"year","site","burrow_name","week","study_day","burrow_visit","tot_prey","prey_start","prey_end","bv_start","bv_end","prey_days","bv_days","capt_hist"
2010,"Malmo Bluff","5",26,7,2,0,24,24,7,7,1,1,1
2010,"Malmo Bluff","6",29,31,0,5,31,31,NA,NA,1,NA,2
2010,"Malmo Bluff","7",27,17,0,1,17,39,24,39,23,16,2
2010,"Malmo Bluff","7",30,39,1,1,17,39,24,39,23,16,2
2010,"Malmo Bluff","7",29,31,0,3,17,39,24,39,23,16,2
2010,"Malmo Bluff","7",28,24,1,2,17,39,24,39,23,16,2
2010,"Malmo Bluff","8",29,31,0,2,17,44,24,24,28,1,2
2010,"Malmo Bluff","8",27,17,0,1,17,44,24,24,28,1,2
2010,"Malmo Bluff","8",31,44,0,4,17,44,24,24,28,1,2
2010,"Malmo Bluff","8",28,24,1,4,17,44,24,24,28,1,2
2010,"Malmo Bluff","9",28,24,0,2,24,44,NA,NA,21,NA,2
2010,"Malmo Bluff","9",31,44,0,2,24,44,NA,NA,21,NA,2
2010,"Maylor Point","1",26,7,0,3,7,7,NA,NA,1,NA,2
2010,"Maylor Point","3",30,35,1,2,14,42,14,42,29,29,2
2010,"Maylor Point","3",27,14,1,2,14,42,14,42,29,29,2
2010,"Maylor Point","3",31,42,1,1,14,42,14,42,29,29,2
2010,"Maylor Point","4",30,35,1,1,7,35,7,35,29,29,2
2010,"Maylor Point","4",26,7,1,2,7,35,7,35,29,29,2
2010,"Maylor Point","5",26,7,0,1,7,14,NA,NA,8,NA,2
2010,"Maylor Point","5",27,14,0,3,7,14,NA,NA,8,NA,2
2010,"Maylor Point","6",26,7,0,1,7,7,NA,NA,1,NA,2
2010,"Maylor Point","7",31,42,2,2,42,56,42,42,15,1,2
2010,"Maylor Point","7",33,56,0,5,42,56,42,42,15,1,2
2010,"Maylor Point","7",32,49,0,2,42,56,42,42,15,1,2
2010,"Monroe Landing","1",29,28,0,1,26,28,NA,NA,3,NA,2
2010,"Monroe Landing","1",28,26,0,1,26,28,NA,NA,3,NA,2
2010,"Monroe Landing","2",28,26,0,1,15,28,NA,NA,14,NA,2
2010,"Monroe Landing","2",27,15,0,1,15,28,NA,NA,14,NA,2
2010,"Monroe Landing","2",29,28,0,1,15,28,NA,NA,14,NA,2
2010,"Monroe Landing","3",27,14,0,1,14,28,26,26,15,1,2
2010,"Monroe Landing","3",29,28,0,1,14,28,26,26,15,1,2
2010,"Monroe Landing","3",28,26,1,0,14,28,26,26,15,1,1
2010,"Mutiny Sands","1",28,22,0,1,22,22,NA,NA,1,NA,2
2010,"Mutiny Sands","10",30,36,0,1,15,36,NA,NA,22,NA,2
2010,"Mutiny Sands","10",27,15,0,1,15,36,NA,NA,22,NA,2
2010,"Mutiny Sands","11",27,15,1,2,15,15,8,22,1,15,2
2010,"Mutiny Sands","11",28,22,1,0,15,15,8,22,1,15,1
2010,"Mutiny Sands","11",26,8,1,0,15,15,8,22,1,15,1
2010,"Mutiny Sands","2",28,22,0,1,22,43,8,8,22,1,2
2010,"Mutiny Sands","2",26,8,1,0,22,43,8,8,22,1,1
2010,"Mutiny Sands","2",31,43,0,1,22,43,8,8,22,1,2
2010,"Mutiny Sands","25",31,43,0,2,43,43,36,36,1,1,2
2010,"Mutiny Sands","25",30,36,1,0,43,43,36,36,1,1,1
2010,"Mutiny Sands","25",31,43,0,1,43,43,36,36,1,1,2
2010,"Mutiny Sands","26",31,43,0,1,36,43,NA,NA,8,NA,2
2010,"Mutiny Sands","26",30,36,0,1,36,43,NA,NA,8,NA,2
2010,"Mutiny Sands","27",33,58,0,2,43,58,NA,NA,16,NA,2
2010,"Mutiny Sands","27",31,43,0,1,43,58,NA,NA,16,NA,2
2010,"Mutiny Sands","27",31,43,0,1,43,58,NA,NA,16,NA,2
2010,"Mutiny Sands","28",31,43,0,2,36,43,NA,NA,8,NA,2
2010,"Mutiny Sands","28",30,36,0,1,36,43,NA,NA,8,NA,2
2010,"Mutiny Sands","4",26,8,2,0,NA,NA,8,22,NA,15,1
2010,"Mutiny Sands","4",28,22,1,0,NA,NA,8,22,NA,15,1
2010,"Mutiny Sands","5",28,22,0,2,22,30,NA,NA,9,NA,2
2010,"Mutiny Sands","5",29,30,0,1,22,30,NA,NA,9,NA,2
2010,"Mutiny Sands","6A",26,8,1,0,NA,NA,8,22,NA,15,1
2010,"Mutiny Sands","6A",28,22,1,0,NA,NA,8,22,NA,15,1
2010,"Mutiny Sands","8",27,15,0,1,15,15,NA,NA,1,NA,2
2010,"Mutiny Sands","9",26,8,1,0,NA,NA,8,8,NA,1,1
2010,"Mutiny Sands","A",31,43,0,1,8,43,8,8,36,1,2
2010,"Mutiny Sands","A",26,8,2,1,8,43,8,8,36,1,2
2010,"Mutiny Sands","A",30,36,0,2,8,43,8,8,36,1,2
2010,"Possession Point","E1",26,13,0,1,13,34,27,27,22,1,2
2010,"Possession Point","E1",29,34,0,1,13,34,27,27,22,1,2
2010,"Possession Point","E1",28,27,1,0,13,34,27,27,22,1,1
2010,"Possession Point","E2",28,27,0,1,27,34,6,6,8,1,2
2010,"Possession Point","E2",29,34,0,1,27,34,6,6,8,1,2
2010,"Possession Point","E2",25,6,1,0,27,34,6,6,8,1,1
2010,"Possession Point","P1",27,20,0,1,13,27,13,13,15,1,2
2010,"Possession Point","P1",28,27,0,1,13,27,13,13,15,1,2
2010,"Possession Point","P1",26,13,1,1,13,27,13,13,15,1,2
2010,"Possession Point","S2",26,13,1,1,6,20,13,27,15,15,2
2010,"Possession Point","S2",25,6,0,1,6,20,13,27,15,15,2
2010,"Possession Point","S2",27,20,0,1,6,20,13,27,15,15,2
2010,"Possession Point","S2",28,27,1,0,6,20,13,27,15,15,1
2010,"Possession Point","S3",27,20,0,2,20,27,13,27,8,15,2
2010,"Possession Point","S3",28,27,2,1,20,27,13,27,8,15,2
2010,"Possession Point","S3",26,13,1,0,20,27,13,27,8,15,1
2010,"Possession Point","S8",28,27,3,0,NA,NA,27,27,NA,1,1
2010,"Pratts Bluff","1",26,11,0,2,11,31,NA,NA,21,NA,2
2010,"Pratts Bluff","1",29,31,0,1,11,31,NA,NA,21,NA,2
2010,"Pratts Bluff","2",29,31,0,1,11,52,52,52,42,1,2
2010,"Pratts Bluff","2",26,11,0,1,11,52,52,52,42,1,2
2010,"Pratts Bluff","2",32,52,1,2,11,52,52,52,42,1,2
2010,"Pratts Bluff","2",31,45,0,1,11,52,52,52,42,1,2
2010,"Pratts Bluff","2",27,17,0,1,11,52,52,52,42,1,2
2010,"Pratts Bluff","3",27,17,0,1,11,52,NA,NA,42,NA,2
2010,"Pratts Bluff","3",28,24,0,1,11,52,NA,NA,42,NA,2
2010,"Pratts Bluff","3",32,52,0,1,11,52,NA,NA,42,NA,2
2010,"Pratts Bluff","3",30,38,0,2,11,52,NA,NA,42,NA,2
2010,"Pratts Bluff","3",26,11,0,1,11,52,NA,NA,42,NA,2
2010,"Pratts Bluff","4",29,31,0,1,11,52,38,52,42,15,2
2010,"Pratts Bluff","4",30,38,1,1,11,52,38,52,42,15,2
2010,"Pratts Bluff","4",28,24,0,1,11,52,38,52,42,15,2
2010,"Pratts Bluff","4",26,11,0,1,11,52,38,52,42,15,2
2010,"Pratts Bluff","4",31,45,0,1,11,52,38,52,42,15,2
2010,"Pratts Bluff","4",27,17,0,1,11,52,38,52,42,15,2
2010,"Pratts Bluff","4",32,52,1,7,11,52,38,52,42,15,2
2010,"Pratts Bluff","5",29,31,0,1,11,31,NA,NA,21,NA,2
2010,"Pratts Bluff","5",27,17,0,1,11,31,NA,NA,21,NA,2
2010,"Pratts Bluff","5",26,11,0,2,11,31,NA,NA,21,NA,2
2010,"Pratts Bluff","6",26,11,0,1,11,38,38,38,28,1,2
2010,"Pratts Bluff","6",28,24,0,1,11,38,38,38,28,1,2
2010,"Pratts Bluff","6",30,38,1,1,11,38,38,38,28,1,2
2010,"Pratts Bluff","7",30,38,2,2,31,38,38,38,8,1,2
2010,"Pratts Bluff","7",29,31,0,1,31,38,38,38,8,1,2
2010,"Rolling Hills #1","1",27,15,0,1,15,15,NA,NA,1,NA,2
2010,"Rolling Hills #1","10",26,8,1,0,NA,NA,8,15,NA,8,1
2010,"Rolling Hills #1","10",27,15,2,0,NA,NA,8,15,NA,8,1
2010,"Rolling Hills #1","11",26,8,1,0,NA,NA,8,8,NA,1,1
2010,"Rolling Hills #1","14",26,8,2,0,1,22,8,50,22,43,1
2010,"Rolling Hills #1","14",32,50,5,0,1,22,8,50,22,43,1
2010,"Rolling Hills #1","14",28,22,0,1,1,22,8,50,22,43,2
2010,"Rolling Hills #1","14",25,1,0,1,1,22,8,50,22,43,2
2010,"Rolling Hills #1","14",27,15,0,1,1,22,8,50,22,43,2
2010,"Rolling Hills #1","15",27,15,0,1,15,29,36,50,15,15,2
2010,"Rolling Hills #1","15",30,36,1,0,15,29,36,50,15,15,1
2010,"Rolling Hills #1","15",32,50,2,0,15,29,36,50,15,15,1
2010,"Rolling Hills #1","15",29,29,0,3,15,29,36,50,15,15,2
2010,"Rolling Hills #1","15",28,22,0,2,15,29,36,50,15,15,2
2010,"Rolling Hills #1","19",26,8,2,0,NA,NA,8,8,NA,1,1
2010,"Rolling Hills #1","2",27,15,2,0,22,50,15,50,29,36,1
2010,"Rolling Hills #1","2",31,44,1,1,22,50,15,50,29,36,2
2010,"Rolling Hills #1","2",28,22,0,2,22,50,15,50,29,36,2
2010,"Rolling Hills #1","2",30,36,0,3,22,50,15,50,29,36,2
2010,"Rolling Hills #1","2",29,29,0,1,22,50,15,50,29,36,2
2010,"Rolling Hills #1","2",32,50,1,1,22,50,15,50,29,36,2
2010,"Rolling Hills #1","3",29,29,0,1,29,44,50,50,16,1,2
2010,"Rolling Hills #1","3",30,36,0,2,29,44,50,50,16,1,2
2010,"Rolling Hills #1","3",32,50,1,0,29,44,50,50,16,1,1
2010,"Rolling Hills #1","3",31,44,0,2,29,44,50,50,16,1,2
2010,"Rolling Hills #1","33",26,8,2,0,NA,NA,8,8,NA,1,1
2010,"Rolling Hills #1","4",26,8,1,0,NA,NA,8,15,NA,8,1
2010,"Rolling Hills #1","4",27,15,2,0,NA,NA,8,15,NA,8,1
2010,"Rolling Hills #1","5",26,8,1,0,NA,NA,8,8,NA,1,1
2010,"Rolling Hills #1","6",27,15,1,0,NA,NA,8,15,NA,8,1
2010,"Rolling Hills #1","6",26,8,6,0,NA,NA,8,15,NA,8,1
2010,"Rolling Hills #1","7",26,8,2,1,8,8,8,50,1,43,2
2010,"Rolling Hills #1","7",32,50,2,0,8,8,8,50,1,43,1
2010,"Rolling Hills #1","8",28,22,0,1,22,22,8,50,1,43,2
2010,"Rolling Hills #1","8",26,8,2,0,22,22,8,50,1,43,1
2010,"Rolling Hills #1","8",32,50,7,0,22,22,8,50,1,43,1
2010,"Rolling Hills #1","9",28,22,0,3,15,36,8,8,22,1,2
2010,"Rolling Hills #1","9",30,36,0,1,15,36,8,8,22,1,2
2010,"Rolling Hills #1","9",29,29,0,2,15,36,8,8,22,1,2
2010,"Rolling Hills #1","9",27,15,0,3,15,36,8,8,22,1,2
2010,"Rolling Hills #1","9",26,8,4,0,15,36,8,8,22,1,1
2010,"Rolling Hills #2","16",27,14,2,0,NA,NA,8,14,NA,7,1
2010,"Rolling Hills #2","16",26,8,4,0,NA,NA,8,14,NA,7,1
2010,"Rolling Hills #2","19",26,8,1,0,NA,NA,8,8,NA,1,1
2010,"Rolling Hills #2","25",26,8,4,0,14,21,8,8,8,1,1
2010,"Rolling Hills #2","25",27,14,0,6,14,21,8,8,8,1,2
2010,"Rolling Hills #2","25",28,21,0,1,14,21,8,8,8,1,2
2010,"Rolling Hills #2","31",27,14,0,1,14,14,NA,NA,1,NA,2
2010,"Rolling Hills #2","32",26,8,1,0,21,21,8,8,1,1,1
2010,"Rolling Hills #2","32",28,21,0,1,21,21,8,8,1,1,2
2010,"Rolling Hills #2","35",30,35,0,2,35,35,8,8,1,1,2
2010,"Rolling Hills #2","35",26,8,5,0,35,35,8,8,1,1,1
2011,"Cliffside","1",26,6,1,0,26,42,6,42,17,37,1
2011,"Cliffside","1",29,26,0,1,26,42,6,42,17,37,2
2011,"Cliffside","1",31,42,2,1,26,42,6,42,17,37,2
2011,"Cliffside","1",27,14,1,0,26,42,6,42,17,37,1
2011,"Cliffside","2",31,42,2,3,42,42,6,42,1,37,2
2011,"Cliffside","2",27,14,1,0,42,42,6,42,1,37,1
2011,"Cliffside","2",26,6,1,0,42,42,6,42,1,37,1
2011,"Cliffside","3",31,42,0,3,42,42,14,14,1,1,2
2011,"Cliffside","3",27,14,1,0,42,42,14,14,1,1,1
2011,"Cliffside","4",31,42,0,4,42,54,14,54,13,41,2
2011,"Cliffside","4",27,14,1,0,42,54,14,54,13,41,1
2011,"Cliffside","4",33,54,2,1,42,54,14,54,13,41,2
2011,"Cliffside","5",31,42,0,4,42,42,NA,NA,1,NA,2
2011,"Cliffside","6",27,14,1,0,42,42,6,14,1,9,1
2011,"Cliffside","6",31,42,0,4,42,42,6,14,1,9,2
2011,"Cliffside","6",26,6,1,0,42,42,6,14,1,9,1
2011,"Cliffside","7",31,42,0,2,42,42,NA,NA,1,NA,2
2011,"Double Bluff North","A1",31,43,1,1,29,43,9,57,15,49,2
2011,"Double Bluff North","A1",33,57,1,0,29,43,9,57,15,49,1
2011,"Double Bluff North","A1",29,29,0,1,29,43,9,57,15,49,2
2011,"Double Bluff North","A1",26,9,1,0,29,43,9,57,15,49,1
2011,"Double Bluff North","A2",33,57,2,0,NA,NA,15,57,NA,43,1
2011,"Double Bluff North","A2",27,15,4,0,NA,NA,15,57,NA,43,1
2011,"Double Bluff North","A2",31,43,9,0,NA,NA,15,57,NA,43,1
2011,"Double Bluff North","A3",31,43,0,1,43,43,50,50,1,1,2
2011,"Double Bluff North","A3",32,50,1,0,43,43,50,50,1,1,1
2011,"Double Bluff North","A4",31,43,1,1,43,43,43,43,1,1,2
2011,"Double Bluff North","A5",33,57,2,0,NA,NA,57,57,NA,1,1
2011,"Double Bluff North","B1",27,15,1,0,NA,NA,15,15,NA,1,1
2011,"Double Bluff North","B2",30,36,0,1,29,36,NA,NA,8,NA,2
2011,"Double Bluff North","B2",29,29,0,1,29,36,NA,NA,8,NA,2
2011,"Double Bluff North","B2",29,29,0,1,29,36,NA,NA,8,NA,2
2011,"Double Bluff North","B3",30,36,0,3,29,36,NA,NA,8,NA,2
2011,"Double Bluff North","B3",29,29,0,3,29,36,NA,NA,8,NA,2
2011,"Double Bluff North","C1",27,15,3,0,NA,NA,15,15,NA,1,1
2011,"Double Bluff North","C10",33,57,1,0,NA,NA,57,57,NA,1,1
2011,"Double Bluff North","C2",27,15,1,0,29,29,15,29,1,15,1
2011,"Double Bluff North","C2",29,29,1,1,29,29,15,29,1,15,2
2011,"Double Bluff North","C3",27,15,1,0,NA,NA,15,15,NA,1,1
2011,"Double Bluff North","C4",27,15,1,0,29,50,15,15,22,1,1
2011,"Double Bluff North","C4",29,29,0,1,29,50,15,15,22,1,2
2011,"Double Bluff North","C4",32,50,0,1,29,50,15,15,22,1,2
2011,"Double Bluff North","C5",29,29,1,0,NA,NA,29,29,NA,1,1
2011,"Double Bluff North","C6",29,29,1,0,NA,NA,29,29,NA,1,1
2011,"Double Bluff North","C8",31,43,0,1,29,57,29,29,29,1,2
2011,"Double Bluff North","C8",29,29,0,1,29,57,29,29,29,1,2
2011,"Double Bluff North","C8",29,29,1,0,29,57,29,29,29,1,1
2011,"Double Bluff North","C8",32,50,0,2,29,57,29,29,29,1,2
2011,"Double Bluff North","C8",33,57,0,2,29,57,29,29,29,1,2
2011,"Double Bluff North","C9",29,29,0,1,29,50,NA,NA,22,NA,2
2011,"Double Bluff North","C9",32,50,0,1,29,50,NA,NA,22,NA,2
2011,"Double Bluff North","C9",30,36,0,1,29,50,NA,NA,22,NA,2
2011,"Double Bluff North","C9",31,43,0,1,29,50,NA,NA,22,NA,2
2011,"Double Bluff North","C9",29,29,0,2,29,50,NA,NA,22,NA,2
2011,"Double Bluff North","D1",29,29,1,1,9,43,15,29,35,15,2
2011,"Double Bluff North","D1",27,15,1,1,9,43,15,29,35,15,2
2011,"Double Bluff North","D1",31,43,0,1,9,43,15,29,35,15,2
2011,"Double Bluff North","D1",29,29,0,2,9,43,15,29,35,15,2
2011,"Double Bluff North","D1",26,9,0,1,9,43,15,29,35,15,2
2011,"Double Bluff North","D2",29,29,0,1,29,36,15,57,8,43,2
2011,"Double Bluff North","D2",30,36,0,2,29,36,15,57,8,43,2
2011,"Double Bluff North","D2",27,15,2,0,29,36,15,57,8,43,1
2011,"Double Bluff North","D2",33,57,1,0,29,36,15,57,8,43,1
2011,"Double Bluff North","D2",31,43,3,0,29,36,15,57,8,43,1
2011,"Double Bluff North","D3",30,36,0,1,36,36,15,15,1,1,2
2011,"Double Bluff North","D3",27,15,1,0,36,36,15,15,1,1,1
2011,"Double Bluff North","D4",27,15,2,0,29,50,15,43,22,29,1
2011,"Double Bluff North","D4",32,50,0,1,29,50,15,43,22,29,2
2011,"Double Bluff North","D4",29,29,0,2,29,50,15,43,22,29,2
2011,"Double Bluff North","D4",31,43,5,1,29,50,15,43,22,29,2
2011,"Double Bluff North","D4",30,36,0,2,29,50,15,43,22,29,2
2011,"Double Bluff North","D5",29,29,0,1,29,43,43,43,15,1,2
2011,"Double Bluff North","D5",31,43,1,1,29,43,43,43,15,1,2
2011,"Double Bluff North","D6",29,29,0,1,29,29,43,43,1,1,2
2011,"Double Bluff North","D6",29,29,0,2,29,29,43,43,1,1,2
2011,"Double Bluff North","D6",31,43,2,0,29,29,43,43,1,1,1
2011,"Double Bluff North","D7",29,29,0,2,29,29,57,57,1,1,2
2011,"Double Bluff North","D7",33,57,3,0,29,29,57,57,1,1,1
2011,"Double Bluff North","D8",34,64,0,1,29,64,NA,NA,36,NA,2
2011,"Double Bluff North","D8",29,29,0,1,29,64,NA,NA,36,NA,2
2011,"Double Bluff North","D8",33,57,0,1,29,64,NA,NA,36,NA,2
2011,"Double Bluff North","D9",29,29,0,1,29,29,NA,NA,1,NA,2
2011,"Double Bluff South","1",31,41,2,0,12,12,41,41,1,1,1
2011,"Double Bluff South","1",27,12,0,1,12,12,41,41,1,1,2
2011,"Double Bluff South","2",27,12,0,1,12,12,NA,NA,1,NA,2
2011,"Forbes Point","1",33,54,1,0,27,27,12,54,1,43,1
2011,"Forbes Point","1",29,27,0,1,27,27,12,54,1,43,2
2011,"Forbes Point","1",27,12,2,0,27,27,12,54,1,43,1
2011,"Forbes Point","2",29,27,5,2,12,40,12,40,29,29,2
2011,"Forbes Point","2",27,12,1,1,12,40,12,40,29,29,2
2011,"Forbes Point","2",31,40,1,3,12,40,12,40,29,29,2
2011,"Forbes Point","3",27,12,2,0,40,40,12,27,1,16,1
2011,"Forbes Point","3",31,40,0,1,40,40,12,27,1,16,2
2011,"Forbes Point","3",29,27,1,0,40,40,12,27,1,16,1
2011,"Forbes Point","4",27,12,1,0,NA,NA,12,12,NA,1,1
2011,"Forbes Point","5",29,27,1,0,NA,NA,27,27,NA,1,1
2011,"Forbes Point","6",29,27,2,0,NA,NA,27,27,NA,1,1
2011,"Forbes Point","7",31,40,3,1,40,40,27,40,1,14,2
2011,"Forbes Point","7",29,27,2,0,40,40,27,40,1,14,1
2011,"Forbes Point","9",31,40,2,0,NA,NA,40,40,NA,1,1
2011,"Fort Casey","1",29,27,2,1,27,45,3,27,19,25,2
2011,"Fort Casey","1",29,31,0,1,27,45,3,27,19,25,2
2011,"Fort Casey","1",31,45,0,3,27,45,3,27,19,25,2
2011,"Fort Casey","1",25,3,1,0,27,45,3,27,19,25,1
2011,"Fort Casey","2",26,10,0,1,10,45,31,31,36,1,2
2011,"Fort Casey","2",31,45,0,1,10,45,31,31,36,1,2
2011,"Fort Casey","2",29,31,1,1,10,45,31,31,36,1,2
2011,"Fort Casey","3",29,27,1,0,NA,NA,27,27,NA,1,1
2011,"Fort Casey","4",31,45,0,4,27,56,NA,NA,30,NA,2
2011,"Fort Casey","4",33,56,0,1,27,56,NA,NA,30,NA,2
2011,"Fort Casey","4",29,27,0,1,27,56,NA,NA,30,NA,2
2011,"Fort Casey","5",29,27,0,1,27,27,31,31,1,1,2
2011,"Fort Casey","5",29,31,1,0,27,27,31,31,1,1,1
2011,"Fort Casey","6",30,38,0,1,38,60,NA,NA,23,NA,2
2011,"Fort Casey","6",33,60,0,1,38,60,NA,NA,23,NA,2
2011,"Hancock Lake","1",27,16,2,1,16,23,9,37,8,29,2
2011,"Hancock Lake","1",28,23,0,2,16,23,9,37,8,29,2
2011,"Hancock Lake","1",26,9,2,0,16,23,9,37,8,29,1
2011,"Hancock Lake","1",30,37,1,0,16,23,9,37,8,29,1
2011,"Hancock Lake","10",30,37,0,2,37,37,NA,NA,1,NA,2
2011,"Hancock Lake","10",30,37,0,2,37,37,NA,NA,1,NA,2
2011,"Hancock Lake","1S",27,16,0,2,16,16,NA,NA,1,NA,2
2011,"Hancock Lake","2",30,37,1,2,23,49,9,37,27,29,2
2011,"Hancock Lake","2",30,37,1,5,23,49,9,37,27,29,2
2011,"Hancock Lake","2",27,16,1,0,23,49,9,37,27,29,1
2011,"Hancock Lake","2",28,23,1,1,23,49,9,37,27,29,2
2011,"Hancock Lake","2",29,30,0,4,23,49,9,37,27,29,2
2011,"Hancock Lake","2",26,9,1,0,23,49,9,37,27,29,1
2011,"Hancock Lake","2",32,49,0,1,23,49,9,37,27,29,2
2011,"Hancock Lake","2S",32,49,0,2,30,49,NA,NA,20,NA,2
2011,"Hancock Lake","2S",30,37,0,1,30,49,NA,NA,20,NA,2
2011,"Hancock Lake","2S",29,30,0,2,30,49,NA,NA,20,NA,2
2011,"Hancock Lake","3",29,30,0,1,23,37,16,23,15,8,2
2011,"Hancock Lake","3",27,16,2,0,23,37,16,23,15,8,1
2011,"Hancock Lake","3",28,23,1,4,23,37,16,23,15,8,2
2011,"Hancock Lake","3",30,37,0,2,23,37,16,23,15,8,2
2011,"Hancock Lake","4",28,23,0,2,23,49,16,37,27,22,2
2011,"Hancock Lake","4",29,30,0,2,23,49,16,37,27,22,2
2011,"Hancock Lake","4",32,49,0,2,23,49,16,37,27,22,2
2011,"Hancock Lake","4",27,16,1,0,23,49,16,37,27,22,1
2011,"Hancock Lake","4",30,37,1,2,23,49,16,37,27,22,2
2011,"Hancock Lake","4",30,37,1,2,23,49,16,37,27,22,2
2011,"Hancock Lake","5",29,30,0,1,23,37,23,37,15,15,2
2011,"Hancock Lake","5",28,23,1,2,23,37,23,37,15,15,2
2011,"Hancock Lake","5",30,37,0,1,23,37,23,37,15,15,2
2011,"Hancock Lake","5",30,37,2,0,23,37,23,37,15,15,1
2011,"Hancock Lake","6",30,37,0,3,30,37,23,23,8,1,2
2011,"Hancock Lake","6",28,23,3,0,30,37,23,23,8,1,1
2011,"Hancock Lake","6",30,37,0,2,30,37,23,23,8,1,2
2011,"Hancock Lake","6",29,30,0,3,30,37,23,23,8,1,2
2011,"Hancock Lake","7",30,37,2,0,NA,NA,30,37,NA,8,1
2011,"Hancock Lake","7",29,30,1,0,NA,NA,30,37,NA,8,1
2011,"Hancock Lake","8",30,37,2,1,37,49,37,37,13,1,2
2011,"Hancock Lake","8",30,37,2,3,37,49,37,37,13,1,2
2011,"Hancock Lake","8",32,49,0,2,37,49,37,37,13,1,2
2011,"Hancock Lake","9",30,37,2,0,NA,NA,37,37,NA,1,1
2011,"Harrington North","12",27,16,1,0,NA,NA,16,16,NA,1,1
2011,"Harrington North","4",26,9,0,1,9,9,NA,NA,1,NA,2
2011,"Harrington North","7",30,36,0,1,20,36,NA,NA,17,NA,2
2011,"Harrington North","7",29,29,0,2,20,36,NA,NA,17,NA,2
2011,"Harrington North","7",28,20,0,1,20,36,NA,NA,17,NA,2
2011,"Harrington North","M",29,29,0,3,29,36,NA,NA,8,NA,2
2011,"Harrington North","M",30,36,0,3,29,36,NA,NA,8,NA,2
2011,"Harrington South","25",27,14,1,0,NA,NA,14,14,NA,1,1
2011,"Harrington South","26",27,14,1,0,NA,NA,14,14,NA,1,1
2011,"Harrington South","27",27,14,3,0,NA,NA,14,14,NA,1,1
2011,"Harrington South","28",27,14,2,0,NA,NA,14,14,NA,1,1
2011,"Harrington South","29",28,22,0,1,22,22,NA,NA,1,NA,2
2011,"Harrington South","6A",29,29,0,1,14,29,NA,NA,16,NA,2
2011,"Harrington South","6A",27,14,0,1,14,29,NA,NA,16,NA,2
2011,"Harrington South","6B",27,14,1,0,7,7,14,14,1,1,1
2011,"Harrington South","6B",26,7,0,1,7,7,14,14,1,1,2
2011,"Hastie Lake","1",30,36,0,3,29,57,15,15,29,1,2
2011,"Hastie Lake","1",29,29,0,2,29,57,15,15,29,1,2
2011,"Hastie Lake","1",33,57,0,1,29,57,15,15,29,1,2
2011,"Hastie Lake","1",31,43,0,3,29,57,15,15,29,1,2
2011,"Hastie Lake","1",32,49,0,1,29,57,15,15,29,1,2
2011,"Hastie Lake","1",27,15,1,0,29,57,15,15,29,1,1
2011,"Hastie Lake","2",31,43,0,2,22,43,NA,NA,22,NA,2
2011,"Hastie Lake","2",28,22,0,2,22,43,NA,NA,22,NA,2
2011,"Hastie Lake","2",29,29,0,2,22,43,NA,NA,22,NA,2
2011,"Hastie Lake","2",30,36,0,5,22,43,NA,NA,22,NA,2
2011,"Keystone","1",28,20,0,1,4,54,4,4,51,1,2
2011,"Keystone","1",31,40,0,4,4,54,4,4,51,1,2
2011,"Keystone","1",25,4,1,3,4,54,4,4,51,1,2
2011,"Keystone","1",32,47,0,1,4,54,4,4,51,1,2
2011,"Keystone","1",29,27,0,3,4,54,4,4,51,1,2
2011,"Keystone","1",30,35,0,2,4,54,4,4,51,1,2
2011,"Keystone","1",33,54,0,1,4,54,4,4,51,1,2
2011,"Keystone","10",32,47,0,1,47,47,NA,NA,1,NA,2
2011,"Keystone","2",29,27,0,1,12,27,NA,NA,16,NA,2
2011,"Keystone","2",27,12,0,1,12,27,NA,NA,16,NA,2
2011,"Keystone","3",28,20,0,1,12,35,NA,NA,24,NA,2
2011,"Keystone","3",30,35,0,1,12,35,NA,NA,24,NA,2
2011,"Keystone","3",27,12,0,1,12,35,NA,NA,24,NA,2
2011,"Keystone","4",32,47,0,1,20,47,NA,NA,28,NA,2
2011,"Keystone","4",28,20,0,1,20,47,NA,NA,28,NA,2
2011,"Keystone","5",34,61,0,1,20,61,NA,NA,42,NA,2
2011,"Keystone","5",32,47,0,1,20,61,NA,NA,42,NA,2
2011,"Keystone","5",28,20,0,1,20,61,NA,NA,42,NA,2
2011,"Keystone","5",30,35,0,1,20,61,NA,NA,42,NA,2
2011,"Keystone","6",29,27,0,1,27,27,NA,NA,1,NA,2
2011,"Keystone","7",32,47,0,3,27,47,NA,NA,21,NA,2
2011,"Keystone","7",29,27,0,2,27,47,NA,NA,21,NA,2
2011,"Keystone","8",30,35,0,2,35,35,NA,NA,1,NA,2
2011,"Keystone","9",31,40,0,1,40,54,NA,NA,15,NA,2
2011,"Keystone","9",32,47,0,2,40,54,NA,NA,15,NA,2
2011,"Keystone","9",33,54,0,1,40,54,NA,NA,15,NA,2
2011,"Lagoon North #1","1",26,7,2,0,27,27,7,27,1,21,1
2011,"Lagoon North #1","1",29,27,2,1,27,27,7,27,1,21,2
2011,"Lagoon North #1","1A",29,27,1,2,27,27,27,27,1,1,2
2011,"Lagoon North #1","1B",29,27,0,1,27,27,NA,NA,1,NA,2
2011,"Lagoon North #1","1C",29,27,0,1,27,27,NA,NA,1,NA,2
2011,"Lagoon North #1","1D",29,27,2,0,NA,NA,27,27,NA,1,1
2011,"Lagoon North #1","1n",32,51,3,2,15,51,15,51,37,37,2
