"year","site","burrow_name","study_day","burrow_visit","tot_prey","prey_start","prey_end","bv_start","bv_end","prey_days","bv_days","capt_hist"
2012,"Lagoon North #1","2",5,1,0,48,48,5,34,1,30,1
2012,"Lagoon North #1","2",13,2,0,48,48,5,34,1,30,1
2012,"Lagoon North #1","2",34,1,0,48,48,5,34,1,30,1
2012,"Lagoon North #1","3",34,1,0,NA,NA,13,34,NA,22,3
2012,"Lagoon North #1","3",13,4,0,NA,NA,13,34,NA,22,3
2012,"Lagoon North #1","4",48,0,1,34,48,20,44,15,25,2
2012,"Lagoon North #1","4",44,1,1,34,48,20,44,15,25,2
2012,"Lagoon North #1","4",20,1,0,34,48,20,44,15,25,1
2012,"Lagoon North #1","4",34,0,3,34,48,20,44,15,25,2
2012,"Lagoon North #1","5",34,0,1,34,44,44,44,11,1,2
2012,"Lagoon North #1","5",44,2,3,34,44,44,44,11,1,2
2012,"Lagoon North #1","6",44,5,0,NA,NA,44,48,NA,5,3
2012,"Lagoon North #1","6",48,1,0,NA,NA,44,48,NA,5,3
2012,"Lagoon North #1","7",34,1,2,34,44,34,48,11,15,2
2012,"Lagoon North #1","7",48,1,0,34,44,34,48,11,15,3
2012,"Lagoon North #1","7",44,4,1,34,44,34,48,11,15,2
2012,"Lagoon North #1","A",44,0,1,44,55,NA,NA,12,NA,2
2012,"Lagoon North #1","A",48,0,1,44,55,NA,NA,12,NA,2
2012,"Lagoon North #1","A",55,0,1,44,55,NA,NA,12,NA,2
2012,"Lagoon North #1","C",44,1,0,NA,NA,20,44,NA,25,3
2012,"Lagoon North #1","C",20,1,0,NA,NA,20,44,NA,25,3
2012,"Lagoon North #2","1",34,1,1,34,34,6,34,1,29,2
2012,"Lagoon North #2","1",13,2,0,34,34,6,34,1,29,1
2012,"Lagoon North #2","1",6,1,0,34,34,6,34,1,29,1
2012,"Lagoon North #2","2",13,0,2,6,48,NA,NA,43,NA,2
2012,"Lagoon North #2","2",34,0,3,6,48,NA,NA,43,NA,2
2012,"Lagoon North #2","2",48,0,1,6,48,NA,NA,43,NA,2
2012,"Lagoon North #2","2",6,0,1,6,48,NA,NA,43,NA,2
2012,"Lagoon North #3","1",17,1,0,NA,NA,1,38,NA,38,3
2012,"Lagoon North #3","1",38,2,0,NA,NA,1,38,NA,38,3
2012,"Lagoon North #3","1",1,3,0,NA,NA,1,38,NA,38,3
2012,"Lagoon North #3","2",11,3,0,NA,NA,1,11,NA,11,3
2012,"Lagoon North #3","2",1,20,0,NA,NA,1,11,NA,11,3
2012,"Lagoon North #3","3",1,9,0,NA,NA,1,11,NA,11,3
2012,"Lagoon North #3","3",11,7,0,NA,NA,1,11,NA,11,3
2012,"Lagoon North #3","4",11,3,0,NA,NA,1,38,NA,38,3
2012,"Lagoon North #3","4",1,12,0,NA,NA,1,38,NA,38,3
2012,"Lagoon North #3","4",38,6,0,NA,NA,1,38,NA,38,3
2012,"Lagoon North #3","5",11,4,0,38,38,1,38,1,38,1
2012,"Lagoon North #3","5",24,1,0,38,38,1,38,1,38,1
2012,"Lagoon North #3","5",31,1,0,38,38,1,38,1,38,1
2012,"Lagoon North #3","5",17,1,0,38,38,1,38,1,38,1
2012,"Lagoon North #3","5",38,2,1,38,38,1,38,1,38,2
2012,"Lagoon North #3","5",1,5,0,38,38,1,38,1,38,1
2012,"Lagoon South","1",5,1,0,40,40,5,40,1,36,1
2012,"Lagoon South","1",40,3,1,40,40,5,40,1,36,2
2012,"Lagoon South","1",26,1,0,40,40,5,40,1,36,1
2012,"Lagoon South","1",33,2,0,40,40,5,40,1,36,1
2012,"Lagoon South","10",40,4,0,NA,NA,33,40,NA,8,3
2012,"Lagoon South","10",33,1,0,NA,NA,33,40,NA,8,3
2012,"Lagoon South","2",26,1,1,11,33,11,40,23,30,2
2012,"Lagoon South","2",19,1,1,11,33,11,40,23,30,2
2012,"Lagoon South","2",40,4,0,11,33,11,40,23,30,3
2012,"Lagoon South","2",11,1,1,11,33,11,40,23,30,2
2012,"Lagoon South","2",33,5,2,11,33,11,40,23,30,2
2012,"Lagoon South","3",33,1,1,11,33,33,40,23,8,2
2012,"Lagoon South","3",19,0,1,11,33,33,40,23,8,2
2012,"Lagoon South","3",11,0,1,11,33,33,40,23,8,2
2012,"Lagoon South","3",40,2,0,11,33,33,40,23,8,3
2012,"Lagoon South","4",26,0,1,19,40,33,40,22,8,2
2012,"Lagoon South","4",19,0,1,19,40,33,40,22,8,2
2012,"Lagoon South","4",40,14,1,19,40,33,40,22,8,2
2012,"Lagoon South","4",33,2,0,19,40,33,40,22,8,3
2012,"Lagoon South","5",33,1,0,40,40,33,40,1,8,1
2012,"Lagoon South","5",40,6,1,40,40,33,40,1,8,2
2012,"Lagoon South","6",19,1,2,19,47,19,40,29,22,2
2012,"Lagoon South","6",47,0,1,19,47,19,40,29,22,2
2012,"Lagoon South","6",33,0,5,19,47,19,40,29,22,2
2012,"Lagoon South","6",26,0,1,19,47,19,40,29,22,2
2012,"Lagoon South","6",40,2,0,19,47,19,40,29,22,3
2012,"Lagoon South","7",40,3,0,NA,NA,26,40,NA,15,3
2012,"Lagoon South","7",26,1,0,NA,NA,26,40,NA,15,3
2012,"Lagoon South","8",26,1,1,26,33,26,33,8,8,2
2012,"Lagoon South","8",33,1,1,26,33,26,33,8,8,2
2012,"Lagoon South","9",33,2,0,NA,NA,33,40,NA,8,3
2012,"Lagoon South","9",40,4,0,NA,NA,33,40,NA,8,3
2012,"Lagoon South","A",40,3,0,19,47,11,47,29,37,3
2012,"Lagoon South","A",33,1,0,19,47,11,47,29,37,3
2012,"Lagoon South","A",11,1,0,19,47,11,47,29,37,1
2012,"Lagoon South","A",19,0,1,19,47,11,47,29,37,2
2012,"Lagoon South","A",47,2,2,19,47,11,47,29,37,2
2012,"Lagoon South","B",11,1,0,NA,NA,11,40,NA,30,3
2012,"Lagoon South","B",40,4,0,NA,NA,11,40,NA,30,3
2012,"Lagoon South","B",19,1,0,NA,NA,11,40,NA,30,3
2012,"Lagoon South","C",11,1,0,NA,NA,11,40,NA,30,3
2012,"Lagoon South","C",40,4,0,NA,NA,11,40,NA,30,3
2012,"Lagoon South","D",26,2,0,NA,NA,11,40,NA,30,3
2012,"Lagoon South","D",11,1,0,NA,NA,11,40,NA,30,3
2012,"Lagoon South","D",40,1,0,NA,NA,11,40,NA,30,3
2012,"Lagoon South","E",26,1,0,47,47,26,40,1,15,1
2012,"Lagoon South","E",47,0,1,47,47,26,40,1,15,2
2012,"Lagoon South","E",40,1,0,47,47,26,40,1,15,1
2012,"Lagoon South","E",33,1,0,47,47,26,40,1,15,1
2012,"Lagoon South","F",47,3,0,NA,NA,40,47,NA,8,3
2012,"Lagoon South","F",40,1,0,NA,NA,40,47,NA,8,3
2012,"Lagoon South","G",33,1,1,33,33,33,47,1,15,2
2012,"Lagoon South","G",47,1,0,33,33,33,47,1,15,3
2012,"Lagoon South","G",40,1,0,33,33,33,47,1,15,3
2012,"Lagoon South","H",33,1,0,NA,NA,33,33,NA,1,3
2012,"Lagoon South","I",33,1,0,NA,NA,33,40,NA,8,3
2012,"Lagoon South","I",40,4,0,NA,NA,33,40,NA,8,3
2012,"Lagoon South","Trees",19,5,0,NA,NA,19,19,NA,1,3
2012,"Ledgewood","1",11,1,0,6,24,6,33,19,28,3
2012,"Ledgewood","1",6,2,2,6,24,6,33,19,28,2
2012,"Ledgewood","1",33,1,0,6,24,6,33,19,28,3
2012,"Ledgewood","1",20,0,1,6,24,6,33,19,28,2
2012,"Ledgewood","1",24,2,2,6,24,6,33,19,28,2
2012,"Ledgewood","10",24,1,0,NA,NA,20,24,NA,5,3
2012,"Ledgewood","10",20,1,0,NA,NA,20,24,NA,5,3
2012,"Ledgewood","12",11,3,3,11,20,11,49,10,39,2
2012,"Ledgewood","12",49,1,0,11,20,11,49,10,39,3
2012,"Ledgewood","12",20,0,1,11,20,11,49,10,39,2
2012,"Ledgewood","13",6,0,1,6,6,NA,NA,1,NA,2
2012,"Ledgewood","14",11,5,0,NA,NA,11,24,NA,14,3
2012,"Ledgewood","14",24,8,0,NA,NA,11,24,NA,14,3
2012,"Ledgewood","15",24,3,0,37,49,24,24,13,1,1
2012,"Ledgewood","15",37,0,4,37,49,24,24,13,1,2
2012,"Ledgewood","15",49,0,1,37,49,24,24,13,1,2
2012,"Ledgewood","2",6,1,0,NA,NA,6,6,NA,1,3
2012,"Ledgewood","7",20,3,0,NA,NA,11,24,NA,14,3
2012,"Ledgewood","7",24,4,0,NA,NA,11,24,NA,14,3
2012,"Ledgewood","7",11,4,0,NA,NA,11,24,NA,14,3
2012,"Ledgewood","8",11,1,0,37,49,11,49,13,39,1
2012,"Ledgewood","8",37,0,2,37,49,11,49,13,39,2
2012,"Ledgewood","8",20,1,0,37,49,11,49,13,39,1
2012,"Ledgewood","8",24,1,0,37,49,11,49,13,39,1
2012,"Ledgewood","8",49,2,1,37,49,11,49,13,39,2
2012,"Ledgewood","9",24,1,0,37,37,24,37,1,14,1
2012,"Ledgewood","9",37,1,2,37,37,24,37,1,14,2
2012,"Ledgewood","9b",33,0,1,33,33,20,20,1,1,2
2012,"Ledgewood","9b",20,1,0,33,33,20,20,1,1,1
2012,"Limpet Lane","1",23,1,0,NA,NA,13,23,NA,11,3
2012,"Limpet Lane","1",13,4,0,NA,NA,13,23,NA,11,3
2012,"Limpet Lane","2",20,1,0,34,48,13,41,15,29,1
2012,"Limpet Lane","2",48,0,1,34,48,13,41,15,29,2
2012,"Limpet Lane","2",34,0,2,34,48,13,41,15,29,2
2012,"Limpet Lane","2",13,3,0,34,48,13,41,15,29,1
2012,"Limpet Lane","2",41,2,0,34,48,13,41,15,29,3
2012,"Limpet Lane","3",48,0,1,48,48,34,41,1,8,2
2012,"Limpet Lane","3",41,1,0,48,48,34,41,1,8,1
2012,"Limpet Lane","3",34,2,0,48,48,34,41,1,8,1
2012,"Limpet Lane","4",45,0,2,34,45,NA,NA,12,NA,2
2012,"Limpet Lane","4",34,0,1,34,45,NA,NA,12,NA,2
2012,"Limpet Lane","4",41,0,1,34,45,NA,NA,12,NA,2
2012,"Limpet Lane","5",48,0,3,45,48,NA,NA,4,NA,2
2012,"Limpet Lane","5",45,0,2,45,48,NA,NA,4,NA,2
2012,"Limpet Lane","6",45,0,1,45,45,NA,NA,1,NA,2
2012,"Limpet Lane","7",48,0,3,48,48,NA,NA,1,NA,2
2012,"Limpet Lane","8",45,0,2,45,48,NA,NA,4,NA,2
2012,"Limpet Lane","8",48,0,2,45,48,NA,NA,4,NA,2
2012,"Malmo Bluff","1",4,0,1,4,4,NA,NA,1,NA,2
2012,"Malmo Bluff","15",12,1,2,12,12,12,12,1,1,2
2012,"Malmo Bluff","16",12,2,0,NA,NA,12,12,NA,1,3
2012,"Malmo Bluff","17",12,1,0,NA,NA,12,12,NA,1,3
2012,"Malmo Bluff","18",12,1,0,NA,NA,12,12,NA,1,3
2012,"Malmo Bluff","2",4,0,1,4,19,NA,NA,16,NA,2
2012,"Malmo Bluff","2",19,0,1,4,19,NA,NA,16,NA,2
2012,"Malmo Bluff","3",4,0,1,4,4,NA,NA,1,NA,2
2012,"Malmo Bluff","4",12,0,1,12,12,NA,NA,1,NA,2
2012,"Malmo Bluff","5",12,0,2,12,12,NA,NA,1,NA,2
2012,"Malmo Bluff","7",19,0,1,19,19,NA,NA,1,NA,2
2012,"Malmo Bluff","8",12,1,0,NA,NA,12,12,NA,1,3
2012,"Monroe Landing","4",31,0,1,18,52,3,3,35,1,2
2012,"Monroe Landing","4",25,0,1,18,52,3,3,35,1,2
2012,"Monroe Landing","4",38,0,2,18,52,3,3,35,1,2
2012,"Monroe Landing","4",18,0,3,18,52,3,3,35,1,2
2012,"Monroe Landing","4",52,0,2,18,52,3,3,35,1,2
2012,"Monroe Landing","4",45,0,1,18,52,3,3,35,1,2
2012,"Monroe Landing","4",3,1,0,18,52,3,3,35,1,1
2012,"Mutiny Sands","1",23,0,2,23,23,NA,NA,1,NA,2
2012,"Mutiny Sands","10",43,0,1,43,43,NA,NA,1,NA,2
2012,"Mutiny Sands","11",19,2,0,NA,NA,19,19,NA,1,3
2012,"Mutiny Sands","12",30,1,0,NA,NA,30,30,NA,1,3
2012,"Mutiny Sands","13",5,1,0,NA,NA,5,5,NA,1,3
2012,"Mutiny Sands","16",30,1,0,NA,NA,19,30,NA,12,3
2012,"Mutiny Sands","16",19,1,0,NA,NA,19,30,NA,12,3
2012,"Mutiny Sands","3",19,0,3,19,30,30,43,12,14,2
2012,"Mutiny Sands","3",30,1,2,19,30,30,43,12,14,2
2012,"Mutiny Sands","3",43,2,0,19,30,30,43,12,14,3
2012,"Mutiny Sands","4",30,3,0,NA,NA,5,43,NA,39,3
2012,"Mutiny Sands","4",5,1,0,NA,NA,5,43,NA,39,3
2012,"Mutiny Sands","4",43,2,0,NA,NA,5,43,NA,39,3
2012,"Mutiny Sands","5",30,1,0,NA,NA,30,43,NA,14,3
2012,"Mutiny Sands","5",43,2,0,NA,NA,30,43,NA,14,3
2012,"Mutiny Sands","6",30,1,0,NA,NA,30,30,NA,1,3
2012,"Mutiny Sands","8",19,7,0,NA,NA,19,30,NA,12,3
2012,"Mutiny Sands","8",30,3,0,NA,NA,19,30,NA,12,3
2012,"Mutiny Sands","9",5,1,1,5,23,5,30,19,26,2
2012,"Mutiny Sands","9",30,1,0,5,23,5,30,19,26,3
2012,"Mutiny Sands","9",23,0,1,5,23,5,30,19,26,2
2012,"Mutiny Sands","9",19,1,0,5,23,5,30,19,26,3
2012,"Possession Point","E1",38,0,1,13,38,6,29,26,24,2
2012,"Possession Point","E1",6,2,0,13,38,6,29,26,24,1
2012,"Possession Point","E1",29,3,2,13,38,6,29,26,24,2
2012,"Possession Point","E1",13,0,2,13,38,6,29,26,24,2
2012,"Possession Point","E1",22,1,5,13,38,6,29,26,24,2
2012,"Possession Point","E2",38,0,2,29,43,6,6,15,1,2
2012,"Possession Point","E2",6,1,0,29,43,6,6,15,1,1
2012,"Possession Point","E2",43,0,2,29,43,6,6,15,1,2
2012,"Possession Point","E2",29,0,1,29,43,6,6,15,1,2
2012,"Possession Point","P1",13,1,0,38,38,13,13,1,1,1
2012,"Possession Point","P1",38,0,1,38,38,13,13,1,1,2
2012,"Possession Point","S2",6,0,2,6,29,43,43,24,1,2
2012,"Possession Point","S2",29,0,1,6,29,43,43,24,1,2
2012,"Possession Point","S2",13,0,4,6,29,43,43,24,1,2
2012,"Possession Point","S2",43,1,0,6,29,43,43,24,1,3
2012,"Possession Point","S2",22,0,1,6,29,43,43,24,1,2
2012,"Possession Point","S5",29,7,0,NA,NA,6,29,NA,24,3
2012,"Possession Point","S5",6,1,0,NA,NA,6,29,NA,24,3
2012,"Possession Point","S7",22,0,2,13,38,NA,NA,26,NA,2
2012,"Possession Point","S7",38,0,3,13,38,NA,NA,26,NA,2
2012,"Possession Point","S7",13,0,2,13,38,NA,NA,26,NA,2
2012,"Possession Point","S8",38,0,1,38,38,NA,NA,1,NA,2
2012,"Pratts Bluff","1",4,4,0,18,28,4,28,11,25,1
2012,"Pratts Bluff","1",28,1,1,18,28,4,28,11,25,2
2012,"Pratts Bluff","1",18,0,2,18,28,4,28,11,25,2
2012,"Pratts Bluff","10",18,0,1,11,28,NA,NA,18,NA,2
2012,"Pratts Bluff","10",11,0,2,11,28,NA,NA,18,NA,2
2012,"Pratts Bluff","10",28,0,3,11,28,NA,NA,18,NA,2
2012,"Pratts Bluff","11",28,0,1,28,39,NA,NA,12,NA,2
2012,"Pratts Bluff","11",39,0,2,28,39,NA,NA,12,NA,2
2012,"Pratts Bluff","2",28,0,1,4,28,4,4,25,1,2
2012,"Pratts Bluff","2",4,1,1,4,28,4,4,25,1,2
2012,"Pratts Bluff","3",4,3,2,4,45,4,39,42,36,2
2012,"Pratts Bluff","3",45,0,1,4,45,4,39,42,36,2
2012,"Pratts Bluff","3",39,1,1,4,45,4,39,42,36,2
2012,"Pratts Bluff","3",11,1,0,4,45,4,39,42,36,3
2012,"Pratts Bluff","3",28,0,4,4,45,4,39,42,36,2
2012,"Pratts Bluff","3",18,0,2,4,45,4,39,42,36,2
2012,"Pratts Bluff","4",18,0,2,11,28,4,28,18,25,2
2012,"Pratts Bluff","4",28,1,2,11,28,4,28,18,25,2
2012,"Pratts Bluff","4",4,2,0,11,28,4,28,18,25,1
2012,"Pratts Bluff","4",11,0,1,11,28,4,28,18,25,2
2012,"Pratts Bluff","5",18,0,1,11,18,4,4,8,1,2
2012,"Pratts Bluff","5",11,0,2,11,18,4,4,8,1,2
2012,"Pratts Bluff","5",4,4,0,11,18,4,4,8,1,1
2012,"Pratts Bluff","6",4,1,0,NA,NA,4,4,NA,1,3
2012,"Pratts Bluff","7",18,0,1,18,18,4,4,1,1,2
2012,"Pratts Bluff","7",4,1,0,18,18,4,4,1,1,1
2012,"Pratts Bluff","9",11,2,0,18,39,11,28,22,18,1
2012,"Pratts Bluff","9",28,1,5,18,39,11,28,22,18,2
2012,"Pratts Bluff","9",18,0,1,18,39,11,28,22,18,2
2012,"Pratts Bluff","9",39,0,3,18,39,11,28,22,18,2
2012,"Rolling Hills #1","10",25,0,3,10,31,31,31,22,1,2
2012,"Rolling Hills #1","10",10,0,1,10,31,31,31,22,1,2
2012,"Rolling Hills #1","10",17,0,2,10,31,31,31,22,1,2
2012,"Rolling Hills #1","10",31,1,1,10,31,31,31,22,1,2
2012,"Rolling Hills #1","11",45,1,0,25,25,17,45,1,29,3
2012,"Rolling Hills #1","11",25,0,1,25,25,17,45,1,29,2
2012,"Rolling Hills #1","11",17,1,0,25,25,17,45,1,29,1
2012,"Rolling Hills #1","13",17,2,0,NA,NA,17,17,NA,1,3
2012,"Rolling Hills #1","14",17,1,0,NA,NA,17,17,NA,1,3
2012,"Rolling Hills #1","15",31,0,2,25,45,25,45,21,21,2
2012,"Rolling Hills #1","15",38,0,1,25,45,25,45,21,21,2
2012,"Rolling Hills #1","15",45,3,2,25,45,25,45,21,21,2
2012,"Rolling Hills #1","15",25,1,2,25,45,25,45,21,21,2
2012,"Rolling Hills #1","16",17,1,0,NA,NA,17,17,NA,1,3
2012,"Rolling Hills #1","17",10,0,1,10,38,17,17,29,1,2
2012,"Rolling Hills #1","17",25,0,1,10,38,17,17,29,1,2
2012,"Rolling Hills #1","17",17,1,0,10,38,17,17,29,1,3
2012,"Rolling Hills #1","17",38,0,1,10,38,17,17,29,1,2
2012,"Rolling Hills #1","17",31,0,1,10,38,17,17,29,1,2
2012,"Rolling Hills #1","18",25,0,2,10,45,NA,NA,36,NA,2
2012,"Rolling Hills #1","18",45,0,2,10,45,NA,NA,36,NA,2
2012,"Rolling Hills #1","18",10,0,1,10,45,NA,NA,36,NA,2
2012,"Rolling Hills #1","18",31,0,1,10,45,NA,NA,36,NA,2
2012,"Rolling Hills #1","2",10,0,2,10,31,3,17,22,15,2
2012,"Rolling Hills #1","2",25,0,1,10,31,3,17,22,15,2
2012,"Rolling Hills #1","2",3,1,0,10,31,3,17,22,15,1
2012,"Rolling Hills #1","2",17,1,1,10,31,3,17,22,15,2
2012,"Rolling Hills #1","2",31,0,1,10,31,3,17,22,15,2
2012,"Rolling Hills #1","3",10,0,3,3,38,17,17,36,1,2
2012,"Rolling Hills #1","3",31,0,1,3,38,17,17,36,1,2
2012,"Rolling Hills #1","3",3,0,1,3,38,17,17,36,1,2
2012,"Rolling Hills #1","3",38,0,1,3,38,17,17,36,1,2
2012,"Rolling Hills #1","3",17,2,0,3,38,17,17,36,1,3
2012,"Rolling Hills #1","3",25,0,2,3,38,17,17,36,1,2
2012,"Rolling Hills #1","4",3,0,2,3,17,17,45,15,29,2
2012,"Rolling Hills #1","4",17,1,3,3,17,17,45,15,29,2
2012,"Rolling Hills #1","4",45,2,0,3,17,17,45,15,29,3
2012,"Rolling Hills #1","5",10,0,1,3,31,17,45,29,29,2
2012,"Rolling Hills #1","5",17,1,2,3,31,17,45,29,29,2
2012,"Rolling Hills #1","5",31,0,1,3,31,17,45,29,29,2
2012,"Rolling Hills #1","5",3,0,3,3,31,17,45,29,29,2
2012,"Rolling Hills #1","5",45,2,0,3,31,17,45,29,29,3
2012,"Rolling Hills #1","5",25,0,1,3,31,17,45,29,29,2
2012,"Rolling Hills #1","8",3,0,1,3,17,25,45,15,21,2
2012,"Rolling Hills #1","8",17,0,2,3,17,25,45,15,21,2
2012,"Rolling Hills #1","8",45,1,0,3,17,25,45,15,21,3
2012,"Rolling Hills #1","8",25,1,0,3,17,25,45,15,21,3
2012,"Rolling Hills #1","9",17,5,1,17,17,17,17,1,1,2
2012,"Rolling Hills #2","32",16,1,0,NA,NA,16,16,NA,1,3
2012,"Rolling Hills #2","33",23,0,1,3,23,NA,NA,21,NA,2
2012,"Rolling Hills #2","33",3,0,2,3,23,NA,NA,21,NA,2
2012,"Rolling Hills #2","33",33,0,0,3,23,NA,NA,21,NA,4
2012,"Rolling Hills #2","33",16,0,3,3,23,NA,NA,21,NA,2
2012,"Rolling Hills #2","33",9,0,1,3,23,NA,NA,21,NA,2
2012,"Shore Meadows","1",8,0,1,8,8,NA,NA,1,NA,2
2012,"Shore Meadows","101",36,0,3,22,57,NA,NA,36,NA,2
2012,"Shore Meadows","101",22,0,1,22,57,NA,NA,36,NA,2
2012,"Shore Meadows","101",57,0,1,22,57,NA,NA,36,NA,2
2012,"Shore Meadows","102",22,0,1,22,22,NA,NA,1,NA,2
2012,"Shore Meadows","103",36,0,2,22,36,NA,NA,15,NA,2
2012,"Shore Meadows","103",22,0,1,22,36,NA,NA,15,NA,2
2012,"Shore Meadows","103",29,0,2,22,36,NA,NA,15,NA,2
2012,"Shore Meadows","104",22,0,1,22,36,NA,NA,15,NA,2
2012,"Shore Meadows","104",36,0,4,22,36,NA,NA,15,NA,2
2012,"Shore Meadows","12",29,0,3,29,36,NA,NA,8,NA,2
2012,"Shore Meadows","12",36,0,6,29,36,NA,NA,8,NA,2
2012,"Shore Meadows","13",36,0,3,29,36,NA,NA,8,NA,2
2012,"Shore Meadows","13",29,0,2,29,36,NA,NA,8,NA,2
2012,"Shore Meadows","2",8,1,0,NA,NA,8,8,NA,1,3
2012,"Shore Meadows","27",29,0,2,29,29,NA,NA,1,NA,2
2012,"Shore Meadows","29",43,0,1,43,43,NA,NA,1,NA,2
2012,"Shore Meadows","3",8,0,1,8,8,NA,NA,1,NA,2
2012,"Shore Meadows","32",36,0,3,36,36,NA,NA,1,NA,2
2012,"Shore Meadows","4",8,1,0,NA,NA,8,8,NA,1,3
2012,"Shore Meadows","42",43,0,2,43,43,NA,NA,1,NA,2
2012,"Swantown","1",19,0,1,19,19,NA,NA,1,NA,2
2012,"Swantown","2",26,0,1,26,41,NA,NA,16,NA,2
2012,"Swantown","2",34,0,3,26,41,NA,NA,16,NA,2
2012,"Swantown","2",41,0,2,26,41,NA,NA,16,NA,2
2012,"Swantown","3",47,0,2,47,54,NA,NA,8,NA,2
2012,"Swantown","3",54,0,1,47,54,NA,NA,8,NA,2
2013,"Cliffside","1",51,0,1,51,51,3,18,1,16,2
2013,"Cliffside","1",10,1,0,51,51,3,18,1,16,1
2013,"Cliffside","1",3,2,0,51,51,3,18,1,16,1
2013,"Cliffside","1",18,1,0,51,51,3,18,1,16,1
2013,"Cliffside","2",23,1,0,37,37,23,58,1,36,1
2013,"Cliffside","2",51,1,0,37,37,23,58,1,36,3
2013,"Cliffside","2",37,1,1,37,37,23,58,1,36,2
2013,"Cliffside","2",58,1,0,37,37,23,58,1,36,3
2013,"Cliffside","3",37,1,0,51,51,23,37,1,15,1
2013,"Cliffside","3",23,2,0,51,51,23,37,1,15,1
2013,"Cliffside","3",51,0,1,51,51,23,37,1,15,2
2013,"Cliffside","4",65,1,1,37,65,30,65,29,36,2
2013,"Cliffside","4",37,1,1,37,65,30,65,29,36,2
2013,"Cliffside","4",30,2,0,37,65,30,65,29,36,1
2013,"Cliffside","4",48,2,0,37,65,30,65,29,36,3
2013,"Cliffside","4",58,1,0,37,65,30,65,29,36,3
2013,"Cliffside","5",30,1,0,NA,NA,30,51,NA,22,3
2013,"Cliffside","5",51,1,0,NA,NA,30,51,NA,22,3
2013,"Cliffside","5",48,1,0,NA,NA,30,51,NA,22,3
2013,"Cliffside","5",37,3,0,NA,NA,30,51,NA,22,3
2013,"Cliffside","6",48,3,0,30,65,30,51,36,22,3
2013,"Cliffside","6",65,0,1,30,65,30,51,36,22,2
2013,"Cliffside","6",58,0,1,30,65,30,51,36,22,2
2013,"Cliffside","6",30,1,1,30,65,30,51,36,22,2
2013,"Cliffside","6",37,2,1,30,65,30,51,36,22,2
2013,"Cliffside","6",51,3,0,30,65,30,51,36,22,3
2013,"Cliffside","7",51,0,2,48,58,48,48,11,1,2
2013,"Cliffside","7",58,0,4,48,58,48,48,11,1,2
2013,"Cliffside","7",48,1,1,48,58,48,48,11,1,2
2013,"Cliffside","8",48,1,0,NA,NA,48,51,NA,4,3
2013,"Cliffside","8",51,1,0,NA,NA,48,51,NA,4,3
2013,"Cliffside","9",51,1,0,NA,NA,51,51,NA,1,3
2013,"Coupeville Wharf","1",24,2,0,10,38,2,38,29,37,3
2013,"Coupeville Wharf","1",38,1,2,10,38,2,38,29,37,2
2013,"Coupeville Wharf","1",33,2,0,10,38,2,38,29,37,3
2013,"Coupeville Wharf","1",10,0,1,10,38,2,38,29,37,2
2013,"Coupeville Wharf","1",2,1,0,10,38,2,38,29,37,1
2013,"Coupeville Wharf","1",18,5,0,10,38,2,38,29,37,3
2013,"Coupeville Wharf","2",24,1,0,NA,NA,18,24,NA,7,3
2013,"Coupeville Wharf","2",18,2,0,NA,NA,18,24,NA,7,3
2013,"Coupeville Wharf","3",24,2,1,24,24,18,24,1,7,2
2013,"Coupeville Wharf","3",18,1,0,24,24,18,24,1,7,1
2013,"Coupeville Wharf","4",18,1,0,NA,NA,18,18,NA,1,3
2013,"Double Bluff North","B1",4,1,1,4,4,4,11,1,8,2
2013,"Double Bluff North","B1",11,1,0,4,4,4,11,1,8,3
2013,"Double Bluff North","B2",25,0,2,11,39,NA,NA,29,NA,2
2013,"Double Bluff North","B2",11,0,1,11,39,NA,NA,29,NA,2
2013,"Double Bluff North","B2",18,0,1,11,39,NA,NA,29,NA,2
2013,"Double Bluff North","B2",39,0,2,11,39,NA,NA,29,NA,2
2013,"Double Bluff North","C1",11,1,0,NA,NA,11,11,NA,1,3
2013,"Double Bluff North","C2",18,1,0,11,11,11,39,1,29,3
2013,"Double Bluff North","C2",32,2,0,11,11,11,39,1,29,3
2013,"Double Bluff North","C2",39,1,0,11,11,11,39,1,29,3
2013,"Double Bluff North","C2",11,1,1,11,11,11,39,1,29,2
2013,"Double Bluff North","C3",11,1,0,18,18,11,32,1,22,1
2013,"Double Bluff North","C3",18,0,2,18,18,11,32,1,22,2
2013,"Double Bluff North","C3",32,1,0,18,18,11,32,1,22,3
2013,"Double Bluff North","C4",18,0,1,18,25,32,32,8,1,2
2013,"Double Bluff North","C4",25,0,2,18,25,32,32,8,1,2
2013,"Double Bluff North","C4",32,3,0,18,25,32,32,8,1,3
2013,"Double Bluff North","C5",39,1,0,NA,NA,18,46,NA,29,3
2013,"Double Bluff North","C5",18,1,0,NA,NA,18,46,NA,29,3
2013,"Double Bluff North","C5",46,1,0,NA,NA,18,46,NA,29,3
2013,"Double Bluff North","D1",4,1,0,11,32,4,4,22,1,1
2013,"Double Bluff North","D1",18,0,2,11,32,4,4,22,1,2
2013,"Double Bluff North","D1",11,0,1,11,32,4,4,22,1,2
2013,"Double Bluff North","D1",32,0,1,11,32,4,4,22,1,2
2013,"Double Bluff North","D2",25,0,1,11,25,4,11,15,8,2
2013,"Double Bluff North","D2",11,2,3,11,25,4,11,15,8,2
