"site","date","burrow_name","Gunnel","Sculpin","Other","burrow_visit","intern_data","qaqc_concern","year"
"Keystone",2013-07-11,"2",0,1,0,0,"",NA,"2013"
"Keystone",2013-07-11,"3",1,0,0,0,"",NA,"2013"
"Keystone",2013-07-18,"4",2,0,1,0,"",NA,"2013"
"Keystone",2013-07-18,"5",1,0,0,0,"",NA,"2013"
"Keystone",2013-07-26,"2",1,0,1,0,"",NA,"2013"
"Keystone",2013-07-26,"3",1,0,1,0,"",NA,"2013"
"Keystone",2013-07-26,"4",1,1,0,0,"",NA,"2013"
"Keystone",2013-07-31,"1",1,0,1,0,"",NA,"2013"
"Keystone",2013-07-31,"2",0,0,1,0,"",NA,"2013"
"Keystone",2013-07-31,"3",1,1,2,0,"",NA,"2013"
"Keystone",2013-07-31,"5",0,1,4,0,"",NA,"2013"
"Keystone",2013-07-31,"6",1,0,0,0,"",NA,"2013"
"Keystone",2013-07-31,"7",0,1,0,0,"",NA,"2013"
"Keystone",2014-06-24,"1",0,0,1,0,"",NA,"2014"
"Keystone",2014-07-07,"2",0,0,1,0,"",NA,"2014"
"Keystone",2014-07-14,"3",0,0,1,0,"",NA,"2014"
"Keystone",2014-07-14,"4",0,0,1,0,"",NA,"2014"
"Keystone",2014-07-21,"1",0,1,0,0,"",NA,"2014"
"Keystone",2014-07-21,"3",0,0,1,0,"",NA,"2014"
"Keystone",2014-07-21,"4",0,0,1,0,"",NA,"2014"
"Keystone",2014-07-28,"2",0,1,1,0,"",NA,"2014"
"Keystone",2014-07-28,"3",0,1,0,0,"",NA,"2014"
"Keystone",2014-07-28,"4",0,1,1,0,"",NA,"2014"
"Keystone",2014-08-04,"3",1,0,0,0,"",NA,"2014"
"Keystone",2014-08-11,"2",0,1,0,0,"",NA,"2014"
"Keystone",2014-08-11,"5",2,0,1,0,"",NA,"2014"
"Keystone",2014-08-18,"3",0,1,1,0,"",NA,"2014"
"Keystone",2014-08-18,"4",0,0,0,0,"",NA,"2014"
"Keystone",2014-08-26,"5",1,0,0,0,"",NA,"2014"
"Keystone",2008-06-29,"2",0,0,1,0,"",NA,"2008"
"Keystone",2008-07-06,"1",1,0,0,0,"",NA,"2008"
"Keystone",2008-07-06,"2",2,0,0,0,"",NA,"2008"
"Keystone",2008-07-06,"3",0,1,0,0,"",NA,"2008"
"Keystone",2008-07-06,"4",0,0,1,0,"",NA,"2008"
"Keystone",2008-07-12,"1",1,1,1,0,"",NA,"2008"
"Keystone",2008-07-12,"4",1,1,1,0,"",NA,"2008"
"Keystone",2008-07-12,"5",2,0,1,0,"",NA,"2008"
"Keystone",2008-07-19,"2",1,0,0,0,"",NA,"2008"
"Keystone",2008-07-19,"3",0,1,0,0,"",NA,"2008"
"Keystone",2008-07-19,"4",0,0,1,0,"",NA,"2008"
"Keystone",2008-07-19,"6",2,0,0,0,"",NA,"2008"
"Keystone",2008-07-27,"2",2,1,0,0,"",NA,"2008"
"Keystone",2008-07-27,"3",8,1,0,0,"",NA,"2008"
"Keystone",2008-08-03,"2",0,0,1,0,"",NA,"2008"
"Keystone",2008-08-03,"3",0,0,1,0,"",NA,"2008"
"Keystone",2008-08-03,"6",0,0,1,0,"",NA,"2008"
"Keystone",2008-08-10,"3",4,2,0,0,"",NA,"2008"
"Keystone",2008-08-10,"4",0,2,1,0,"",NA,"2008"
"Keystone",2008-08-10,"6",1,1,0,0,"",NA,"2008"
"Keystone",2008-08-17,"3",2,0,5,0,"",NA,"2008"
"Lagoon North #1",2008-06-29,"1",0,0,0,1,"",NA,"2008"
"Lagoon North #1",2008-06-29,"2",0,0,4,4,"",NA,"2008"
"Lagoon North #1",2008-07-14,"2",0,0,0,4,"",NA,"2008"
"Lagoon North #1",2008-07-14,"3",0,0,0,3,"",NA,"2008"
"Lagoon North #1",2008-07-14,"4",0,0,0,4,"",NA,"2008"
"Lagoon North #1",2008-07-20,"1",0,0,0,3,"",NA,"2008"
"Lagoon North #1",2008-07-20,"2",1,0,1,0,"",NA,"2008"
"Lagoon North #1",2008-07-20,"4",0,0,0,6,"",NA,"2008"
"Lagoon North #1",2008-07-27,"1",0,0,0,4,"",NA,"2008"
"Lagoon North #1",2008-07-27,"2",0,0,0,2,"",NA,"2008"
"Lagoon North #1",2008-07-27,"4",0,0,0,4,"",NA,"2008"
"Lagoon North #1",2008-08-03,"1",0,0,0,1,"",NA,"2008"
"Lagoon North #1",2008-08-03,"2",1,1,1,5,"",NA,"2008"
"Lagoon North #1",2008-08-03,"4",2,0,0,3,"",NA,"2008"
"Lagoon North #1",2008-08-10,"1",1,0,0,0,"",NA,"2008"
"Lagoon North #1",2012-06-28,"1",0,0,0,1,"",NA,"2012"
"Lagoon North #1",2012-06-28,"2",0,0,0,1,"",NA,"2012"
"Lagoon North #1",2012-07-06,"1",1,0,0,0,"",NA,"2012"
"Lagoon North #1",2012-07-06,"2",0,0,0,2,"",NA,"2012"
"Lagoon North #1",2012-07-06,"3",0,0,0,4,"",NA,"2012"
"Lagoon North #1",2012-07-13,"1",0,0,0,1,"",NA,"2012"
"Lagoon North #1",2012-07-13,"2",0,0,0,1,"",NA,"2012"
"Lagoon North #1",2012-07-13,"4",0,0,0,1,"",NA,"2012"
"Lagoon North #1",2012-07-13,"C",0,0,0,1,"",NA,"2012"
"Lagoon North #1",2012-07-27,"2",0,0,0,1,"",NA,"2012"
"Lagoon North #1",2012-07-27,"3",0,0,0,1,"",NA,"2012"
"Lagoon North #1",2012-07-27,"4",0,0,3,0,"",NA,"2012"
"Lagoon North #1",2012-07-27,"5",0,0,1,0,"",NA,"2012"
"Lagoon North #1",2012-07-27,"7",0,0,2,1,"",NA,"2012"
"Lagoon North #1",2012-08-10,"1",1,2,0,0,"",NA,"2012"
"Lagoon North #1",2012-08-10,"2",0,0,1,0,"",NA,"2012"
"Lagoon North #1",2012-08-10,"4",0,0,1,0,"",NA,"2012"
"Lagoon North #1",2012-08-10,"6",0,0,0,1,"",NA,"2012"
"Lagoon North #1",2012-08-10,"7",0,0,0,1,"",NA,"2012"
"Lagoon North #1",2012-08-10,"A",1,0,0,0,"",NA,"2012"
"Lagoon North #1",2012-08-06,"7",0,0,1,4,"",NA,"2012"
"Lagoon North #1",2012-08-06,"6",0,0,0,5,"",NA,"2012"
"Lagoon North #1",2012-08-06,"5",0,0,3,2,"",NA,"2012"
"Lagoon North #1",2012-08-06,"4",0,1,0,1,"",NA,"2012"
"Lagoon North #1",2012-08-06,"1A",0,2,0,1,"",NA,"2012"
"Lagoon North #1",2012-08-06,"A",0,1,0,0,"",NA,"2012"
"Lagoon North #1",2012-08-06,"C",0,0,0,1,"",NA,"2012"
"Lagoon North #1",2012-08-17,"1A",0,1,0,0,"",NA,"2012"
"Lagoon North #1",2012-08-17,"1B",0,1,0,0,"",NA,"2012"
"Lagoon North #1",2012-08-17,"A",0,1,0,0,"",NA,"2012"
"Lagoon North #2",2012-06-29,"1",0,0,0,1,"",NA,"2012"
"Lagoon North #2",2012-06-29,"2",1,0,0,0,"",NA,"2012"
"Lagoon North #2",2012-07-06,"2",0,2,0,0,"",NA,"2012"
"Lagoon North #2",2012-07-06,"1",0,0,0,2,"",NA,"2012"
"Lagoon North #2",2012-07-27,"2",2,1,0,0,"",NA,"2012"
"Lagoon North #2",2012-07-27,"1",1,0,0,1,"",NA,"2012"
"Lagoon North #2",2012-08-10,"2",0,1,0,0,"",NA,"2012"
"Lagoon North #3",2012-06-24,"1",0,0,0,3,"",NA,"2012"
"Lagoon North #3",2012-06-24,"2",0,0,0,20,"",NA,"2012"
"Lagoon North #3",2012-06-24,"3",0,0,0,9,"",NA,"2012"
"Lagoon North #3",2012-06-24,"4",0,0,0,12,"",NA,"2012"
"Lagoon North #3",2012-06-24,"5",0,0,0,5,"",NA,"2012"
"Lagoon North #3",2012-07-04,"2",0,0,0,3,"",NA,"2012"
"Lagoon North #3",2012-07-04,"3",0,0,0,7,"",NA,"2012"
"Lagoon North #3",2012-07-04,"4",0,0,0,3,"",NA,"2012"
"Lagoon North #3",2012-07-04,"5",0,0,0,4,"",NA,"2012"
"Lagoon North #3",2012-07-10,"1",0,0,0,1,"",NA,"2012"
"Lagoon North #3",2012-07-10,"5",0,0,0,1,"",NA,"2012"
"Lagoon North #3",2012-07-17,"5",0,0,0,1,"",NA,"2012"
"Lagoon North #3",2012-07-24,"5",0,0,0,1,"",NA,"2012"
"Lagoon North #3",2012-07-31,"1",0,0,0,2,"",NA,"2012"
"Lagoon North #3",2012-07-31,"4",0,0,0,6,"",NA,"2012"
"Lagoon North #3",2012-07-31,"5",1,0,0,2,"",NA,"2012"
"Lagoon North #3",2013-06-29,"1",1,0,0,0,"",NA,"2013"
"Lagoon North #3",2013-07-05,"1",0,0,0,1,"",NA,"2013"
"Lagoon North #3",2013-07-27,"1",0,0,0,1,"",NA,"2013"
"Lagoon North #3",2013-07-27,"2",0,0,0,1,"",NA,"2013"
"Lagoon North #1",2011-06-29,"1",0,0,0,2,"",NA,"2011"
"Lagoon North #1",2011-06-29,"2",0,0,0,2,"",NA,"2011"
"Lagoon North #1",2011-06-29,"3",0,0,0,2,"",NA,"2011"
"Lagoon North #1",2011-07-17,"1n",1,0,0,1,"",NA,"2011"
"Lagoon North #1",2011-07-26,"1s",2,0,0,3,"",NA,"2011"
"Lagoon North #1",2011-07-26,"2s",2,0,0,2,"",NA,"2011"
"Lagoon North #1",2011-07-26,"3s",0,0,2,4,"",NA,"2011"
"Lagoon North #1",2011-07-26,"1n",2,0,0,3,"",NA,"2011"
"Lagoon North #1",2011-07-26,"2n",1,0,0,1,"",NA,"2011"
"Lagoon North #1",2011-08-01,"1s",2,0,0,4,"",NA,"2011"
"Lagoon North #1",2011-08-01,"2s",3,0,0,4,"",NA,"2011"
"Lagoon North #1",2011-08-01,"3s",2,0,1,3,"",NA,"2011"
"Lagoon North #1",2011-08-01,"4s",0,0,2,3,"",NA,"2011"
"Lagoon North #1",2011-08-01,"5s",1,0,0,1,"",NA,"2011"
"Lagoon North #1",2011-08-01,"1n",3,0,0,5,"",NA,"2011"
"Lagoon North #1",2011-08-01,"2n",2,0,0,2,"",NA,"2011"
"Lagoon North #1",2011-07-07,"1s",1,0,0,5,"",NA,"2011"
"Lagoon North #1",2011-07-07,"2s",2,0,0,3,"",NA,"2011"
"Lagoon North #1",2011-07-07,"3s",1,0,0,2,"",NA,"2011"
"Lagoon North #1",2011-07-07,"4s",0,0,0,1,"",NA,"2011"
"Lagoon North #1",2011-07-07,"1n",2,0,0,3,"",NA,"2011"
"Lagoon North #1",2011-07-07,"2n",1,0,0,2,"",NA,"2011"
"Lagoon North #1",2011-08-12,"1s",2,0,0,4,"",NA,"2011"
"Lagoon North #1",2011-08-12,"2s",3,0,0,3,"",NA,"2011"
"Lagoon North #1",2011-08-12,"3s",2,0,0,5,"",NA,"2011"
"Lagoon North #1",2011-08-12,"4s",2,0,0,2,"",NA,"2011"
"Lagoon North #1",2011-08-12,"1n",2,0,0,3,"",NA,"2011"
"Lagoon North #1",2011-08-12,"2n",2,0,0,2,"",NA,"2011"
"Lagoon North #1",2013-06-28,"A",0,0,0,1,"",NA,"2013"
"Lagoon North #1",2013-06-28,"1",0,0,0,8,"",NA,"2013"
"Lagoon North #1",2013-06-28,"1A",0,0,0,5,"",NA,"2013"
"Lagoon North #1",2013-06-28,"1B",0,0,0,1,"",NA,"2013"
"Lagoon North #1",2013-06-28,"1C",0,0,0,3,"",NA,"2013"
"Lagoon North #1",2013-06-28,"1D",0,0,0,4,"",NA,"2013"
"Lagoon North #1",2013-06-28,"7",0,0,0,3,"",NA,"2013"
"Lagoon North #1",2013-06-28,"6",0,0,0,2,"",NA,"2013"
"Lagoon North #1",2013-06-28,"5",0,0,0,2,"",NA,"2013"
"Lagoon North #1",2013-06-28,"4",0,0,0,1,"",NA,"2013"
"Lagoon North #1",2013-06-28,"2",0,0,0,1,"",NA,"2013"
"Lagoon North #1",2013-07-05,"A",0,0,0,1,"",NA,"2013"
"Lagoon North #1",2013-07-05,"1",0,0,0,2,"",NA,"2013"
"Lagoon North #1",2013-07-05,"1B",0,0,0,9,"",NA,"2013"
"Lagoon North #1",2013-07-05,"1D",0,0,0,1,"",NA,"2013"
"Lagoon North #1",2013-07-05,"7",1,0,0,2,"",NA,"2013"
"Lagoon North #1",2013-07-05,"6",0,0,0,3,"",NA,"2013"
"Lagoon North #1",2013-07-05,"5",0,0,0,1,"",NA,"2013"
"Lagoon North #1",2013-07-05,"4",0,0,0,2,"",NA,"2013"
"Lagoon North #1",2013-07-05,"3",0,0,0,1,"",NA,"2013"
"Lagoon North #1",2013-07-11,"1A",1,0,0,1,"",NA,"2013"
"Lagoon North #1",2013-07-11,"1",0,0,0,1,"",NA,"2013"
"Lagoon North #1",2013-07-11,"A",0,0,0,2,"",NA,"2013"
"Lagoon North #1",2013-07-11,"2",1,0,0,0,"",NA,"2013"
"Lagoon North #1",2013-07-11,"4",0,1,0,2,"",NA,"2013"
"Lagoon North #1",2013-07-11,"5",0,0,0,1,"",NA,"2013"
"Lagoon North #1",2013-07-11,"7",1,2,0,0,"",NA,"2013"
"Lagoon North #1",2011-07-19,"1D",0,0,0,2,"",NA,"2011"
"Lagoon North #1",2011-07-19,"1C",1,0,0,0,"",NA,"2011"
"Lagoon North #1",2011-07-19,"1B",1,0,0,0,"",NA,"2011"
"Lagoon North #1",2011-07-19,"1A",2,0,0,1,"",NA,"2011"
"Lagoon North #1",2011-07-19,"1",1,0,0,2,"",NA,"2011"
"Lagoon North #1",2011-07-19,"D",1,0,0,0,"",NA,"2011"
"Lagoon North #1",2011-07-19,"2",1,0,0,0,"",NA,"2011"
"Lagoon North #1",2011-07-19,"4",0,0,0,5,"",NA,"2011"
"Lagoon North #1",2011-07-19,"5",0,0,0,2,"",NA,"2011"
"Lagoon North #1",2011-07-19,"6",0,0,0,2,"",NA,"2011"
"Lagoon North #1",2011-07-19,"7",0,0,0,3,"",NA,"2011"
"Lagoon North #1",2013-07-25,"7",0,0,0,4,"",NA,"2013"
"Lagoon North #1",2013-07-25,"5",0,0,0,3,"",NA,"2013"
"Lagoon North #1",2013-07-25,"4",0,0,0,4,"",NA,"2013"
"Lagoon North #1",2013-07-25,"3",0,0,0,3,"",NA,"2013"
"Lagoon North #1",2013-07-25,"1D",0,0,0,2,"",NA,"2013"
"Lagoon North #1",2013-07-25,"1C",0,0,0,2,"",NA,"2013"
"Lagoon North #1",2013-07-25,"1B",0,0,0,5,"",NA,"2013"
"Lagoon North #1",2013-07-25,"B",0,0,0,3,"",NA,"2013"
"Lagoon North #1",2013-07-25,"1A",0,0,0,14,"",NA,"2013"
"Lagoon North #1",2013-07-25,"1AB",0,0,0,9,"",NA,"2013"
"Lagoon North #1",2013-07-25,"1",1,0,0,8,"",NA,"2013"
"Lagoon North #1",2013-07-25,"A",0,0,0,1,"",NA,"2013"
"Lagoon North #1",2013-08-02,"7",0,0,0,5,"",NA,"2013"
"Lagoon North #1",2013-08-02,"6",0,0,0,3,"",NA,"2013"
"Lagoon North #1",2013-08-02,"1E",1,0,0,0,"",NA,"2013"
"Lagoon North #1",2013-08-02,"1AB",0,0,0,6,"",NA,"2013"
"Lagoon North #1",2013-08-02,"1A",0,1,0,2,"",NA,"2013"
"Lagoon North #1",2013-08-02,"1",0,0,0,6,"",NA,"2013"
"Lagoon North #1",2013-08-02,"D",0,0,0,1,"",NA,"2013"
"Lagoon North #1",2013-08-09,"C",0,0,0,2,"",NA,"2013"
"Lagoon North #1",2013-08-16,"1AB",1,0,0,0,"",NA,"2013"
"Lagoon North #1",2013-08-23,"C",1,0,0,0,"",NA,"2013"
"Lagoon North #2",2009-07-18,"1",1,0,0,1,"",NA,"2009"
"Lagoon North #2",2009-07-18,"2",0,2,0,0,"",NA,"2009"
"Lagoon North #2",2009-07-26,"1",1,0,1,0,"",NA,"2009"
"Lagoon North #2",2009-07-26,"2",0,2,0,0,"",NA,"2009"
"Lagoon North #2",2009-07-26,"3",2,0,0,0,"",NA,"2009"
"Lagoon North #2",2009-08-01,"1",0,0,0,1,"",NA,"2009"
"Lagoon North #2",2009-08-01,"2",0,2,0,0,"",NA,"2009"
"Lagoon North #2",2009-08-01,"3",0,2,0,0,"",NA,"2009"
"Lagoon North #2",2009-08-09,"2",1,2,1,0,"",NA,"2009"
"Lagoon North #2",2009-08-09,"3",0,0,1,0,"",NA,"2009"
"Lagoon North #2",2008-06-29,"2",0,0,0,3,"",NA,"2008"
"Lagoon North #2",2008-06-29,"3",0,0,0,2,"",NA,"2008"
"Lagoon North #2",2008-06-29,"2",0,0,4,0,"",NA,"2008"
"Lagoon North #2",2010-06-29,"1",0,1,0,0,"",NA,"2010"
"Lagoon North #2",2010-07-06,"1",1,0,0,0,"",NA,"2010"
"Lagoon North #2",2010-07-06,"2",0,0,1,0,"",NA,"2010"
"Lagoon North #2",2010-07-16,"1",2,4,0,0,"",NA,"2010"
"Lagoon North #2",2010-07-22,"1",0,1,0,0,"",NA,"2010"
"Lagoon North #2",2010-07-22,"2",1,0,0,0,"",NA,"2010"
"Lagoon North #2",2010-07-30,"1",0,3,0,0,"",NA,"2010"
"Lagoon North #2",2010-07-30,"2",2,1,0,0,"",NA,"2010"
"Lagoon North #2",2010-08-03,"1",5,2,0,0,"",NA,"2010"
"Lagoon North #2",2011-06-28,"1",0,0,0,1,"",NA,"2011"
"Lagoon North #2",2011-07-09,"1",0,1,0,0,"",NA,"2011"
"Lagoon North #2",2011-07-13,"1",1,2,0,2,"",NA,"2011"
"Lagoon North #2",2011-07-13,"2",2,1,0,0,"",NA,"2011"
"Lagoon North #2",2011-07-13,"3",0,0,0,1,"",NA,"2011"
"Lagoon North #2",2011-07-19,"1",0,1,0,0,"",NA,"2011"
"Lagoon North #2",2011-07-19,"2",2,1,0,0,"",NA,"2011"
"Lagoon North #2",2011-07-25,"1",2,0,0,3,"",NA,"2011"
"Lagoon North #2",2011-08-01,"2",2,0,0,0,"",NA,"2011"
"Lagoon North #2",2011-08-10,"1",0,0,0,2,"",NA,"2011"
"Lagoon North #2",2011-08-10,"2",6,0,0,0,"",NA,"2011"
"Lagoon North #2",2013-06-26,"1",0,0,0,3,"",NA,"2013"
"Lagoon North #2",2013-06-26,"2",0,0,0,9,"",NA,"2013"
"Lagoon North #2",2013-07-02,"1",0,0,0,1,"",NA,"2013"
"Lagoon North #2",2013-07-02,"2",1,0,0,1,"",NA,"2013"
"Lagoon North #2",2013-07-10,"1",2,0,0,4,"",NA,"2013"
"Lagoon North #2",2013-07-10,"2",2,0,0,1,"",NA,"2013"
"Lagoon North #2",2013-07-16,"1",1,0,0,0,"",NA,"2013"
"Lagoon North #2",2013-07-16,"2",3,0,0,0,"",NA,"2013"
"Lagoon North #2",2013-07-23,"1",1,0,0,0,"",NA,"2013"
"Lagoon North #2",2013-07-23,"2",3,0,0,0,"",NA,"2013"
"Lagoon North #2",2013-07-31,"1",7,0,0,0,"",NA,"2013"
"Lagoon North #2",2013-07-31,"2",4,0,0,0,"",NA,"2013"
"Lagoon North #2",2013-08-09,"1",2,2,0,0,"",NA,"2013"
"Lagoon North #3",2009-07-26,"1",0,0,0,1,"",NA,"2009"
"Lagoon North #3",2009-07-26,"2",1,1,1,0,"",NA,"2009"
"Lagoon North #3",2009-07-26,"3",1,0,1,0,"",NA,"2009"
"Lagoon North #3",2009-07-26,"4",0,1,1,0,"",NA,"2009"
"Lagoon North #3",2009-07-26,"5",0,0,0,1,"",NA,"2009"
"Lagoon North #3",2009-07-27,"1",1,1,1,0,"",NA,"2009"
"Lagoon North #3",2009-07-27,"2",0,0,0,1,"",NA,"2009"
"Lagoon North #3",2009-07-27,"3",0,1,0,0,"",NA,"2009"
"Lagoon North #3",2009-07-27,"4",0,0,0,0,"",NA,"2009"
"Lagoon North #3",2009-08-01,"1",0,3,1,0,"",NA,"2009"
"Lagoon North #3",2009-08-01,"2",0,3,0,0,"",NA,"2009"
"Lagoon North #3",2009-08-01,"3",0,0,1,0,"",NA,"2009"
"Lagoon North #3",2009-08-01,"4",0,0,2,0,"",NA,"2009"
"Lagoon North #3",2009-08-01,"5",0,0,1,0,"",NA,"2009"
"Lagoon North #3",2009-08-09,"1",1,0,1,0,"",NA,"2009"
"Lagoon North #3",2009-08-09,"5",1,0,0,0,"",NA,"2009"
"Lagoon North #3",2008-06-29,"1",0,0,0,1,"",NA,"2008"
"Lagoon North #3",2008-07-06,"1",0,0,0,1,"",NA,"2008"
"Lagoon North #3",2008-07-20,"1",0,0,0,4,"",NA,"2008"
"Lagoon North #3",2008-07-20,"2",0,0,1,1,"",NA,"2008"
"Lagoon North #3",2008-07-20,"3",0,1,1,0,"",NA,"2008"
"Lagoon North #3",2008-07-27,"1",1,0,0,2,"",NA,"2008"
"Lagoon North #3",2008-07-27,"5",0,0,0,1,"",NA,"2008"
"Lagoon North #3",2008-07-27,"6",1,0,0,5,"",NA,"2008"
"Lagoon North #3",2008-07-27,"7",0,0,0,5,"",NA,"2008"
"Lagoon North #3",2008-07-27,"8",0,0,0,5,"",NA,"2008"
"Lagoon North #3",2008-08-03,"1",0,0,0,2,"",NA,"2008"
"Lagoon North #3",2008-08-03,"2",0,0,1,1,"",NA,"2008"
"Lagoon North #3",2008-08-03,"3",1,0,0,1,"",NA,"2008"
"Lagoon North #3",2008-08-03,"1",0,0,0,1,"",NA,"2008"
"Lagoon North #3",2008-08-03,"2",1,1,1,5,"",NA,"2008"
"Lagoon North #3",2008-08-03,"4",2,0,0,3,"",NA,"2008"
"Lagoon North #3",2008-08-10,"3",1,0,0,1,"",NA,"2008"
"Lagoon North #3",2008-08-10,"6",2,1,0,3,"",NA,"2008"
"Lagoon North #3",2010-07-14,"1",0,0,0,3,"",NA,"2010"
"Lagoon North #3",2010-07-14,"2",0,0,0,8,"",NA,"2010"
"Lagoon North #3",2010-07-14,"3",0,0,0,1,"",NA,"2010"
"Lagoon North #3",2010-07-14,"4",0,0,0,1,"",NA,"2010"
"Lagoon North #3",2010-07-14,"5",0,0,0,3,"",NA,"2010"
"Lagoon North #3",2010-07-24,"1",0,0,0,2,"",NA,"2010"
"Lagoon North #3",2010-07-24,"2",0,0,0,3,"",NA,"2010"
"Lagoon North #3",2010-07-24,"3",0,0,0,1,"",NA,"2010"
"Lagoon North #3",2010-07-24,"4",0,0,0,2,"",NA,"2010"
"Lagoon North #3",2010-07-24,"5",0,0,0,1,"",NA,"2010"
"Lagoon North #3",2010-07-29,"1",0,0,0,1,"",NA,"2010"
"Lagoon North #3",2010-07-29,"2",0,0,0,1,"",NA,"2010"
"Lagoon North #3",2010-08-04,"1",0,1,0,0,"",NA,"2010"
"Lagoon North #3",2010-08-04,"5",0,0,0,1,"",NA,"2010"
"Lagoon North #3",2010-08-11,"1",0,2,0,0,"",NA,"2010"
"Lagoon North #3",2011-07-12,"1",0,0,0,1,"",NA,"2011"
"Lagoon North #3",2011-07-12,"2",0,0,0,2,"",NA,"2011"
"Lagoon North #3",2011-07-12,"3",0,0,0,1,"",NA,"2011"
"Lagoon North #3",2011-07-19,"1",0,0,0,2,"",NA,"2011"
"Lagoon North #3",2011-07-19,"2",0,0,0,2,"",NA,"2011"
"Lagoon North #3",2011-07-19,"4",0,0,0,1,"",NA,"2011"
"Lagoon North #3",2011-07-19,"5",0,0,0,1,"",NA,"2011"
"Lagoon North #3",2011-07-26,"1",0,0,0,6,"",NA,"2011"
"Lagoon North #3",2011-07-26,"2",0,0,0,6,"",NA,"2011"
"Lagoon North #3",2011-07-26,"4",0,0,0,3,"",NA,"2011"
"Lagoon North #3",2011-07-26,"5",0,0,0,5,"",NA,"2011"
"Lagoon North #3",2011-08-03,"2",0,0,0,1,"",NA,"2011"
"Lagoon North #3",2011-08-03,"4",0,0,0,3,"",NA,"2011"
"Lagoon North #1",2009-06-27,"1",0,0,0,1,"",NA,"2009"
"Lagoon North #1",2009-06-27,"2",0,0,0,1,"",NA,"2009"
"Lagoon North #1",2009-06-27,"3",0,0,1,1,"",NA,"2009"
"Lagoon North #1",2009-07-04,"1",0,0,0,2,"",NA,"2009"
"Lagoon North #1",2009-07-04,"2",0,0,0,2,"",NA,"2009"
"Lagoon North #1",2009-07-04,"3",0,0,0,1,"",NA,"2009"
"Lagoon North #1",2009-07-04,"4",0,1,0,2,"",NA,"2009"
"Lagoon North #1",2009-07-04,"5",0,1,0,1,"",NA,"2009"
"Lagoon North #1",2009-07-05,"5",0,0,0,2,"",NA,"2009"
"Lagoon North #1",2009-07-05,"6",0,0,0,3,"",NA,"2009"
"Lagoon North #1",2009-07-13,"4",0,0,0,2,"",NA,"2009"
"Lagoon North #1",2009-07-19,"2",1,0,0,1,"",NA,"2009"
"Lagoon North #1",2009-07-19,"7",0,1,0,1,"",NA,"2009"
"Lagoon North #1",2009-07-19,"8",1,0,0,1,"",NA,"2009"
"Lagoon North #1",2009-07-19,"9",1,0,0,1,"",NA,"2009"
"Lagoon North #1",2009-07-19,"1A1",0,0,1,1,"",NA,"2009"
"Lagoon North #1",2009-07-19,"1A2",0,0,1,1,"",NA,"2009"
"Lagoon North #1",2009-08-01,"12",0,0,1,6,"",NA,"2009"
"Lagoon North #1",2009-08-01,"13",0,0,0,3,"",NA,"2009"
"Lagoon North #1",2009-08-01,"2",0,0,1,0,"",NA,"2009"
"Lagoon North #1",2009-08-01,"4",0,0,1,0,"",NA,"2009"
"Lagoon North #1",2009-08-08,"2",1,0,1,0,"",NA,"2009"
"Lagoon North #1",2009-08-08,"9",3,1,1,0,"",NA,"2009"
"Lagoon North #1",2009-08-08,"6",0,1,0,0,"",NA,"2009"
"Lagoon North #1",2009-08-08,"12",1,0,0,2,"",NA,"2009"
"Lagoon North #1",2010-07-03,"2",0,0,0,2,"",NA,"2010"
"Lagoon North #1",2010-07-03,"5",0,0,0,3,"",NA,"2010"
"Lagoon North #1",2010-07-03,"11",0,0,0,2,"",NA,"2010"
"Lagoon North #1",2010-07-03,"3",0,0,0,3,"",NA,"2010"
"Lagoon North #1",2010-07-10,"3",0,0,0,1,"",NA,"2010"
"Lagoon North #1",2010-07-10,"11",0,0,0,1,"",NA,"2010"
"Lagoon North #1",2010-07-10,"5",0,0,0,1,"",NA,"2010"
"Lagoon North #1",2010-07-16,"11",0,0,0,1,"",NA,"2010"
"Lagoon North #1",2010-07-16,"6",0,0,0,1,"",NA,"2010"
"Lagoon North #1",2010-07-16,"12",0,0,0,1,"",NA,"2010"
"Lagoon North #1",2010-07-20,"11",1,0,0,1,"",NA,"2010"
"Lagoon North #1",2010-07-20,"5",1,0,0,1,"",NA,"2010"
"Lagoon North #1",2010-07-20,"10",0,0,0,1,"",NA,"2010"
"Lagoon North #1",2010-07-20,"2",1,0,0,2,"",NA,"2010"
"Lagoon North #1",2010-07-28,"2",0,0,0,6,"",NA,"2010"
"Lagoon North #1",2010-07-28,"11",0,0,0,1,"",NA,"2010"
"Lagoon North #1",2010-08-13,"3",0,0,0,1,"",NA,"2010"
"Lagoon North #1",2010-08-13,"11",1,1,0,0,"",NA,"2010"
"Lagoon North #3",2014-06-18,"1",0,0,0,1,"",NA,"2014"
"Lagoon North #3",2014-06-27,"2",1,0,0,0,"",NA,"2014"
"Lagoon North #3",2014-06-27,"3",0,0,0,1,"",NA,"2014"
"Lagoon North #3",2014-06-27,"5",0,0,0,1,"",NA,"2014"
"Lagoon North #3",2014-06-27,"6",0,0,0,1,"",NA,"2014"
"Lagoon North #3",2014-07-03,"2A",0,0,0,3,"",NA,"2014"
"Lagoon North #3",2014-07-03,"3",0,0,0,1,"",NA,"2014"
"Lagoon North #3",2014-07-03,"7",0,0,0,4,"",NA,"2014"
"Lagoon North #3",2014-07-03,"2B",0,0,0,1,"",NA,"2014"
