"site","year","date","week","yday","region.x","burrow_name","burrow_visit","Gunnel","Sculpin","Other","tot_prey","intern_data","region.y","id"
"Totten Elizan C","2015",2015-06-30,27,181,"South Sound","1",0,1,0,0,1,"","SS",8597
"Totten Elizan C","2015",2015-07-07,28,188,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8598
"Totten Elizan C","2015",2015-07-14,29,195,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8599
"Totten Elizan C","2015",2015-07-21,30,202,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8600
"Totten Elizan C","2015",2015-08-25,35,237,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8601
"Totten Elizan C","2016",2016-06-10,23,162,"South Sound","1",0,0,1,0,1,"","SS",8602
"Totten Elizan C","2016",2016-06-14,24,166,"South Sound","1",0,0,1,0,1,"","SS",8603
"Totten Elizan C","2016",2016-06-25,25,177,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8604
"Totten Elizan C","2016",2016-06-28,26,180,"South Sound","1",0,0,0,1,1,"","SS",8605
"Totten Elizan C","2016",2016-07-09,27,191,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8606
"Totten Elizan C","2016",2016-07-12,28,194,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8607
"Totten Elizan C","2016",2016-07-19,29,201,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8608
"Totten Elizan C","2016",2016-07-26,30,208,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8609
"Totten Elizan C","2016",2016-08-02,31,215,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8610
"Totten Elizan C","2016",2016-08-09,32,222,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8611
"Totten Elizan C","2017",2017-06-29,26,180,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8612
"Totten Elizan C","2017",2017-07-06,27,187,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8613
"Totten Elizan C","2017",2017-07-19,29,200,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8614
"Totten Legacy","2015",2015-06-09,24,160,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8615
"Totten Legacy","2015",2015-06-30,27,181,"South Sound","1",0,1,0,0,1,"","SS",8616
"Totten Legacy","2015",2015-07-07,28,188,"South Sound","1",0,1,0,0,1,"","SS",8617
"Totten Legacy","2015",2015-07-14,29,195,"South Sound","1",0,0,0,1,1,"","SS",8618
"Totten Legacy","2015",2015-07-21,30,202,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8619
"Totten Legacy","2015",2015-08-11,33,223,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8620
"Totten Legacy","2016",2016-06-10,23,162,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8621
"Totten Legacy","2016",2016-06-14,24,166,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8622
"Totten Legacy","2016",2016-06-25,25,177,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8623
"Totten Legacy","2016",2016-06-28,26,180,"South Sound","1",0,0,1,0,1,"","SS",8624
"Totten Legacy","2016",2016-07-09,27,191,"South Sound","1",0,0,1,0,1,"","SS",8625
"Totten Legacy","2016",2016-07-12,28,194,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8626
"Totten Legacy","2016",2016-07-19,29,201,"South Sound","1",0,0,1,0,1,"","SS",8627
"Totten Legacy","2016",2016-07-26,30,208,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8628
"Totten Legacy","2017",2017-06-15,24,166,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8629
"Totten Legacy","2017",2017-07-06,27,187,"South Sound","fb",0,1,0,0,1,"","SS",8630
"Totten Legacy","2017",2017-07-15,28,196,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8631
"Totten Legacy","2017",2017-07-24,30,205,"South Sound","fb",0,1,0,0,1,"","SS",8632
"Totten Legacy","2017",2017-07-24,30,205,"South Sound","2",0,0,1,0,1,"","SS",8633
"Totten Legacy","2017",2017-07-28,30,209,"South Sound","fb",0,1,0,0,1,"","SS",8634
"Totten Legacy","2017",2017-07-30,30,211,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8635
"Totten Legacy","2017",2017-08-04,31,216,"South Sound","fb",0,2,0,0,2,"","SS",8636
"Totten Legacy","2017",2017-08-14,33,226,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8637
"Walnut Rd A","2015",2015-06-07,23,158,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8638
"Walnut Rd A","2015",2015-06-15,25,166,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8639
"Walnut Rd A","2015",2015-06-22,26,173,"South Sound","1",1,0,0,0,0,"","SS",8640
"Walnut Rd A","2015",2015-06-29,27,180,"South Sound","1",1,0,0,0,0,"","SS",8641
"Walnut Rd A","2015",2015-07-06,28,187,"South Sound","1",1,1,0,1,2,"","SS",8642
"Walnut Rd A","2015",2015-07-14,29,195,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8643
"Walnut Rd A","2015",2015-07-20,30,201,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8644
"Walnut Rd A","2015",2015-07-21,30,202,"South Sound","1",0,4,0,0,4,"","SS",8645
"Walnut Rd A","2015",2015-08-06,32,218,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8646
"Walnut Rd A","2016",2016-07-01,26,183,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8647
"Walnut Rd A","2016",2016-07-06,27,188,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8648
"Walnut Rd A","2016",2016-07-11,28,193,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8649
"Walnut Rd A","2016",2016-07-18,29,200,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8650
"Walnut Rd A","2017",2017-06-19,25,170,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8651
"Walnut Rd A","2017",2017-06-29,26,180,"South Sound","2",1,0,0,0,0,"","SS",8652
"Walnut Rd A","2017",2017-07-03,27,184,"South Sound","2",1,0,0,0,0,"","SS",8653
"Walnut Rd A","2017",2017-07-10,28,191,"South Sound","3",1,1,0,0,1,"","SS",8654
"Walnut Rd A","2017",2017-07-10,28,191,"South Sound","2",1,1,0,0,1,"","SS",8655
"Walnut Rd A","2017",2017-07-17,29,198,"South Sound","1",0,2,0,0,2,"","SS",8656
"Walnut Rd A","2017",2017-07-24,30,205,"South Sound","1",0,1,1,0,2,"","SS",8657
"Walnut Rd A","2017",2017-07-31,31,212,"South Sound","2",0,1,0,0,1,"","SS",8658
"Walnut Rd A","2017",2017-08-07,32,219,"South Sound","2",0,1,0,0,1,"","SS",8659
"Walnut Rd A","2017",2017-08-14,33,226,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8660
"Walnut Rd A","2017",2017-08-22,34,234,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8661
"Walnut Rd B","2015",2015-06-07,23,158,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8662
"Walnut Rd B","2015",2015-06-15,25,166,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8663
"Walnut Rd B","2015",2015-06-22,26,173,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8664
"Walnut Rd B","2015",2015-06-29,27,180,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8665
"Walnut Rd B","2015",2015-07-15,29,196,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8666
"Walnut Rd B","2015",2015-08-06,32,218,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8667
"Walnut Rd B","2015",2015-08-10,33,222,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8668
"Walnut Rd B","2016",2016-06-29,26,181,"South Sound","VB",1,0,0,0,0,"","SS",8669
"Walnut Rd B","2016",2016-07-13,28,195,"South Sound","FB",0,3,0,0,3,"","SS",8670
"Walnut Rd B","2017",2017-06-08,23,159,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8671
"Walnut Rd B","2017",2017-06-16,24,167,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8672
"Walnut Rd B","2017",2017-06-22,25,173,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8673
"Walnut Rd B","2017",2017-06-29,26,180,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8674
"Walnut Rd B","2017",2017-07-07,27,188,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8675
"Walnut Rd B","2017",2017-07-16,28,197,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8676
"Walnut Rd B","2017",2017-07-20,29,201,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8677
"Walnut Rd B","2017",2017-07-28,30,209,"South Sound","3",0,1,0,0,1,"","SS",8678
"Walnut Rd B","2017",2017-08-07,32,219,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8679
"Walnut Rd B","2017",2017-08-16,33,228,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8680
"Walnut Rd B","2017",2017-08-22,34,234,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8681
"Walnut Rd C","2015",2015-06-07,23,158,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8682
"Walnut Rd C","2015",2015-06-22,26,173,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8683
"Walnut Rd C","2015",2015-06-29,27,180,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8684
"Walnut Rd C","2015",2015-07-14,29,195,"South Sound","1",0,4,0,0,4,"","SS",8685
"Walnut Rd C","2015",2015-07-14,29,195,"South Sound","2",1,0,0,0,0,"","SS",8686
"Walnut Rd C","2015",2015-07-21,30,202,"South Sound","1",0,2,0,0,2,"","SS",8687
"Walnut Rd C","2015",2015-08-06,32,218,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8688
"Walnut Rd C","2015",2015-08-10,33,222,NA,NA,NA,NA,NA,NA,NA,NA,"SS",8689
"Walnut Rd C","2016",2016-07-11,28,193,"South Sound","1",1,2,0,0,2,"","SS",8690
"Walnut Rd C","2016",2016-07-19,29,201,"South Sound","1",0,2,0,0,2,"","SS",8691
"Walnut Rd C","2017",2017-06-08,23,159,"South Sound","1",1,0,0,0,0,"","SS",8692
