"region","site","date","start_time","end_time","PG_count","burrow_count","burrow_visit","intern_data","qaqc","mult_count","year","week","yday","id"
"Whidbey","Pratts Bluff",2015-07-13,"","",32,5,26,"Y","","",2015,29,194,2520
"Whidbey","Pratts Bluff",2015-07-15,"","",25,15,41,"Y","","",2015,29,196,2521
"Whidbey","Pratts Bluff",2015-07-17,"","",34,10,39,"Y","","",2015,29,198,2522
"Whidbey","Pratts Bluff",2015-07-21,"","",42,11,32,"Y","","",2015,30,202,2523
"Whidbey","Pratts Bluff",2015-07-23,"","",28,11,37,"Y","","",2015,30,204,2524
"Whidbey","Pratts Bluff",2015-07-27,"","",26,3,7,"Y","","",2015,31,208,2525
"Whidbey","Pratts Bluff",2015-07-29,"","",8,3,12,"Y","","",2015,31,210,2526
"Whidbey","Pratts Bluff",2015-08-04,"","",35,0,0,"Y","","",2015,32,216,2527
"Whidbey","Pratts Bluff",2015-08-06,"","",26,1,1,"Y","","",2015,32,218,2528
"Whidbey","Pratts Bluff",2015-08-10,"","",13,1,2,"Y","","",2015,33,222,2529
"Whidbey","Pratts Bluff",2015-08-12,"","",17,1,1,"Y","","",2015,33,224,2530
"Whidbey","Pratts Bluff",2015-08-14,"","",3,0,0,"Y","","",2015,33,226,2531
"Whidbey","Pratts Bluff",2015-08-18,"","",7,0,0,"Y","","",2015,34,230,2532
"Whidbey","Pratts Bluff",2015-08-20,"","",2,0,0,"Y","","",2015,34,232,2533
"Whidbey","Pratts Bluff",2016-06-06,"","",24,0,0,"Y","","",2016,23,158,2534
"Whidbey","Pratts Bluff",2016-06-08,"","",35,0,0,"Y","","",2016,23,160,2535
"Whidbey","Pratts Bluff",2016-06-10,"","",28,0,0,"Y","","",2016,23,162,2536
"Whidbey","Pratts Bluff",2016-06-14,"","",17,1,2,"Y","","",2016,24,166,2537
"Whidbey","Pratts Bluff",2016-06-16,"","",27,4,10,"Y","","",2016,24,168,2538
"Whidbey","Pratts Bluff",2016-06-20,"","",33,8,15,"Y","","",2016,25,172,2539
"Whidbey","Pratts Bluff",2016-06-22,"","",28,7,12,"Y","","",2016,25,174,2540
"Whidbey","Pratts Bluff",2016-06-24,"","",30,9,22,"Y","","",2016,25,176,2541
"Whidbey","Pratts Bluff",2016-06-28,"","",31,9,15,"Y","","",2016,26,180,2542
"Whidbey","Pratts Bluff",2016-06-30,"","",26,10,34,"Y","","",2016,26,182,2543
"Whidbey","Pratts Bluff",2016-07-04,"","",27,9,20,"Y","","",2016,27,186,2544
"Whidbey","Pratts Bluff",2016-07-06,"","",31,8,25,"Y","","",2016,27,188,2545
"Whidbey","Pratts Bluff",2016-07-08,"","",16,8,27,"Y","","",2016,27,190,2546
"Whidbey","Pratts Bluff",2016-07-12,"","",30,9,27,"Y","","",2016,28,194,2547
"Whidbey","Pratts Bluff",2016-07-14,"","",23,7,38,"Y","","",2016,28,196,2548
"Whidbey","Pratts Bluff",2016-07-18,"","",33,7,16,"Y","","",2016,29,200,2549
"Whidbey","Pratts Bluff",2016-07-20,"","",30,7,16,"Y","","",2016,29,202,2550
"Whidbey","Pratts Bluff",2016-07-23,"","",39,5,10,"Y","","",2016,29,205,2551
"Whidbey","Pratts Bluff",2016-07-26,"","",33,2,4,"Y","","",2016,30,208,2552
"Whidbey","Pratts Bluff",2016-07-28,"","",24,2,7,"Y","","",2016,30,210,2553
"Whidbey","Pratts Bluff",2016-08-01,"","",30,0,0,"Y","","",2016,31,214,2554
"Whidbey","Pratts Bluff",2016-08-03,"","",27,0,0,"Y","","",2016,31,216,2555
"Whidbey","Pratts Bluff",2016-08-05,"","",28,0,0,"Y","","",2016,31,218,2556
"Whidbey","Pratts Bluff",2016-08-09,"","",21,0,0,"Y","","",2016,32,222,2557
"Whidbey","Pratts Bluff",2016-08-11,"","",13,0,0,"Y","","",2016,32,224,2558
"Whidbey","Pratts Bluff",2014-06-20,"8:15","9:15",26,2,0,"","","",2014,25,171,2559
"Whidbey","Pratts Bluff",2014-06-26,"7:49","8:49",13,11,23,"","","",2014,26,177,2560
"Whidbey","Pratts Bluff",2014-07-03,"7:44","8:44",22,15,35,"","","",2014,27,184,2561
"Whidbey","Pratts Bluff",2014-07-10,"7:48","8:48",0,15,1,"","","",2014,28,191,2562
"Whidbey","Pratts Bluff",2014-07-17,"7:40","8:40",18,15,2,"","","",2014,29,198,2563
"Whidbey","Pratts Bluff",2014-07-24,"7:45","8:45",15,15,1,"","","",2014,30,205,2564
"Whidbey","Pratts Bluff",2014-07-31,"7:40","8:40",26,15,0,"","","",2014,31,212,2565
"Whidbey","Pratts Bluff",2014-08-07,"7:34","8:40",25,15,0,"","","",2014,32,219,2566
"Whidbey","Pratts Bluff",2014-08-14,"7:35","8:35",25,15,0,"","","",2014,33,226,2567
"Whidbey","Pratts Bluff",2010-07-02,"8:02","9:10",37,6,0,"","","",2010,26,183,2568
"Whidbey","Pratts Bluff",2010-07-08,"7:46","8:46",20,6,0,"","","",2010,27,189,2569
"Whidbey","Pratts Bluff",2010-07-15,"7:45","8:45",30,6,0,"","","",2010,28,196,2570
"Whidbey","Pratts Bluff",2010-07-22,"7:50","8:50",12,7,0,"","","",2010,29,203,2571
"Whidbey","Pratts Bluff",2010-07-29,"7:45","8:45",27,7,3,"","","",2010,30,210,2572
"Whidbey","Pratts Bluff",2010-08-05,"7:40","8:40",14,7,0,"","","",2010,31,217,2573
"Whidbey","Pratts Bluff",2010-08-12,"7:40","",24,7,2,"","","",2010,32,224,2574
"Whidbey","Pratts Bluff",2010-08-19,"7:45","8:45",7,7,0,"","","",2010,33,231,2575
"Whidbey","Pratts Bluff",2011-07-01,"8:45","9:45",18,4,4,"","","",2011,26,182,2576
"Whidbey","Pratts Bluff",2011-07-09,"7:35","8:35",28,5,4,"","","",2011,27,190,2577
"Whidbey","Pratts Bluff",2011-07-15,"8:00","9:00",23,8,10,"","","",2011,28,196,2578
"Whidbey","Pratts Bluff",2011-07-22,"8:15","9:15",23,8,0,"","","",2011,29,203,2579
"Whidbey","Pratts Bluff",2011-07-29,"8:00","9:00",22,0,23,"","","",2011,30,210,2580
"Whidbey","Pratts Bluff",2011-08-05,"8:15","9:15",30,9,0,"","","",2011,31,217,2581
"Whidbey","Pratts Bluff",2011-08-12,"8:05","9:05",25,9,14,"","","",2011,32,224,2582
"Whidbey","Pratts Bluff",2011-08-19,"8:10","8:45",7,9,0,"","","",2011,33,231,2583
"Whidbey","Pratts Bluff",2012-06-27,"8:00","9:00",25,7,16,"","","",2012,26,179,2584
"Whidbey","Pratts Bluff",2012-07-04,"7:50","8:55",24,8,3,"","","",2012,27,186,2585
"Whidbey","Pratts Bluff",2012-07-11,"7:45","8:45",21,9,0,"","","",2012,28,193,2586
"Whidbey","Pratts Bluff",2012-07-21,"7:50","8:50",28,11,3,"","","",2012,29,203,2587
"Whidbey","Pratts Bluff",2012-08-01,"7:45","8:45",25,11,1,"","","",2012,31,214,2588
"Whidbey","Pratts Bluff",2012-08-07,"7:55","",14,11,0,"","","",2012,32,220,2589
"Whidbey","Pratts Bluff",2012-08-15,"7:45","8:45",11,0,0,"","","",2012,33,228,2590
"Whidbey","Pratts Bluff",2013-06-26,"8:00","9:00",25,10,12,"","","",2013,26,177,2591
"Whidbey","Pratts Bluff",2013-07-03,"8:00","9:00",36,15,34,"","","",2013,27,184,2592
"Whidbey","Pratts Bluff",2013-07-10,"7:40","8:40",26,16,36,"","","",2013,28,191,2593
"Whidbey","Pratts Bluff",2013-07-17,"7:30","8:30",11,17,3,"","","",2013,29,198,2594
"Whidbey","Pratts Bluff",2013-07-24,"7:50","8:50",43,17,9,"","","",2013,30,205,2595
"Whidbey","Pratts Bluff",2013-08-03,"7:37","8:37",19,17,0,"","","",2013,31,215,2596
"Whidbey","Pratts Bluff",2013-08-09,"7:42","8:42",30,17,2,"","","",2013,32,221,2597
"Whidbey","Pratts Bluff",2013-08-14,"7:45","",11,0,0,"","","",2013,33,226,2598
"Whidbey","Pratts Bluff",2013-08-21,"7:45","8:45",0,0,0,"","","",2013,34,233,2599
"Whidbey","Pratts Bluff",2009-06-28,"8:46","10:00",18,6,0,"","","",2009,26,179,2600
"Whidbey","Pratts Bluff",2009-07-04,"8:45","9:45",15,3,0,"","","",2009,27,185,2601
"Whidbey","Pratts Bluff",2009-07-11,"8:48","9:45",22,0,0,"","","",2009,28,192,2602
"Whidbey","Pratts Bluff",2009-07-18,"8:46","9:45",30,12,0,"","","",2009,29,199,2603
"Whidbey","Pratts Bluff",2009-07-25,"8:45","9:45",0,0,0,"","","",2009,30,206,2604
"Whidbey","Pratts Bluff",2009-08-01,"8:45","9:45",18,8,0,"","","",2009,31,213,2605
"Whidbey","Pratts Bluff",2009-08-08,"8:45","9:45",16,8,0,"","","",2009,32,220,2606
"Whidbey","Pratts Bluff",2009-08-15,"8:45","9:45",14,11,0,"","","",2009,33,227,2607
"Whidbey","Pratts Bluff",2008-06-29,"8:30","9:30",18,4,0,"","","",2008,26,181,2608
"Whidbey","Pratts Bluff",2008-07-03,"8:45","10:00",17,12,0,"","","",2008,27,185,2609
"Whidbey","Pratts Bluff",2008-07-06,"8:45","10:00",30,5,0,"","","",2008,27,188,2610
"Whidbey","Pratts Bluff",2008-07-20,"8:45","10:00",21,14,0,"","","",2008,29,202,2611
"Whidbey","Pratts Bluff",2008-07-27,"8:45","10:00",15,15,0,"","","",2008,30,209,2612
"Whidbey","Pratts Bluff",2008-08-03,"8:45","10:00",19,15,0,"","","",2008,31,216,2613
"Whidbey","Pratts Bluff",2015-06-23,"","",25,2,2,"","","",2015,26,174,2614
"Whidbey","Pratts Bluff",2015-06-30,"","",17,14,45,"","","",2015,27,181,2615
"Whidbey","Pratts Bluff",2015-07-07,"","",33,2,5,"","","",2015,28,188,2616
"Whidbey","Pratts Bluff",2015-07-14,"","",18,4,9,"","","",2015,29,195,2617
"Whidbey","Pratts Bluff",2015-07-21,"","",30,8,20,"","","",2015,30,202,2618
"Whidbey","Pratts Bluff",2015-07-28,"","",25,3,3,"","","",2015,31,209,2619
"Whidbey","Pratts Bluff",2015-08-04,"","",27,0,0,"","","",2015,32,216,2620
"Whidbey","Pratts Bluff",2015-08-11,"","",7,0,0,"","","",2015,33,223,2621
"Whidbey","Pratts Bluff",2016-06-10,"","",21,1,1,"","","",2016,23,162,2622
"Whidbey","Pratts Bluff",2016-06-17,"","",13,6,10,"","","",2016,24,169,2623
"Whidbey","Pratts Bluff",2016-06-24,"","",4,8,16,"","","",2016,25,176,2624
"Whidbey","Pratts Bluff",2016-07-01,"","",17,6,7,"","","",2016,26,183,2625
"Whidbey","Pratts Bluff",2016-07-08,"","",19,3,7,"","","",2016,27,190,2626
"Whidbey","Pratts Bluff",2016-07-15,"","",24,4,6,"","","",2016,28,197,2627
"Whidbey","Pratts Bluff",2016-07-22,"","",26,5,11,"","","",2016,29,204,2628
"Whidbey","Pratts Bluff",2016-07-29,"","",26,1,1,"","","",2016,30,211,2629
"Whidbey","Pratts Bluff",2017-06-13,"","",25,4,5,"","","",2017,24,164,2630
"Whidbey","Pratts Bluff",2017-06-20,"","",15,1,1,"","","",2017,25,171,2631
"Whidbey","Pratts Bluff",2017-06-30,"","",25,4,9,"","","",2017,26,181,2632
"Whidbey","Pratts Bluff",2017-07-04,"","",25,2,2,"","","",2017,27,185,2633
"Whidbey","Pratts Bluff",2017-07-14,"","",30,4,5,"","","",2017,28,195,2634
"Whidbey","Pratts Bluff",2017-07-18,"","",30,2,3,"","","",2017,29,199,2635
"Whidbey","Pratts Bluff",2017-07-25,"","",19,8,25,"","","",2017,30,206,2636
"Whidbey","Pratts Bluff",2017-07-31,"","",33,3,3,"","","",2017,31,212,2637
"Whidbey","Pratts Bluff",2017-08-08,"","",29,1,1,"","","",2017,32,220,2638
"Whidbey","Pratts Bluff",2017-08-15,"","",23,0,0,"","","",2017,33,227,2639
"Whidbey","Pratts Bluff",2017-08-24,"","",10,0,0,"","","",2017,34,236,2640
"Whidbey","Rolling Hills",2012-06-29,"","",46,0,0,"Y","","Y",2012,26,181,2641
"Whidbey","Rolling Hills",2012-06-29,"","",40,0,0,"Y","","Y",2012,26,181,2642
"Whidbey","Rolling Hills",2012-06-29,"","",20,0,0,"Y","","Y",2012,26,181,2643
"Whidbey","Rolling Hills",2012-06-29,"","",16,0,0,"Y","","Y",2012,26,181,2644
"Whidbey","Rolling Hills",2012-06-29,"","",16,0,0,"Y","","Y",2012,26,181,2645
"Whidbey","Rolling Hills",2012-06-29,"","",20,0,0,"Y","","Y",2012,26,181,2646
"Whidbey","Rolling Hills",2012-06-29,"","",10,0,0,"Y","","Y",2012,26,181,2647
"Whidbey","Rolling Hills",2012-06-29,"","",19,0,0,"Y","","Y",2012,26,181,2648
"Whidbey","Rolling Hills",2012-06-29,"","",12,0,0,"Y","","Y",2012,26,181,2649
"Whidbey","Rolling Hills",2012-06-29,"","",22,0,0,"Y","","Y",2012,26,181,2650
"Whidbey","Rolling Hills",2012-07-04,"","",20,0,0,"Y","","Y",2012,27,186,2651
"Whidbey","Rolling Hills",2012-07-04,"","",33,0,0,"Y","","Y",2012,27,186,2652
"Whidbey","Rolling Hills",2012-07-04,"","",39,0,0,"Y","","Y",2012,27,186,2653
"Whidbey","Rolling Hills",2012-07-04,"","",44,0,0,"Y","","Y",2012,27,186,2654
"Whidbey","Rolling Hills",2012-07-04,"","",24,0,0,"Y","","Y",2012,27,186,2655
"Whidbey","Rolling Hills",2012-07-04,"","",35,0,0,"Y","","Y",2012,27,186,2656
"Whidbey","Rolling Hills",2012-07-04,"","",33,0,0,"Y","","Y",2012,27,186,2657
"Whidbey","Rolling Hills",2012-07-04,"","",28,0,0,"Y","","Y",2012,27,186,2658
"Whidbey","Rolling Hills",2012-07-04,"","",25,0,0,"Y","","Y",2012,27,186,2659
"Whidbey","Rolling Hills",2012-07-04,"","",18,0,0,"Y","","Y",2012,27,186,2660
"Whidbey","Rolling Hills",2012-07-04,"","",19,0,0,"Y","","Y",2012,27,186,2661
"Whidbey","Rolling Hills",2012-07-04,"","",14,0,0,"Y","","Y",2012,27,186,2662
"Whidbey","Rolling Hills",2012-07-11,"","",15,0,0,"Y","","Y",2012,28,193,2663
"Whidbey","Rolling Hills",2012-07-11,"","",20,0,0,"Y","","Y",2012,28,193,2664
"Whidbey","Rolling Hills",2012-07-11,"","",22,0,0,"Y","","Y",2012,28,193,2665
"Whidbey","Rolling Hills",2012-07-11,"","",29,0,0,"Y","","Y",2012,28,193,2666
"Whidbey","Rolling Hills",2012-07-11,"","",23,0,0,"Y","","Y",2012,28,193,2667
"Whidbey","Rolling Hills",2012-07-11,"","",24,0,0,"Y","","Y",2012,28,193,2668
"Whidbey","Rolling Hills",2012-07-11,"","",19,0,0,"Y","","Y",2012,28,193,2669
"Whidbey","Rolling Hills",2012-07-11,"","",27,0,0,"Y","","Y",2012,28,193,2670
"Whidbey","Rolling Hills",2012-07-11,"","",23,0,0,"Y","","Y",2012,28,193,2671
"Whidbey","Rolling Hills",2012-07-11,"","",26,0,0,"Y","","Y",2012,28,193,2672
"Whidbey","Rolling Hills",2012-07-18,"","",16,0,0,"Y","","Y",2012,29,200,2673
"Whidbey","Rolling Hills",2012-07-18,"","",21,0,0,"Y","","Y",2012,29,200,2674
"Whidbey","Rolling Hills",2012-07-18,"","",26,0,0,"Y","","Y",2012,29,200,2675
"Whidbey","Rolling Hills",2012-07-18,"","",28,0,0,"Y","","Y",2012,29,200,2676
"Whidbey","Rolling Hills",2012-07-18,"","",29,0,0,"Y","","Y",2012,29,200,2677
"Whidbey","Rolling Hills",2012-07-18,"","",24,0,0,"Y","","Y",2012,29,200,2678
"Whidbey","Rolling Hills",2012-07-18,"","",14,0,0,"Y","","Y",2012,29,200,2679
"Whidbey","Rolling Hills",2012-07-18,"","",20,0,0,"Y","","Y",2012,29,200,2680
"Whidbey","Rolling Hills",2012-07-18,"","",20,0,0,"Y","","Y",2012,29,200,2681
"Whidbey","Rolling Hills",2012-07-18,"","",22,0,0,"Y","","Y",2012,29,200,2682
"Whidbey","Rolling Hills",2012-07-18,"","",15,0,0,"Y","","Y",2012,29,200,2683
"Whidbey","Rolling Hills",2012-07-25,"","",31,0,0,"Y","","Y",2012,30,207,2684
"Whidbey","Rolling Hills",2012-07-25,"","",36,0,0,"Y","","Y",2012,30,207,2685
"Whidbey","Rolling Hills",2012-07-25,"","",26,0,0,"Y","","Y",2012,30,207,2686
"Whidbey","Rolling Hills",2012-07-25,"","",31,0,0,"Y","","Y",2012,30,207,2687
"Whidbey","Rolling Hills",2012-07-25,"","",38,0,0,"Y","","Y",2012,30,207,2688
"Whidbey","Rolling Hills",2012-07-25,"","",28,0,0,"Y","","Y",2012,30,207,2689
"Whidbey","Rolling Hills",2012-07-25,"","",31,0,0,"Y","","Y",2012,30,207,2690
"Whidbey","Rolling Hills",2012-07-25,"","",29,0,0,"Y","","Y",2012,30,207,2691
"Whidbey","Rolling Hills",2012-07-25,"","",26,0,0,"Y","","Y",2012,30,207,2692
"Whidbey","Rolling Hills",2012-07-25,"","",29,0,0,"Y","","Y",2012,30,207,2693
"Whidbey","Rolling Hills",2012-07-25,"","",22,0,0,"Y","","Y",2012,30,207,2694
"Whidbey","Rolling Hills",2012-08-01,"","",31,0,0,"Y","","Y",2012,31,214,2695
"Whidbey","Rolling Hills",2012-08-01,"","",32,0,0,"Y","","Y",2012,31,214,2696
"Whidbey","Rolling Hills",2012-08-01,"","",31,0,0,"Y","","Y",2012,31,214,2697
"Whidbey","Rolling Hills",2012-08-01,"","",23,0,0,"Y","","Y",2012,31,214,2698
"Whidbey","Rolling Hills",2012-08-01,"","",14,0,0,"Y","","Y",2012,31,214,2699
"Whidbey","Rolling Hills",2012-08-01,"","",11,0,0,"Y","","Y",2012,31,214,2700
"Whidbey","Rolling Hills",2012-08-01,"","",8,0,0,"Y","","Y",2012,31,214,2701
"Whidbey","Rolling Hills",2012-08-01,"","",1,0,0,"Y","","Y",2012,31,214,2702
"Whidbey","Rolling Hills",2012-08-01,"","",1,0,0,"Y","","Y",2012,31,214,2703
"Whidbey","Rolling Hills",2012-08-01,"","",2,0,0,"Y","","Y",2012,31,214,2704
"Whidbey","Rolling Hills",2012-08-11,"","",0,0,0,"Y","","Y",2012,32,224,2705
"Whidbey","Rolling Hills",2012-08-11,"","",4,0,0,"Y","","Y",2012,32,224,2706
"Whidbey","Rolling Hills",2012-08-11,"","",14,0,0,"Y","","Y",2012,32,224,2707
"Whidbey","Rolling Hills",2012-08-11,"","",2,0,0,"Y","","Y",2012,32,224,2708
"Whidbey","Rolling Hills",2012-08-11,"","",27,0,0,"Y","","Y",2012,32,224,2709
"Whidbey","Rolling Hills",2012-08-11,"","",25,0,0,"Y","","Y",2012,32,224,2710
"Whidbey","Rolling Hills",2012-08-11,"","",21,0,0,"Y","","Y",2012,32,224,2711
"Whidbey","Rolling Hills",2012-08-11,"","",26,0,0,"Y","","Y",2012,32,224,2712
"Whidbey","Rolling Hills",2012-08-11,"","",27,0,0,"Y","","Y",2012,32,224,2713
"Whidbey","Rolling Hills",2012-08-11,"","",8,0,0,"Y","","Y",2012,32,224,2714
"Whidbey","Rolling Hills",2012-08-15,"","",18,0,0,"Y","","Y",2012,33,228,2715
"Whidbey","Rolling Hills",2012-08-15,"","",30,0,0,"Y","","Y",2012,33,228,2716
"Whidbey","Rolling Hills",2012-08-15,"","",26,0,0,"Y","","Y",2012,33,228,2717
"Whidbey","Rolling Hills",2012-08-15,"","",37,0,0,"Y","","Y",2012,33,228,2718
"Whidbey","Rolling Hills",2012-08-15,"","",23,0,0,"Y","","Y",2012,33,228,2719
"Whidbey","Rolling Hills",2012-08-15,"","",17,0,0,"Y","","Y",2012,33,228,2720
"Whidbey","Rolling Hills",2012-08-15,"","",10,0,0,"Y","","Y",2012,33,228,2721
"Whidbey","Rolling Hills",2012-08-15,"","",1,0,0,"Y","","Y",2012,33,228,2722
"Whidbey","Rolling Hills",2012-08-15,"","",2,0,0,"Y","","Y",2012,33,228,2723
"Whidbey","Rolling Hills",2012-08-15,"","",2,0,0,"Y","","Y",2012,33,228,2724
"Whidbey","Rolling Hills",2012-08-15,"","",5,0,0,"Y","","Y",2012,33,228,2725
"Whidbey","Rolling Hills",2012-08-22,"","",0,0,0,"Y","","Y",2012,34,235,2726
"Whidbey","Rolling Hills",2012-08-22,"","",4,0,0,"Y","","Y",2012,34,235,2727
"Whidbey","Rolling Hills",2012-08-22,"","",1,0,0,"Y","","Y",2012,34,235,2728
"Whidbey","Rolling Hills",2012-08-22,"","",2,0,0,"Y","","Y",2012,34,235,2729
"Whidbey","Rolling Hills",2012-08-22,"","",1,0,0,"Y","","Y",2012,34,235,2730
"Whidbey","Rolling Hills",2012-08-22,"","",2,0,0,"Y","","Y",2012,34,235,2731
"Whidbey","Rolling Hills",2012-08-22,"","",0,0,0,"Y","","Y",2012,34,235,2732
"Whidbey","Rolling Hills",2012-08-22,"","",0,0,0,"Y","","Y",2012,34,235,2733
"Whidbey","Rolling Hills",2012-08-22,"","",2,0,0,"Y","","Y",2012,34,235,2734
"Whidbey","Rolling Hills",2012-08-22,"","",0,0,0,"Y","","Y",2012,34,235,2735
"Whidbey","Rolling Hills",2011-06-17,"","",39,0,0,"Y","","Y",2011,24,168,2736
"Whidbey","Rolling Hills",2011-06-17,"","",29,0,0,"Y","","Y",2011,24,168,2737
"Whidbey","Rolling Hills",2011-06-17,"","",31,0,0,"Y","","Y",2011,24,168,2738
"Whidbey","Rolling Hills",2011-06-17,"","",21,0,0,"Y","","Y",2011,24,168,2739
"Whidbey","Rolling Hills",2011-06-17,"","",17,0,0,"Y","","Y",2011,24,168,2740
"Whidbey","Rolling Hills",2011-06-17,"","",22,0,0,"Y","","Y",2011,24,168,2741
"Whidbey","Rolling Hills",2011-06-17,"","",13,0,0,"Y","","Y",2011,24,168,2742
"Whidbey","Rolling Hills",2011-06-17,"","",10,0,0,"Y","","Y",2011,24,168,2743
"Whidbey","Rolling Hills",2011-06-17,"","",7,0,0,"Y","","Y",2011,24,168,2744
"Whidbey","Rolling Hills",2011-06-17,"","",9,0,0,"Y","","Y",2011,24,168,2745
"Whidbey","Rolling Hills",2011-06-24,"","",27,0,0,"Y","","Y",2011,25,175,2746
"Whidbey","Rolling Hills",2011-06-24,"","",13,0,0,"Y","","Y",2011,25,175,2747
"Whidbey","Rolling Hills",2011-06-24,"","",8,0,0,"Y","","Y",2011,25,175,2748
"Whidbey","Rolling Hills",2011-06-24,"","",15,0,0,"Y","","Y",2011,25,175,2749
"Whidbey","Rolling Hills",2011-06-24,"","",17,0,0,"Y","","Y",2011,25,175,2750
"Whidbey","Rolling Hills",2011-06-24,"","",21,0,0,"Y","","Y",2011,25,175,2751
"Whidbey","Rolling Hills",2011-06-24,"","",13,0,0,"Y","","Y",2011,25,175,2752
"Whidbey","Rolling Hills",2011-06-24,"","",23,0,0,"Y","","Y",2011,25,175,2753
"Whidbey","Rolling Hills",2011-06-24,"","",21,0,0,"Y","","Y",2011,25,175,2754
"Whidbey","Rolling Hills",2011-06-24,"","",16,0,0,"Y","","Y",2011,25,175,2755
"Whidbey","Rolling Hills",2011-07-01,"","",25,0,0,"Y","","Y",2011,26,182,2756
"Whidbey","Rolling Hills",2011-07-01,"","",29,0,0,"Y","","Y",2011,26,182,2757
"Whidbey","Rolling Hills",2011-07-01,"","",25,0,0,"Y","","Y",2011,26,182,2758
"Whidbey","Rolling Hills",2011-07-01,"","",25,0,0,"Y","","Y",2011,26,182,2759
"Whidbey","Rolling Hills",2011-07-01,"","",27,0,0,"Y","","Y",2011,26,182,2760
"Whidbey","Rolling Hills",2011-07-01,"","",17,0,0,"Y","","Y",2011,26,182,2761
"Whidbey","Rolling Hills",2011-07-01,"","",18,0,0,"Y","","Y",2011,26,182,2762
"Whidbey","Rolling Hills",2011-07-01,"","",13,0,0,"Y","","Y",2011,26,182,2763
"Whidbey","Rolling Hills",2011-07-01,"","",17,0,0,"Y","","Y",2011,26,182,2764
"Whidbey","Rolling Hills",2011-07-01,"","",8,0,0,"Y","","Y",2011,26,182,2765
"Whidbey","Rolling Hills",2011-07-01,"","",12,0,0,"Y","","Y",2011,26,182,2766
"Whidbey","Rolling Hills",2011-07-08,"","",30,0,0,"Y","","Y",2011,27,189,2767
"Whidbey","Rolling Hills",2011-07-08,"","",24,0,0,"Y","","Y",2011,27,189,2768
"Whidbey","Rolling Hills",2011-07-08,"","",28,0,0,"Y","","Y",2011,27,189,2769
"Whidbey","Rolling Hills",2011-07-08,"","",36,0,0,"Y","","Y",2011,27,189,2770
"Whidbey","Rolling Hills",2011-07-08,"","",28,0,0,"Y","","Y",2011,27,189,2771
"Whidbey","Rolling Hills",2011-07-08,"","",30,0,0,"Y","","Y",2011,27,189,2772
"Whidbey","Rolling Hills",2011-07-08,"","",31,0,0,"Y","","Y",2011,27,189,2773
"Whidbey","Rolling Hills",2011-07-08,"","",29,0,0,"Y","","Y",2011,27,189,2774
"Whidbey","Rolling Hills",2011-07-08,"","",26,0,0,"Y","","Y",2011,27,189,2775
"Whidbey","Rolling Hills",2011-07-08,"","",33,0,0,"Y","","Y",2011,27,189,2776
"Whidbey","Rolling Hills",2011-07-08,"","",27,0,0,"Y","","Y",2011,27,189,2777
"Whidbey","Rolling Hills",2011-07-15,"","",29,0,0,"Y","","Y",2011,28,196,2778
"Whidbey","Rolling Hills",2011-07-15,"","",27,0,0,"Y","","Y",2011,28,196,2779
"Whidbey","Rolling Hills",2011-07-15,"","",29,0,0,"Y","","Y",2011,28,196,2780
"Whidbey","Rolling Hills",2011-07-15,"","",33,0,0,"Y","","Y",2011,28,196,2781
"Whidbey","Rolling Hills",2011-07-15,"","",22,0,0,"Y","","Y",2011,28,196,2782
"Whidbey","Rolling Hills",2011-07-15,"","",19,0,0,"Y","","Y",2011,28,196,2783
"Whidbey","Rolling Hills",2011-07-15,"","",14,0,0,"Y","","Y",2011,28,196,2784
"Whidbey","Rolling Hills",2011-07-15,"","",4,0,0,"Y","","Y",2011,28,196,2785
"Whidbey","Rolling Hills",2011-07-15,"","",6,0,0,"Y","","Y",2011,28,196,2786
"Whidbey","Rolling Hills",2011-07-15,"","",9,0,0,"Y","","Y",2011,28,196,2787
"Whidbey","Rolling Hills",2011-07-22,"","",29,0,0,"Y","","Y",2011,29,203,2788
"Whidbey","Rolling Hills",2011-07-22,"","",41,0,0,"Y","","Y",2011,29,203,2789
"Whidbey","Rolling Hills",2011-07-22,"","",40,0,0,"Y","","Y",2011,29,203,2790
"Whidbey","Rolling Hills",2011-07-22,"","",31,0,0,"Y","","Y",2011,29,203,2791
"Whidbey","Rolling Hills",2011-07-22,"","",31,0,0,"Y","","Y",2011,29,203,2792
"Whidbey","Rolling Hills",2011-07-22,"","",33,0,0,"Y","","Y",2011,29,203,2793
"Whidbey","Rolling Hills",2011-07-22,"","",22,0,0,"Y","","Y",2011,29,203,2794
"Whidbey","Rolling Hills",2011-07-22,"","",32,0,0,"Y","","Y",2011,29,203,2795
"Whidbey","Rolling Hills",2011-07-22,"","",27,0,0,"Y","","Y",2011,29,203,2796
"Whidbey","Rolling Hills",2011-07-22,"","",34,0,0,"Y","","Y",2011,29,203,2797
"Whidbey","Rolling Hills",2011-07-22,"","",32,0,0,"Y","","Y",2011,29,203,2798
"Whidbey","Rolling Hills",2011-07-29,"","",40,0,0,"Y","","Y",2011,30,210,2799
"Whidbey","Rolling Hills",2011-07-29,"","",42,0,0,"Y","","Y",2011,30,210,2800
"Whidbey","Rolling Hills",2011-07-29,"","",39,0,0,"Y","","Y",2011,30,210,2801
"Whidbey","Rolling Hills",2011-07-29,"","",21,0,0,"Y","","Y",2011,30,210,2802
