"site","year","date","PG_count","burrow_name","burrow_count","burrow_visits_day","burrow_visit","Gunnel","Sculpin","Other","tot_prey","week_year","week_study","intern_data"
"Lagoon North #1","2009",2009-08-08,64,"12",13,0,2,1,0,0,1,32,11,""
"Lagoon North #1","2009",2009-08-08,64,"2",13,0,0,1,0,1,2,32,11,""
"Lagoon North #1","2009",2009-08-08,64,"6",13,0,0,0,1,0,1,32,11,""
"Lagoon North #1","2009",2009-08-08,64,"9",13,0,0,3,1,1,5,32,11,""
"Lagoon North #1","2009",2009-08-15,16,NA,13,0,NA,NA,NA,NA,NA,33,12,""
"Lagoon North #1","2010",2010-07-03,38,"2",4,10,2,0,0,0,0,26,5,""
"Lagoon North #1","2010",2010-07-03,38,"11",4,10,2,0,0,0,0,26,5,""
"Lagoon North #1","2010",2010-07-03,38,"5",4,10,3,0,0,0,0,26,5,""
"Lagoon North #1","2010",2010-07-03,38,"3",4,10,3,0,0,0,0,26,5,""
"Lagoon North #1","2010",2010-07-10,53,"5",4,3,1,0,0,0,0,27,6,""
"Lagoon North #1","2010",2010-07-10,53,"11",4,3,1,0,0,0,0,27,6,""
"Lagoon North #1","2010",2010-07-10,53,"3",4,3,1,0,0,0,0,27,6,""
"Lagoon North #1","2010",2010-07-16,45,"11",5,3,1,0,0,0,0,28,7,""
"Lagoon North #1","2010",2010-07-16,45,"12",5,3,1,0,0,0,0,28,7,""
"Lagoon North #1","2010",2010-07-16,45,"6",5,3,1,0,0,0,0,28,7,""
"Lagoon North #1","2010",2010-07-20,49,"10",7,5,1,0,0,0,0,29,8,""
"Lagoon North #1","2010",2010-07-20,49,"5",7,5,1,1,0,0,1,29,8,""
"Lagoon North #1","2010",2010-07-20,49,"2",7,5,2,1,0,0,1,29,8,""
"Lagoon North #1","2010",2010-07-20,49,"11",7,5,1,1,0,0,1,29,8,""
"Lagoon North #1","2010",2010-07-28,25,"11",7,7,1,0,0,0,0,30,9,""
"Lagoon North #1","2010",2010-07-28,25,"2",7,7,6,0,0,0,0,30,9,""
"Lagoon North #1","2010",2010-08-13,49,"11",0,0,0,1,1,0,2,32,11,""
"Lagoon North #1","2010",2010-08-13,49,"3",0,0,1,0,0,0,0,32,11,""
"Lagoon North #1","2010",2010-08-19,12,NA,0,0,NA,NA,NA,NA,NA,33,12,""
"Lagoon North #1","2011",2011-06-29,53,"1",3,6,2,0,0,0,0,26,5,""
"Lagoon North #1","2011",2011-06-29,53,"2",3,6,2,0,0,0,0,26,5,""
"Lagoon North #1","2011",2011-06-29,53,"3",3,6,2,0,0,0,0,26,5,""
"Lagoon North #1","2011",2011-07-07,NA,"1s",NA,NA,5,1,0,0,1,27,6,""
"Lagoon North #1","2011",2011-07-07,NA,"2s",NA,NA,3,2,0,0,2,27,6,""
"Lagoon North #1","2011",2011-07-07,NA,"4s",NA,NA,1,0,0,0,0,27,6,""
"Lagoon North #1","2011",2011-07-07,NA,"3s",NA,NA,2,1,0,0,1,27,6,""
"Lagoon North #1","2011",2011-07-07,NA,"1n",NA,NA,3,2,0,0,2,27,6,""
"Lagoon North #1","2011",2011-07-07,NA,"2n",NA,NA,2,1,0,0,1,27,6,""
"Lagoon North #1","2011",2011-07-17,54,"1n",7,4,1,1,0,0,1,28,7,""
"Lagoon North #1","2011",2011-07-19,NA,"1D",NA,NA,2,0,0,0,0,29,8,""
"Lagoon North #1","2011",2011-07-19,NA,"1C",NA,NA,0,1,0,0,1,29,8,""
"Lagoon North #1","2011",2011-07-19,NA,"1B",NA,NA,0,1,0,0,1,29,8,""
"Lagoon North #1","2011",2011-07-19,NA,"1A",NA,NA,1,2,0,0,2,29,8,""
"Lagoon North #1","2011",2011-07-19,NA,"1",NA,NA,2,1,0,0,1,29,8,""
"Lagoon North #1","2011",2011-07-19,NA,"D",NA,NA,0,1,0,0,1,29,8,""
"Lagoon North #1","2011",2011-07-19,NA,"2",NA,NA,0,1,0,0,1,29,8,""
"Lagoon North #1","2011",2011-07-19,NA,"4",NA,NA,5,0,0,0,0,29,8,""
"Lagoon North #1","2011",2011-07-19,NA,"5",NA,NA,2,0,0,0,0,29,8,""
"Lagoon North #1","2011",2011-07-19,NA,"6",NA,NA,2,0,0,0,0,29,8,""
"Lagoon North #1","2011",2011-07-19,NA,"7",NA,NA,3,0,0,0,0,29,8,""
"Lagoon North #1","2011",2011-07-26,49,"2n",7,16,1,1,0,0,1,30,9,""
"Lagoon North #1","2011",2011-07-26,49,"2s",7,16,2,2,0,0,2,30,9,""
"Lagoon North #1","2011",2011-07-26,49,"3s",7,16,4,0,0,2,2,30,9,""
"Lagoon North #1","2011",2011-07-26,49,"1n",7,16,3,2,0,0,2,30,9,""
"Lagoon North #1","2011",2011-07-26,49,"1s",7,16,3,2,0,0,2,30,9,""
"Lagoon North #1","2011",2011-08-01,49,"5s",7,22,1,1,0,0,1,31,10,""
"Lagoon North #1","2011",2011-08-01,49,"3s",7,22,3,2,0,1,3,31,10,""
"Lagoon North #1","2011",2011-08-01,49,"1n",7,22,5,3,0,0,3,31,10,""
"Lagoon North #1","2011",2011-08-01,49,"4s",7,22,3,0,0,2,2,31,10,""
"Lagoon North #1","2011",2011-08-01,49,"1s",7,22,4,2,0,0,2,31,10,""
"Lagoon North #1","2011",2011-08-01,49,"2s",7,22,4,3,0,0,3,31,10,""
"Lagoon North #1","2011",2011-08-01,49,"2n",7,22,2,2,0,0,2,31,10,""
"Lagoon North #1","2011",2011-08-07,52,NA,7,16,NA,NA,NA,NA,NA,31,10,""
"Lagoon North #1","2011",2011-08-12,53,"1n",7,19,3,2,0,0,2,32,11,""
"Lagoon North #1","2011",2011-08-12,53,"4s",7,19,2,2,0,0,2,32,11,""
"Lagoon North #1","2011",2011-08-12,53,"3s",7,19,5,2,0,0,2,32,11,""
"Lagoon North #1","2011",2011-08-12,53,"2n",7,19,2,2,0,0,2,32,11,""
"Lagoon North #1","2011",2011-08-12,53,"1s",7,19,4,2,0,0,2,32,11,""
"Lagoon North #1","2011",2011-08-12,53,"2s",7,19,3,3,0,0,3,32,11,""
"Lagoon North #1","2011",2011-08-29,47,NA,0,0,NA,NA,NA,NA,NA,35,14,""
"Lagoon North #1","2012",2012-06-28,31,"2",2,2,1,0,0,0,0,26,5,""
"Lagoon North #1","2012",2012-06-28,31,"1",2,2,1,0,0,0,0,26,5,""
"Lagoon North #1","2012",2012-07-06,46,"3",4,6,4,0,0,0,0,27,6,""
"Lagoon North #1","2012",2012-07-06,46,"2",4,6,2,0,0,0,0,27,6,""
"Lagoon North #1","2012",2012-07-06,46,"1",4,6,0,1,0,0,1,27,6,""
"Lagoon North #1","2012",2012-07-13,63,"2",5,4,1,0,0,0,0,28,7,""
"Lagoon North #1","2012",2012-07-13,63,"C",5,4,1,0,0,0,0,28,7,""
"Lagoon North #1","2012",2012-07-13,63,"4",5,4,1,0,0,0,0,28,7,""
"Lagoon North #1","2012",2012-07-13,63,"1",5,4,1,0,0,0,0,28,7,""
"Lagoon North #1","2012",2012-07-20,61,NA,0,0,NA,NA,NA,NA,NA,29,8,""
"Lagoon North #1","2012",2012-07-27,51,"2",5,3,1,0,0,0,0,30,9,""
"Lagoon North #1","2012",2012-07-27,51,"4",5,3,0,0,0,3,3,30,9,""
"Lagoon North #1","2012",2012-07-27,51,"7",5,3,1,0,0,2,2,30,9,""
"Lagoon North #1","2012",2012-07-27,51,"5",5,3,0,0,0,1,1,30,9,""
"Lagoon North #1","2012",2012-07-27,51,"3",5,3,1,0,0,0,0,30,9,""
"Lagoon North #1","2012",2012-08-06,61,"7",0,16,4,0,0,1,1,32,11,""
"Lagoon North #1","2012",2012-08-06,61,"6",0,16,5,0,0,0,0,32,11,""
"Lagoon North #1","2012",2012-08-06,61,"1A",0,16,1,0,2,0,2,32,11,""
"Lagoon North #1","2012",2012-08-06,61,"5",0,16,2,0,0,3,3,32,11,""
"Lagoon North #1","2012",2012-08-06,61,"4",0,16,1,0,1,0,1,32,11,""
"Lagoon North #1","2012",2012-08-06,61,"A",0,16,0,0,1,0,1,32,11,""
"Lagoon North #1","2012",2012-08-06,61,"C",0,16,1,0,0,0,0,32,11,""
"Lagoon North #1","2012",2012-08-10,82,"4",0,0,0,0,0,1,1,32,11,""
"Lagoon North #1","2012",2012-08-10,82,"1",0,0,0,1,2,0,3,32,11,""
"Lagoon North #1","2012",2012-08-10,82,"2",0,0,0,0,0,1,1,32,11,""
"Lagoon North #1","2012",2012-08-10,82,"A",0,0,0,1,0,0,1,32,11,""
"Lagoon North #1","2012",2012-08-10,82,"6",0,0,1,0,0,0,0,32,11,""
"Lagoon North #1","2012",2012-08-10,82,"7",0,0,1,0,0,0,0,32,11,""
"Lagoon North #1","2012",2012-08-17,54,"1B",0,0,0,0,1,0,1,33,12,""
"Lagoon North #1","2012",2012-08-17,54,"A",0,0,0,0,1,0,1,33,12,""
"Lagoon North #1","2012",2012-08-17,54,"1A",0,0,0,0,1,0,1,33,12,""
"Lagoon North #1","2013",2013-06-28,75,"7",11,31,3,0,0,0,0,26,5,""
"Lagoon North #1","2013",2013-06-28,75,"5",11,31,2,0,0,0,0,26,5,""
"Lagoon North #1","2013",2013-06-28,75,"1D",11,31,4,0,0,0,0,26,5,""
"Lagoon North #1","2013",2013-06-28,75,"1A",11,31,5,0,0,0,0,26,5,""
"Lagoon North #1","2013",2013-06-28,75,"1C",11,31,3,0,0,0,0,26,5,""
"Lagoon North #1","2013",2013-06-28,75,"1",11,31,8,0,0,0,0,26,5,""
"Lagoon North #1","2013",2013-06-28,75,"4",11,31,1,0,0,0,0,26,5,""
"Lagoon North #1","2013",2013-06-28,75,"6",11,31,2,0,0,0,0,26,5,""
"Lagoon North #1","2013",2013-06-28,75,"2",11,31,1,0,0,0,0,26,5,""
"Lagoon North #1","2013",2013-06-28,75,"A",11,31,1,0,0,0,0,26,5,""
"Lagoon North #1","2013",2013-06-28,75,"1B",11,31,1,0,0,0,0,26,5,""
"Lagoon North #1","2013",2013-07-05,85,"A",11,22,1,0,0,0,0,27,6,""
"Lagoon North #1","2013",2013-07-05,85,"1",11,22,2,0,0,0,0,27,6,""
"Lagoon North #1","2013",2013-07-05,85,"1D",11,22,1,0,0,0,0,27,6,""
"Lagoon North #1","2013",2013-07-05,85,"6",11,22,3,0,0,0,0,27,6,""
"Lagoon North #1","2013",2013-07-05,85,"4",11,22,2,0,0,0,0,27,6,""
"Lagoon North #1","2013",2013-07-05,85,"1B",11,22,9,0,0,0,0,27,6,""
"Lagoon North #1","2013",2013-07-05,85,"7",11,22,2,1,0,0,1,27,6,""
"Lagoon North #1","2013",2013-07-05,85,"3",11,22,1,0,0,0,0,27,6,""
"Lagoon North #1","2013",2013-07-05,85,"5",11,22,1,0,0,0,0,27,6,""
"Lagoon North #1","2013",2013-07-11,86,"4",11,8,2,0,1,0,1,28,7,""
"Lagoon North #1","2013",2013-07-11,86,"2",11,8,0,1,0,0,1,28,7,""
"Lagoon North #1","2013",2013-07-11,86,"A",11,8,2,0,0,0,0,28,7,""
"Lagoon North #1","2013",2013-07-11,86,"1A",11,8,1,1,0,0,1,28,7,""
"Lagoon North #1","2013",2013-07-11,86,"5",11,8,1,0,0,0,0,28,7,""
"Lagoon North #1","2013",2013-07-11,86,"1",11,8,1,0,0,0,0,28,7,""
"Lagoon North #1","2013",2013-07-11,86,"7",11,8,0,1,2,0,3,28,7,""
"Lagoon North #1","2013",2013-07-19,77,NA,11,17,NA,NA,NA,NA,NA,29,8,""
"Lagoon North #1","2013",2013-07-25,86,"1A",12,58,14,0,0,0,0,30,9,""
"Lagoon North #1","2013",2013-07-25,86,"1D",12,58,2,0,0,0,0,30,9,""
"Lagoon North #1","2013",2013-07-25,86,"1AB",12,58,9,0,0,0,0,30,9,""
"Lagoon North #1","2013",2013-07-25,86,"B",12,58,3,0,0,0,0,30,9,""
"Lagoon North #1","2013",2013-07-25,86,"1C",12,58,2,0,0,0,0,30,9,""
"Lagoon North #1","2013",2013-07-25,86,"1",12,58,8,1,0,0,1,30,9,""
"Lagoon North #1","2013",2013-07-25,86,"7",12,58,4,0,0,0,0,30,9,""
"Lagoon North #1","2013",2013-07-25,86,"3",12,58,3,0,0,0,0,30,9,""
"Lagoon North #1","2013",2013-07-25,86,"5",12,58,3,0,0,0,0,30,9,""
"Lagoon North #1","2013",2013-07-25,86,"4",12,58,4,0,0,0,0,30,9,""
"Lagoon North #1","2013",2013-07-25,86,"1B",12,58,5,0,0,0,0,30,9,""
"Lagoon North #1","2013",2013-07-25,86,"A",12,58,1,0,0,0,0,30,9,""
"Lagoon North #1","2013",2013-08-02,72,"1A",13,23,2,0,1,0,1,31,10,""
"Lagoon North #1","2013",2013-08-02,72,"1E",13,23,0,1,0,0,1,31,10,""
"Lagoon North #1","2013",2013-08-02,72,"6",13,23,3,0,0,0,0,31,10,""
"Lagoon North #1","2013",2013-08-02,72,"D",13,23,1,0,0,0,0,31,10,""
"Lagoon North #1","2013",2013-08-02,72,"1AB",13,23,6,0,0,0,0,31,10,""
"Lagoon North #1","2013",2013-08-02,72,"1",13,23,6,0,0,0,0,31,10,""
"Lagoon North #1","2013",2013-08-02,72,"7",13,23,5,0,0,0,0,31,10,""
"Lagoon North #1","2013",2013-08-09,61,"C",13,2,2,0,0,0,0,32,11,""
"Lagoon North #1","2013",2013-08-16,9,"1AB",13,0,0,1,0,0,1,33,12,""
"Lagoon North #1","2013",2013-08-23,23,"C",13,0,0,1,0,0,1,34,13,""
"Lagoon North #1","2014",2014-06-19,66,"1A",8,14,1,0,0,0,0,25,4,""
"Lagoon North #1","2014",2014-06-19,66,"1B",8,14,2,0,0,0,0,25,4,""
"Lagoon North #1","2014",2014-06-19,66,"5",8,14,1,0,0,0,0,25,4,""
"Lagoon North #1","2014",2014-06-19,66,"3",8,14,4,0,0,0,0,25,4,""
"Lagoon North #1","2014",2014-06-19,66,"1",8,14,3,0,0,0,0,25,4,""
"Lagoon North #1","2014",2014-06-19,66,"1C",8,14,1,0,0,0,0,25,4,""
"Lagoon North #1","2014",2014-06-19,66,"1D",8,14,1,0,0,0,0,25,4,""
"Lagoon North #1","2014",2014-06-19,66,"7",8,14,1,0,0,0,0,25,4,""
"Lagoon North #1","2014",2014-06-26,66,"1",8,0,0,1,0,0,1,26,5,""
"Lagoon North #1","2014",2014-07-13,71,"7",8,1,1,0,0,0,0,28,7,""
"Lagoon North #1","2014",2014-07-18,67,"1E",10,1,1,0,1,2,3,29,8,""
"Lagoon North #1","2014",2014-07-18,67,"8",10,1,0,1,0,0,1,29,8,""
"Lagoon North #1","2014",2014-07-29,66,"8",10,0,0,1,0,0,1,31,10,""
"Lagoon North #1","2014",2014-08-01,0,"1B",10,0,0,0,1,0,1,31,10,""
"Lagoon North #1","2014",2014-08-01,0,"8",10,0,0,0,1,0,1,31,10,""
"Lagoon North #1","2014",2014-08-07,11,NA,10,0,NA,NA,NA,NA,NA,32,11,""
"Lagoon North #1","2014",2014-08-15,62,NA,10,0,NA,NA,NA,NA,NA,33,12,""
"Lagoon North #1","2014",2014-08-24,20,NA,10,0,NA,NA,NA,NA,NA,34,13,""
"Lagoon North #1","2014",2014-08-31,0,NA,10,0,NA,NA,NA,NA,NA,35,14,""
"Lagoon North #1","2015",2015-07-16,57,NA,6,8,NA,NA,NA,NA,NA,29,8,""
"Lagoon North #1","2015",2015-07-24,34,NA,4,4,NA,NA,NA,NA,NA,30,9,""
"Lagoon North #1","2015",2015-07-28,40,NA,2,3,NA,NA,NA,NA,NA,31,10,""
"Lagoon North #1","2015",2015-08-07,46,NA,2,3,NA,NA,NA,NA,NA,32,11,""
"Lagoon North #1","2015",2015-08-14,43,NA,2,2,NA,NA,NA,NA,NA,33,12,""
"Lagoon North #1","2015",2015-08-20,22,NA,0,0,NA,NA,NA,NA,NA,34,13,""
"Lagoon North #1","2015",2015-08-27,4,NA,0,0,NA,NA,NA,NA,NA,35,14,""
"Lagoon North #1","2016",2016-06-06,68,NA,4,4,NA,NA,NA,NA,NA,23,2,""
"Lagoon North #1","2016",2016-06-16,58,NA,1,1,NA,NA,NA,NA,NA,24,3,""
"Lagoon North #1","2016",2016-06-23,73,NA,2,1,NA,NA,NA,NA,NA,25,4,""
"Lagoon North #1","2016",2016-07-01,81,NA,2,2,NA,NA,NA,NA,NA,26,5,""
"Lagoon North #1","2016",2016-07-07,67,NA,3,4,NA,NA,NA,NA,NA,27,6,""
"Lagoon North #1","2016",2016-07-15,67,NA,6,7,NA,NA,NA,NA,NA,28,7,""
"Lagoon North #1","2016",2016-07-21,62,NA,2,2,NA,NA,NA,NA,NA,29,8,""
"Lagoon North #1","2016",2016-08-01,34,NA,0,0,NA,NA,NA,NA,NA,31,10,""
"Lagoon North #1","2016",2016-08-05,71,NA,1,1,NA,NA,NA,NA,NA,31,10,""
"Lagoon North #1","2016",2016-08-12,40,NA,1,1,NA,NA,NA,NA,NA,32,11,""
"Lagoon North #1","2016",2016-08-18,14,NA,1,1,NA,NA,NA,NA,NA,33,12,""
"Lagoon North #1","2016",2016-08-25,0,NA,0,0,NA,NA,NA,NA,NA,34,13,""
"Lagoon North #1","2017",2017-06-16,116,NA,0,0,NA,NA,NA,NA,NA,24,3,""
"Lagoon North #1","2017",2017-06-22,92,NA,1,1,NA,NA,NA,NA,NA,25,4,""
"Lagoon North #1","2017",2017-06-29,74,NA,0,0,NA,NA,NA,NA,NA,26,5,""
"Lagoon North #1","2017",2017-07-09,74,NA,6,12,NA,NA,NA,NA,NA,27,6,""
"Lagoon North #1","2017",2017-07-11,77,NA,4,4,NA,NA,NA,NA,NA,28,7,""
"Lagoon North #1","2017",2017-07-21,54,NA,2,2,NA,NA,NA,NA,NA,29,8,""
"Lagoon North #1","2017",2017-07-25,56,NA,2,4,NA,NA,NA,NA,NA,30,9,""
"Lagoon North #1","2017",2017-08-04,49,NA,0,0,NA,NA,NA,NA,NA,31,10,""
"Lagoon North #1","2017",2017-08-14,5,NA,0,0,NA,NA,NA,NA,NA,33,12,""
"Lagoon North #2","2008",2008-06-29,38,"2",2,0,3,0,0,0,0,26,5,""
"Lagoon North #2","2008",2008-06-29,38,"3",2,0,2,0,0,0,0,26,5,""
"Lagoon North #2","2008",2008-06-29,38,"2",2,0,0,0,0,4,4,26,5,""
"Lagoon North #2","2008",2008-06-29,6,"2",2,0,3,0,0,0,0,26,5,""
"Lagoon North #2","2008",2008-06-29,6,"3",2,0,2,0,0,0,0,26,5,""
"Lagoon North #2","2008",2008-06-29,6,"2",2,0,0,0,0,4,4,26,5,""
"Lagoon North #2","2008",2008-07-06,23,NA,0,0,NA,NA,NA,NA,NA,27,6,""
"Lagoon North #2","2008",2008-07-14,54,NA,0,0,NA,NA,NA,NA,NA,29,8,""
"Lagoon North #2","2008",2008-08-03,8,NA,0,0,NA,NA,NA,NA,NA,31,10,""
"Lagoon North #2","2008",2008-08-10,42,NA,0,0,NA,NA,NA,NA,NA,32,11,""
"Lagoon North #2","2009",2009-07-18,14,"2",3,0,0,0,2,0,2,29,8,""
"Lagoon North #2","2009",2009-07-18,14,"1",3,0,1,1,0,0,1,29,8,""
"Lagoon North #2","2009",2009-07-26,8,"3",3,0,0,2,0,0,2,30,9,""
"Lagoon North #2","2009",2009-07-26,8,"1",3,0,0,1,0,1,2,30,9,""
"Lagoon North #2","2009",2009-07-26,8,"2",3,0,0,0,2,0,2,30,9,""
"Lagoon North #2","2009",2009-08-01,15,"3",3,0,0,0,2,0,2,31,10,""
"Lagoon North #2","2009",2009-08-01,15,"2",3,0,0,0,2,0,2,31,10,""
"Lagoon North #2","2009",2009-08-01,15,"1",3,0,1,0,0,0,0,31,10,""
"Lagoon North #2","2009",2009-08-09,18,"2",3,0,0,1,2,1,4,32,11,""
"Lagoon North #2","2009",2009-08-09,18,"3",3,0,0,0,0,1,1,32,11,""
"Lagoon North #2","2009",2009-08-16,4,NA,3,0,NA,NA,NA,NA,NA,33,12,""
"Lagoon North #2","2010",2010-06-29,8,"1",1,0,0,0,1,0,1,26,5,""
"Lagoon North #2","2010",2010-07-06,9,"2",2,0,0,0,0,1,1,27,6,""
"Lagoon North #2","2010",2010-07-06,9,"1",2,0,0,1,0,0,1,27,6,""
"Lagoon North #2","2010",2010-07-16,9,"1",2,0,0,2,4,0,6,28,7,""
"Lagoon North #2","2010",2010-07-22,14,"2",2,0,0,1,0,0,1,29,8,""
"Lagoon North #2","2010",2010-07-22,14,"1",2,0,0,0,1,0,1,29,8,""
"Lagoon North #2","2010",2010-07-30,12,"1",2,0,0,0,3,0,3,30,9,""
"Lagoon North #2","2010",2010-07-30,12,"2",2,0,0,2,1,0,3,30,9,""
"Lagoon North #2","2010",2010-08-03,9,"1",2,0,0,5,2,0,7,31,10,""
"Lagoon North #2","2011",2011-06-28,10,"1",1,1,1,0,0,0,0,26,5,""
"Lagoon North #2","2011",2011-07-09,7,"1",1,0,0,0,1,0,1,27,6,""
"Lagoon North #2","2011",2011-07-13,15,"3",3,3,1,0,0,0,0,28,7,""
"Lagoon North #2","2011",2011-07-13,15,"1",3,3,2,1,2,0,3,28,7,""
"Lagoon North #2","2011",2011-07-13,15,"2",3,3,0,2,1,0,3,28,7,""
"Lagoon North #2","2011",2011-07-19,11,"1",3,0,0,0,1,0,1,29,8,""
"Lagoon North #2","2011",2011-07-19,11,"2",3,0,0,2,1,0,3,29,8,""
"Lagoon North #2","2011",2011-07-25,11,"1",3,3,3,2,0,0,2,30,9,""
"Lagoon North #2","2011",2011-08-01,11,"2",3,0,0,2,0,0,2,31,10,""
"Lagoon North #2","2011",2011-08-10,16,"2",3,2,0,6,0,0,6,32,11,""
"Lagoon North #2","2011",2011-08-10,16,"1",3,2,2,0,0,0,0,32,11,""
"Lagoon North #2","2011",2011-08-16,11,NA,3,0,NA,NA,NA,NA,NA,33,12,""
"Lagoon North #2","2012",2012-06-29,9,"2",2,1,0,1,0,0,1,26,5,""
"Lagoon North #2","2012",2012-06-29,9,"1",2,1,1,0,0,0,0,26,5,""
"Lagoon North #2","2012",2012-07-06,14,"1",2,2,2,0,0,0,0,27,6,""
"Lagoon North #2","2012",2012-07-06,14,"2",2,2,0,0,2,0,2,27,6,""
"Lagoon North #2","2012",2012-07-13,10,NA,2,0,NA,NA,NA,NA,NA,28,7,""
"Lagoon North #2","2012",2012-07-17,11,NA,2,0,NA,NA,NA,NA,NA,29,8,""
"Lagoon North #2","2012",2012-07-27,9,"2",2,1,0,2,1,0,3,30,9,""
"Lagoon North #2","2012",2012-07-27,9,"1",2,1,1,1,0,0,1,30,9,""
"Lagoon North #2","2012",2012-08-03,7,NA,2,0,NA,NA,NA,NA,NA,31,10,""
"Lagoon North #2","2012",2012-08-10,7,"2",2,0,0,0,1,0,1,32,11,""
"Lagoon North #2","2012",2012-08-17,10,NA,2,0,NA,NA,NA,NA,NA,33,12,""
"Lagoon North #2","2013",2013-06-26,9,"1",2,9,3,0,0,0,0,26,5,""
"Lagoon North #2","2013",2013-06-26,9,"2",2,9,9,0,0,0,0,26,5,""
"Lagoon North #2","2013",2013-07-02,9,"2",2,2,1,1,0,0,1,27,6,""
"Lagoon North #2","2013",2013-07-02,9,"1",2,2,1,0,0,0,0,27,6,""
"Lagoon North #2","2013",2013-07-10,14,"1",2,5,4,2,0,0,2,28,7,""
"Lagoon North #2","2013",2013-07-10,14,"2",2,5,1,2,0,0,2,28,7,""
"Lagoon North #2","2013",2013-07-16,17,"1",2,0,0,1,0,0,1,29,8,""
"Lagoon North #2","2013",2013-07-16,17,"2",2,0,0,3,0,0,3,29,8,""
"Lagoon North #2","2013",2013-07-23,14,"1",2,0,0,1,0,0,1,30,9,""
"Lagoon North #2","2013",2013-07-23,14,"2",2,0,0,3,0,0,3,30,9,""
"Lagoon North #2","2013",2013-07-31,14,"2",2,0,0,4,0,0,4,31,10,""
"Lagoon North #2","2013",2013-07-31,14,"1",2,0,0,7,0,0,7,31,10,""
"Lagoon North #2","2013",2013-08-09,21,"1",2,0,0,2,2,0,4,32,11,""
"Lagoon North #2","2013",2013-08-16,9,NA,2,0,NA,NA,NA,NA,NA,33,12,""
"Lagoon North #2","2013",2013-08-20,1,NA,2,0,NA,NA,NA,NA,NA,34,13,""
"Lagoon North #2","2014",2014-06-20,12,"2",1,1,1,0,0,0,0,25,4,""
"Lagoon North #2","2014",2014-06-26,6,NA,1,0,NA,NA,NA,NA,NA,26,5,""
"Lagoon North #2","2014",2014-07-03,14,"2",1,0,0,2,1,0,3,27,6,""
"Lagoon North #2","2014",2014-07-10,20,"2",1,1,1,0,0,0,0,28,7,""
"Lagoon North #2","2014",2014-07-17,5,NA,1,0,NA,NA,NA,NA,NA,29,8,""
"Lagoon North #2","2014",2014-07-25,7,NA,1,0,NA,NA,NA,NA,NA,30,9,""
"Lagoon North #2","2014",2014-07-30,5,NA,1,0,NA,NA,NA,NA,NA,31,10,""
"Lagoon North #2","2014",2014-08-06,5,NA,1,0,NA,NA,NA,NA,NA,32,11,""
"Lagoon North #2","2014",2014-08-12,5,NA,1,0,NA,NA,NA,NA,NA,33,12,""
"Lagoon North #2","2014",2014-08-20,5,NA,1,0,NA,NA,NA,NA,NA,34,13,""
"Lagoon North #2","2015",2015-07-08,0,NA,0,0,NA,NA,NA,NA,NA,28,7,""
"Lagoon North #2","2015",2015-07-15,0,NA,0,0,NA,NA,NA,NA,NA,29,8,""
"Lagoon North #2","2015",2015-07-24,26,NA,2,0,NA,NA,NA,NA,NA,30,9,""
"Lagoon North #2","2015",2015-07-28,40,NA,2,3,NA,NA,NA,NA,NA,31,10,""
"Lagoon North #2","2015",2015-08-07,0,NA,0,0,NA,NA,NA,NA,NA,32,11,""
"Lagoon North #3","2008",2008-06-29,8,"1",1,0,1,0,0,0,0,26,5,""
"Lagoon North #3","2008",2008-07-06,11,"1",1,0,1,0,0,0,0,27,6,""
"Lagoon North #3","2008",2008-07-14,10,NA,0,0,NA,NA,NA,NA,NA,29,8,""
"Lagoon North #3","2008",2008-07-20,26,"2",4,0,1,0,0,1,1,29,8,""
"Lagoon North #3","2008",2008-07-20,26,"1",4,0,4,0,0,0,0,29,8,""
"Lagoon North #3","2008",2008-07-20,26,"3",4,0,0,0,1,1,2,29,8,""
"Lagoon North #3","2008",2008-07-27,26,"6",5,0,5,1,0,0,1,30,9,""
"Lagoon North #3","2008",2008-07-27,26,"5",5,0,1,0,0,0,0,30,9,""
"Lagoon North #3","2008",2008-07-27,26,"8",5,0,5,0,0,0,0,30,9,""
"Lagoon North #3","2008",2008-07-27,26,"1",5,0,2,1,0,0,1,30,9,""
"Lagoon North #3","2008",2008-07-27,26,"7",5,0,5,0,0,0,0,30,9,""
"Lagoon North #3","2008",2008-08-03,26,"1",0,0,1,0,0,0,0,31,10,""
"Lagoon North #3","2008",2008-08-03,26,"1",0,0,2,0,0,0,0,31,10,""
"Lagoon North #3","2008",2008-08-03,26,"2",0,0,1,0,0,1,1,31,10,""
"Lagoon North #3","2008",2008-08-03,26,"4",0,0,3,2,0,0,2,31,10,""
"Lagoon North #3","2008",2008-08-03,26,"3",0,0,1,1,0,0,1,31,10,""
"Lagoon North #3","2008",2008-08-03,26,"2",0,0,5,1,1,1,3,31,10,""
"Lagoon North #3","2008",2008-08-10,18,"3",5,0,1,1,0,0,1,32,11,""
"Lagoon North #3","2008",2008-08-10,18,"6",5,0,3,2,1,0,3,32,11,""
"Lagoon North #3","2009",2009-07-26,26,"5",5,0,1,0,0,0,0,30,9,""
"Lagoon North #3","2009",2009-07-26,26,"2",5,0,0,1,1,1,3,30,9,""
"Lagoon North #3","2009",2009-07-26,26,"4",5,0,0,0,1,1,2,30,9,""
"Lagoon North #3","2009",2009-07-26,26,"3",5,0,0,1,0,1,2,30,9,""
"Lagoon North #3","2009",2009-07-26,26,"1",5,0,1,0,0,0,0,30,9,""
