region,site,date,start_time,end_time,PG_count,burrow_count,burrow_visit,intern_data,qaqc,mult_count
Whidbey,Mutiny Sands,8/18/10,8:30,9:30,6,,,,,
Whidbey,Mutiny Sands,8/24/10,8:45,9:45,9,,,,,
Whidbey,Mutiny Sands,6/28/11,8:50,10:05,9,2,2,,,
Whidbey,Mutiny Sands,7/5/11,8:05,10:45,33,7,4,,,
Whidbey,Mutiny Sands,7/12/11,8:45,10:00,7,9,,,,
Whidbey,Mutiny Sands,7/21/11,8:15,9:50,40,10,4,,,
Whidbey,Mutiny Sands,7/26/11,8:47,9:52,15,10,1,,,
Whidbey,Mutiny Sands,8/1/11,8:45,9:50,17,11,2,,,
Whidbey,Mutiny Sands,8/9/11,8:45,9:55,11,11,1,,,
Whidbey,Mutiny Sands,8/16/11,8:50,9:50,33,11,,,,
Whidbey,Mutiny Sands,8/23/11,8:50,9:50,0,11,,,,
Whidbey,Mutiny Sands,6/28/12,8:45,9:45,18,3,3,,,
Whidbey,Mutiny Sands,7/1/12,8:30,9:30,15,3,,,,
Whidbey,Mutiny Sands,7/12/12,8:45,9:45,25,7,11,,,
Whidbey,Mutiny Sands,7/16/12,7:40,8:35,18,8,,,,
Whidbey,Mutiny Sands,7/23/12,8:41,9:41,31,11,12,,,
Whidbey,Mutiny Sands,7/30/12,8:45,9:45,13,11,,,,
Whidbey,Mutiny Sands,8/5/12,8:40,9:40,37,11,5,,,
Whidbey,Mutiny Sands,8/20/12,8:18,9:18,22,11,,,,
Whidbey,Mutiny Sands,8/27/12,8:15,9:00,0,,,,,
Whidbey,Mutiny Sands,6/26/13,8:08,9:10,20,1,1,,,
Whidbey,Mutiny Sands,7/4/13,8:00,9:00,5,4,1,,,
Whidbey,Mutiny Sands,7/11/13,8:10,9:10,28,7,7,,,
Whidbey,Mutiny Sands,7/18/13,7:40,8:40,13,7,,,,
Whidbey,Mutiny Sands,7/25/13,8:00,9:00,28,11,14,,,
Whidbey,Mutiny Sands,8/1/13,7:35,8:35,32,11,2,,,
Whidbey,Mutiny Sands,8/6/13,7:35,8:35,24,11,,,,
Whidbey,Mutiny Sands,8/15/13,7:35,8:35,15,11,,,,
Whidbey,Mutiny Sands,8/22/13,7:50,8:50,34,11,,,,
Whidbey,Mutiny Sands,8/29/13,8:00,8:45,0,11,,,,
Whidbey,Mutiny Sands,7/1/09,7:30,8:30,17,1,,,,
Whidbey,Mutiny Sands,7/8/09,6:50,8:00,34,1,,,,
Whidbey,Mutiny Sands,7/15/09,7:20,8:30,45,7,,,,
Whidbey,Mutiny Sands,7/21/09,6:45,8:00,29,7,,,,
Whidbey,Mutiny Sands,7/28/09,6:50,7:50,40,10,,,,
Whidbey,Mutiny Sands,8/7/09,8:10,9:10,41,10,,,,
Whidbey,Mutiny Sands,8/18/09,6:45,7:45,11,10,,,,
Whidbey,Mutiny Sands,6/26/08,7:41,8:42,40,3,,,,
Whidbey,Mutiny Sands,7/10/08,9:20,10:24,40,,,,,
Whidbey,Mutiny Sands,7/16/08,1:45,2:45,33,3,,,,
Whidbey,Mutiny Sands,7/24/08,10:30,11:37,50,9,,,,
Whidbey,Mutiny Sands,6/9/16,,,48,4,5,,,
Whidbey,Mutiny Sands,6/16/16,,,15,0,0,,,
Whidbey,Mutiny Sands,6/23/16,,,27,1,1,,,
Whidbey,Mutiny Sands,6/30/16,,,24,4,7,,,
Whidbey,Mutiny Sands,7/7/16,,,48,2,2,,,
Whidbey,Mutiny Sands,7/14/16,,,28,6,8,,,
Whidbey,Mutiny Sands,7/21/16,,,51,6,13,,,
Whidbey,Mutiny Sands,7/28/16,,,34,1,1,,,
Whidbey,Mutiny Sands,8/4/16,,,42,2,5,,,
Whidbey,Mutiny Sands,8/11/16,,,37,0,0,,,
Whidbey,Mutiny Sands,8/18/16,,,26,0,0,,,
Whidbey,Mutiny Sands,6/15/17,,,42,4,5,,,
Whidbey,Mutiny Sands,6/22/17,,,26,0,0,,,
Whidbey,Mutiny Sands,6/29/17,,,44,2,2,,,
Whidbey,Mutiny Sands,7/6/17,,,31,5,7,,,
Whidbey,Mutiny Sands,7/13/17,,,50,10,18,,,
Whidbey,Mutiny Sands,7/20/17,,,15,5,6,,,
Whidbey,Mutiny Sands,7/27/17,,,44,6,9,,,
Whidbey,Mutiny Sands,8/3/17,,,18,2,6,,,
Whidbey,Mutiny Sands,8/10/17,,,49,4,8,,,
Whidbey,Mutiny Sands,8/17/17,,,13,1,1,,,
Whidbey,Mutiny Sands,8/24/17,,,25,1,1,,,
Whidbey,Mutiny Sands,8/31/17,,,5,0,0,,,
Whidbey,Mutiny Sands,9/7/17,,,1,1,1,,,
Whidbey,Mutiny Sands,9/14/17,,,0,0,0,,,
Whidbey,Mutiny Sands,6/28/12,5:45,46,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/12,6:15,9,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/12,6:45,10,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/12,7:15,6,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/12,7:45,10,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/12,8:15,13,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/12,8:45,15,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/12,9:15,16,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/12,9:45,19,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/12,10:15,16,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/12,10:45,18,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/12,5:30,29,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/12,6:00,30,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/12,6:30,28,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/12,7:00,22,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/12,7:30,23,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/12,7:55,29,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/12,8:30,22,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/12,9:00,23,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/12,9:30,11,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/12,10:00,22,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/12,10:30,16,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/12,5:30,14,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/12,6:01,8,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/12,6:30,18,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/12,7:00,21,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/12,7:30,0,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/12,8:30,26,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/12,9:00,23,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/12,9:30,29,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/12,10:00,22,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/12,10:30,22,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/12,5:30,31,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/12,6:00,26,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/12,6:30,25,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/12,7:00,23,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/12,7:30,26,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/12,8:00,22,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/12,8:30,19,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/12,9:00,22,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/12,9:30,12,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/12,10:00,3,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/12,10:30,5,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/12,5:30,12,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/12,6:00,21,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/12,6:30,33,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/12,7:00,17,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/12,7:30,26,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/12,8:00,28,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/12,8:30,34,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/12,9:00,30,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/12,9:30,31,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/12,10:00,21,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/12,10:30,28,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/12,5:30,2,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/12,6:00,22,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/12,6:30,22,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/12,7:00,27,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/12,7:30,33,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/12,8:00,21,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/12,8:30,26,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/12,9:00,10,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/12,9:30,8,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/12,10:00,13,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/12,10:30,3,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/12,5:50,16,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/12,6:20,31,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/12,6:50,22,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/12,7:20,25,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/12,7:50,26,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/12,8:20,26,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/12,8:50,24,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/12,9:50,8,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/12,10:20,16,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/12,10:50,22,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/12,6:00,36,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/12,6:30,40,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/12,7:00,32,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/12,7:30,32,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/12,8:00,7,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/12,8:30,8,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/12,9:00,3,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/12,9:30,4,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/12,10:00,2,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/12,10:30,1,,,,Y,,Y
Whidbey,Mutiny Sands,8/23/12,6:00,2,,,,Y,,Y
Whidbey,Mutiny Sands,8/23/12,6:30,2,,,,Y,,Y
Whidbey,Mutiny Sands,8/23/12,7:00,2,,,,Y,,Y
Whidbey,Mutiny Sands,8/23/12,7:30,2,,,,Y,,Y
Whidbey,Mutiny Sands,6/21/11,,30,,,,Y,,Y
Whidbey,Mutiny Sands,6/21/11,,35,,,,Y,,Y
Whidbey,Mutiny Sands,6/21/11,,37,,,,Y,,Y
Whidbey,Mutiny Sands,6/21/11,,8,,,,Y,,Y
Whidbey,Mutiny Sands,6/21/11,,31,,,,Y,,Y
Whidbey,Mutiny Sands,6/21/11,,35,,,,Y,,Y
Whidbey,Mutiny Sands,6/21/11,,27,,,,Y,,Y
Whidbey,Mutiny Sands,6/21/11,,19,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/11,,9,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/11,,25,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/11,,10,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/11,,11,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/11,,4,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/11,,7,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/11,,3,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/11,,10,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/11,,7,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/11,,7,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/11,,9,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/11,,24,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/11,,23,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/11,,22,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/11,,22,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/11,,25,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/11,,22,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/11,,26,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/11,,22,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/11,,27,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/11,,8,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/11,,21,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/11,,13,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/11,,9,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/11,,10,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/11,,9,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/11,,4,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/11,,4,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/11,,6,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/11,,4,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/11,,8,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/11,,9,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/11,,31,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/11,,30,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/11,,30,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/11,,31,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/11,,29,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/11,,38,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/11,,28,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/11,,34,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/11,,32,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/11,,30,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/11,,27,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/11,,17,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/11,,12,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/11,,8,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/11,,23,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/11,,19,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/11,,5,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/11,,4,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/11,,16,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/11,,21,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/11,,21,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/11,,26,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/11,,47,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/11,,27,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/11,,26,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/11,,41,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/11,,21,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/11,,36,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/11,,27,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/11,,31,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/11,,25,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/11,,25,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/11,,21,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/11,,2,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/11,,3,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/11,,6,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/11,,7,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/11,,2,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/11,,3,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/11,,10,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/11,,10,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/11,,17,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/11,,10,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/11,,27,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/11,,27,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/11,,23,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/11,,27,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/11,,27,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/11,,32,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/11,,30,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/11,,27,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/11,,17,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/11,,8,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/11,,0,,,,Y,,Y
Whidbey,Mutiny Sands,8/22/11,,0,,,,Y,,Y
Whidbey,Mutiny Sands,8/22/11,,1,,,,Y,,Y
Whidbey,Mutiny Sands,8/22/11,,0,,,,Y,,Y
Whidbey,Mutiny Sands,8/22/11,,0,,,,Y,,Y
Whidbey,Mutiny Sands,8/22/11,,1,,,,Y,,Y
Whidbey,Mutiny Sands,8/22/11,,0,,,,Y,,Y
Whidbey,Mutiny Sands,8/22/11,,0,,,,Y,,Y
Whidbey,Mutiny Sands,8/22/11,,0,,,,Y,,Y
Whidbey,Mutiny Sands,8/22/11,,0,,,,Y,,Y
Whidbey,Mutiny Sands,6/21/10,,6,,,,Y,,Y
Whidbey,Mutiny Sands,6/21/10,,40,,,,Y,,Y
Whidbey,Mutiny Sands,6/21/10,,40,,,,Y,,Y
Whidbey,Mutiny Sands,6/21/10,,37,,,,Y,,Y
Whidbey,Mutiny Sands,6/21/10,,9,,,,Y,,Y
Whidbey,Mutiny Sands,6/21/10,,40,,,,Y,,Y
Whidbey,Mutiny Sands,6/21/10,,9,,,,Y,,Y
Whidbey,Mutiny Sands,6/21/10,,55,,,,Y,,Y
Whidbey,Mutiny Sands,6/21/10,,21,,,,Y,,Y
Whidbey,Mutiny Sands,6/21/10,,40,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/10,,25,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/10,,28,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/10,,36,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/10,,43,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/10,,40,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/10,,40,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/10,,40,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/10,,40,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/10,,40,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/10,,40,,,,Y,,Y
Whidbey,Mutiny Sands,6/28/10,,40,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/10,,7,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/10,,20,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/10,,16,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/10,,16,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/10,,21,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/10,,20,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/10,,21,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/10,,17,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/10,,22,,,,Y,,Y
Whidbey,Mutiny Sands,7/5/10,,18,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/10,,4,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/10,,26,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/10,,25,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/10,,34,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/10,,22,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/10,,23,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/10,,19,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/10,,10,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/10,,10,,,,Y,,Y
Whidbey,Mutiny Sands,7/12/10,,11,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/10,,0,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/10,,2,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/10,,13,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/10,,18,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/10,,20,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/10,,23,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/10,,32,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/10,,27,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/10,,24,,,,Y,,Y
Whidbey,Mutiny Sands,7/19/10,,28,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/10,,18,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/10,,36,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/10,,26,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/10,,36,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/10,,22,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/10,,28,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/10,,25,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/10,,15,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/10,,4,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/10,,3,,,,Y,,Y
Whidbey,Mutiny Sands,7/26/10,,6,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/10,,4,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/10,,14,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/10,,16,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/10,,21,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/10,,29,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/10,,20,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/10,,21,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/10,,26,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/10,,23,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/10,,28,,,,Y,,Y
Whidbey,Mutiny Sands,8/2/10,,34,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/10,,6,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/10,,39,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/10,,30,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/10,,14,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/10,,14,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/10,,5,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/10,,9,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/10,,3,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/10,,3,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/10,,5,,,,Y,,Y
Whidbey,Mutiny Sands,8/9/10,,4,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/10,,11,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/10,,19,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/10,,6,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/10,,6,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/10,,0,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/10,,20,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/10,,11,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/10,,20,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/10,,2,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/10,,9,,,,Y,,Y
Whidbey,Mutiny Sands,8/16/10,,24,,,,Y,,Y
Whidbey,Mutiny Sands,8/23/10,,3,,,,Y,,Y
Whidbey,Mutiny Sands,8/23/10,,7,,,,Y,,Y
Whidbey,Mutiny Sands,8/23/10,,6,,,,Y,,Y
Whidbey,Mutiny Sands,8/23/10,,6,,,,Y,,Y
Whidbey,Mutiny Sands,8/23/10,,10,,,,Y,,Y
Whidbey,Mutiny Sands,8/23/10,,6,,,,Y,,Y
Whidbey,Mutiny Sands,8/23/10,,3,,,,Y,,Y
Whidbey,Mutiny Sands,8/23/10,,1,,,,Y,,Y
Whidbey,Mutiny Sands,8/23/10,,1,,,,Y,,Y
Whidbey,Mutiny Sands,8/23/10,,2,,,,Y,,Y
Whidbey,Mutiny Sands,8/23/10,,2,,,,Y,,Y
Whidbey,Possession Point,6/20/14,7:37,8:37,24,,,,,
Whidbey,Possession Point,6/27/14,7:40,8:40,24,2,2,,,
Whidbey,Possession Point,7/4/14,7:32,8:40,22,3,5,,,
Whidbey,Possession Point,7/11/14,7:45,8:45,10,3,1,,,
Whidbey,Possession Point,7/18/14,7:52,8:52,24,3,,,,
Whidbey,Possession Point,7/25/14,7:20,8:29,16,3,1,,,
Whidbey,Possession Point,8/1/14,7:42,8:47,21,3,,,,
Whidbey,Possession Point,8/8/14,7:51,8:51,7,3,,,,
Whidbey,Possession Point,8/15/14,7:40,8:40,21,3,,,,
Whidbey,Possession Point,8/30/14,7:48,8:48,2,3,,,,
Whidbey,Possession Point,8/22/14,7:45,8:45,4,3,,,,
Whidbey,Possession Point,9/5/14,7:33,8:33,0,,,,,
Whidbey,Possession Point,6/27/10,8:40,9:50,24,2,1,,,
Whidbey,Possession Point,7/4/10,8:35,9:45,20,4,3,,,
Whidbey,Possession Point,7/11/10,8:10,9:15,15,4,,,,
Whidbey,Possession Point,7/18/10,8:11,9:23,20,6,7,,,
Whidbey,Possession Point,7/25/10,8:40,10:10,5,6,,,,
Whidbey,Possession Point,8/1/10,8:45,9:55,25,6,11,,,
Whidbey,Possession Point,8/9/10,8:45,9:50,3,6,,,,
Whidbey,Possession Point,8/15/10,8:16,9:20,17,6,,,,
Whidbey,Possession Point,7/1/11,7:40,9:40,15,2,,,,
Whidbey,Possession Point,7/3/11,8:24,9:24,15,2,2,,,
Whidbey,Possession Point,7/10/11,8:25,9:25,25,4,1,,,
Whidbey,Possession Point,7/17/11,8:24,9:25,16,4,,,,
Whidbey,Possession Point,7/24/11,8:24,9:24,24,5,1,,,
Whidbey,Possession Point,7/31/11,8:25,9:25,32,5,,,,
Whidbey,Possession Point,8/6/11,8:25,9:25,29,6,2,,,
Whidbey,Possession Point,8/14/11,8:30,9:30,21,6,,,,
Whidbey,Possession Point,6/29/12,7:50,8:50,28,4,4,,,
Whidbey,Possession Point,7/6/12,7:42,8:42,29,6,1,,,
Whidbey,Possession Point,7/15/12,7:39,8:39,20,6,1,,,
Whidbey,Possession Point,7/22/12,7:43,8:43,30,6,10,,,
Whidbey,Possession Point,7/31/12,7:40,8:44,18,7,,,,
Whidbey,Possession Point,8/5/12,7:00,8:45,36,7,1,,,
Whidbey,Possession Point,8/20/12,7:31,8:35,10,,,,,
