site,date,burrow_name,Gunnel,Sculpin,Other,burrow_visit,intern_data,qaqc_concern
Double Bluff North,8/1/14,E3,,1,,2,,
Double Bluff North,8/7/14,D4,1,,,,,
Double Bluff North,8/7/14,D7,1,1,,,,
Double Bluff South,7/9/12,1,,,,2,,
Double Bluff South,7/9/12,2,,,,1,,
Double Bluff South,7/24/12,1,1,2,,1,,
Double Bluff South,7/15/09,1,2,,,,,
Double Bluff South,7/15/09,2,3,1,,,,
Double Bluff South,7/22/09,1,2,2,,,,
Double Bluff South,7/22/09,2,3,,,,,
Double Bluff South,7/22/09,3,,1,1,,,
Double Bluff South,7/29/09,1,5,,,,,
Double Bluff South,7/29/09,3,4,,,2,,
Double Bluff South,8/3/09,1,2,,,,,
Double Bluff South,8/3/09,3,1,,,,,
Double Bluff South,8/3/09,1A,,,,1,,
Double Bluff South,7/4/11,1,1,,,,,
Double Bluff South,7/4/11,2,1,,,,,
Double Bluff South,8/2/11,1,,,,2,,
Double Bluff South,6/27/13,1,,,,2,,
Double Bluff South,6/27/13,2,,,,1,,
Double Bluff South,7/19/13,3,,1,,1,,
Double Bluff South,7/24/13,3,,,,1,,
Double Bluff South,7/24/13,1,,,,3,,
Double Bluff South,7/31/13,,,,,,,
Double Bluff South,7/4/14,1,1,,,,,
Double Bluff South,7/9/14,1,,1,,,,
Double Bluff South,7/9/14,2,,,,1,,
Double Bluff South,7/23/14,1,1,1,,,,
Double Bluff South,7/23/14,3,,2,,,,
Double Bluff South,7/30/14,1,2,1,,,,
Double Bluff South,7/30/14,3,1,,,1,,
Double Bluff South,8/6/14,1,1,,,,,
Forbes Point,6/28/08,0,,,,0,,
Forbes Point,7/5/08,0,,,,0,,
Forbes Point,7/9/08,1,,,,1,,
Forbes Point,7/17/08,0,,,,0,,
Forbes Point,7/24/08,2,,,,1,,
Forbes Point,7/24/08,3,,,,1,,
Forbes Point,7/24/08,4,,,,1,,
Forbes Point,7/24/08,5,1,,,,,
Forbes Point,8/4/08,5,,,,1,,
Forbes Point,8/7/08,1,1,1,,3,,
Forbes Point,8/7/08,5,,1,1,1,,
Forbes Point,8/7/08,6,,1,1,,,
Forbes Point,8/7/08,7,,1,,,,
Forbes Point,7/18/10,2,,,,1,,
Forbes Point,7/18/10,3,,,,1,,
Forbes Point,7/27/10,1,,1,,,,
Forbes Point,7/27/10,4,,,,1,,
Forbes Point,7/27/10,5,,1,,,,
Forbes Point,8/9/10,1,1,,,,,
Forbes Point,8/9/10,5,,1,,,,
Forbes Point,8/15/10,1,2,,,,,
Forbes Point,8/15/10,2,,1,,,,
Forbes Point,8/15/10,5,,1,,,,
Forbes Point,8/24/10,1,1,,,,,
Forbes Point,8/24/10,5,2,,,,,
Forbes Point,7/4/11,1,,,,2,,
Forbes Point,7/4/11,2,1,,,1,,
Forbes Point,7/4/11,3,,,,2,,
Forbes Point,7/4/11,4,,,,1,,
Forbes Point,7/19/11,1,1,,,,,
Forbes Point,7/19/11,2,1,1,,5,,
Forbes Point,7/19/11,3,,,,1,,
Forbes Point,7/19/11,5,,,,1,,
Forbes Point,7/19/11,6,,,,2,,
Forbes Point,7/19/11,7,,,,2,,
Forbes Point,8/1/11,2,2,1,,1,,
Forbes Point,8/1/11,3,,,1,,,
Forbes Point,8/1/11,7,,,1,3,,
Forbes Point,8/1/11,9,,,,2,,
Forbes Point,8/15/11,1,,,,1,,
Forbes Point,6/26/12,1,,1,,3,,
Forbes Point,6/26/12,2,,,,2,,
Forbes Point,6/26/12,3,,,,1,,
Forbes Point,7/4/12,1,,,,2,,
Forbes Point,7/4/12,2,,,,4,,
Forbes Point,7/4/12,3,,,,4,,
Forbes Point,7/4/12,4,,1,,,,
Forbes Point,7/4/12,5,,1,,,,
Forbes Point,7/10/12,1,1,2,,,,
Forbes Point,7/10/12,3,,,1,,,
Forbes Point,7/10/12,4,,2,,,,
Forbes Point,7/10/12,5,,,,1,,
Forbes Point,7/17/12,1,1,2,,,,
Forbes Point,7/17/12,3,,,,1,,
Forbes Point,7/17/12,4,,,1,1,,
Forbes Point,7/17/12,5,,1,,1,,
Forbes Point,7/30/12,5,,,1,1,,
Forbes Point,6/28/13,1,,,,1,,
Forbes Point,7/5/13,2,,,,1,,
Forbes Point,7/10/13,1,,1,,,,
Forbes Point,7/10/13,2,1,,,,,
Forbes Point,7/10/13,3,,1,,,,
Forbes Point,7/18/13,2,2,,,,,
Forbes Point,7/24/13,1,,,,3,,
Forbes Point,7/24/13,3,,1,,,,
Forbes Point,7/31/13,2,2,1,,,,
Forbes Point,8/8/13,1,,,1,1,,
Forbes Point,8/8/13,3,,,,2,,
Forbes Point,8/8/13,4,,,,1,,
Forbes Point,7/21/14,5,,1,,,,
Forbes Point,7/21/14,9,,,,1,,
Forbes Point,7/21/14,10,,,,,,
Forbes Point,7/30/14,4,,1,,,,
Forbes Point,7/30/14,3,,1,,1,,
Forbes Point,7/30/14,10,1,,,,,
Forbes Point,8/14/14,9,,,,1,,
Fort Casey,6/29/09,2,,,,1,,
Fort Casey,6/29/09,3,,,,1,,
Fort Casey,6/29/09,4,1,,,,,
Fort Casey,7/9/09,3,1,,1,4,,
Fort Casey,7/9/09,4,,,,1,,
Fort Casey,7/9/09,7,,,,2,,
Fort Casey,7/9/09,8,,,,1,,
Fort Casey,7/17/09,X,,,1,,,
Fort Casey,7/17/09,B,,,2,,,
Fort Casey,7/17/09,7,,,1,,,
Fort Casey,7/27/09,X,,,1 (Perch),,,
Fort Casey,7/27/09,B,,1,,,,
Fort Casey,7/27/09,2,,1,,,,
Fort Casey,7/27/09,3,1,,,,,
Fort Casey,7/27/09,7,,,1,,,
Fort Casey,8/7/09,X,,,,2,,
Fort Casey,8/7/09,2,,,1,3,,
Fort Casey,8/7/09,3,,,,3,,
Fort Casey,8/7/09,4,,1,,6,,
Fort Casey,8/7/09,46,,,1,5,,
Fort Casey,8/10/09,X,,,,2,,
Fort Casey,8/10/09,Y,1,,,5,,
Fort Casey,8/10/09,4,1,,,,,
Fort Casey,8/10/09,7,,,1,,,
Fort Casey,8/17/09,1,,,,1,,
Fort Casey,8/17/09,2,,1,,,,
Fort Casey,8/17/09,7,,,,1,,
Fort Casey,7/2/08,ART,,1,,1,,
Fort Casey,7/9/08,TSC,,,1,,,
Fort Casey,7/9/08,SLC,,,1,,,
Fort Casey,7/21/08,CC,,,1,,,
Fort Casey,7/21/08,1,,,,1,,
Fort Casey,7/21/08,2,,,,2,,
Fort Casey,7/21/08,3,,,,1,,
Fort Casey,7/21/08,ART,,1,,,,
Fort Casey,7/26/08,CC,,,,1,,
Fort Casey,7/26/08,4,,,,1,,
Fort Casey,7/26/08,LPC 1,,1,,,,
Fort Casey,7/26/08,LPC 2,,,1,,,
Fort Casey,6/27/10,1,1,,1,,,
Fort Casey,7/7/10,S-1,,,,1,,
Fort Casey,7/7/10,3,2,,,,,
Fort Casey,7/7/10,S-2,1,,1,,,
Fort Casey,7/14/10,S-2,,,,1,,
Fort Casey,7/14/10,S-3,,,,1,,
Fort Casey,7/14/10,3,1,,,,,
Fort Casey,7/14/10,1,,,1,,,
Fort Casey,7/14/10,2,,,1,,,
Fort Casey,7/14/10,4,,,,1,,
Fort Casey,7/24/10,S-2,,,1,,,
Fort Casey,7/24/10,2,,,1,,,
Fort Casey,7/24/10,S-1,,1,1,1,,
Fort Casey,7/24/10,N-1,,,1,1,,
Fort Casey,8/1/10,S-1,,,,3,,
Fort Casey,8/1/10,N-1,,,,3,,
Fort Casey,8/1/10,4,,,,3,,
Fort Casey,8/1/10,5,,,,5,,
Fort Casey,8/1/10,6,,,,8,,
Fort Casey,8/1/10,7,,,,3,,
Fort Casey,8/1/10,3,,,,3,,
Fort Casey,6/25/11,1,,,,1,,
Fort Casey,7/2/11,2,,1,,,,
Fort Casey,7/19/11,1,,1,,2,,
Fort Casey,7/19/11,3,,,,1,,
Fort Casey,7/19/11,4,,,1,,,
Fort Casey,7/19/11,5,,,1,,,
Fort Casey,7/23/11,2,1,,,1,,
Fort Casey,7/23/11,1,,,1,,,
Fort Casey,7/23/11,5,,,,1,,
Fort Casey,7/30/11,6,,,1,,,
Fort Casey,8/6/11,2,,1,,,,
Fort Casey,8/6/11,4,1,1,2,,,
Fort Casey,8/6/11,1,,,3,,,
Fort Casey,8/17/11,4,,1,,,,
Fort Casey,8/21/11,6,1,,,,,
Fort Casey,6/25/12,S,,,,1,,
Fort Casey,7/4/12,4 S,,,1,1,,
Fort Casey,7/14/12,3 S,,,,1,,
Fort Casey,7/14/12,5,,,1,,,
Fort Casey,7/14/12,6,,,1,1,,
Fort Casey,7/14/12,7,,,1,1,,
Fort Casey,7/14/12,8,,,,2,,
Fort Casey,7/14/12,9,,,1,1,,
Fort Casey,7/21/12,8,,,,1,,
Fort Casey,7/21/12,10,,,,1,,
Fort Casey,7/21/12,11,,,,1,,
Fort Casey,7/27/12,11,,1,,,,
Fort Casey,7/27/12,12,1,,,,,
Fort Casey,7/27/12,3,,,1,1,,
Fort Casey,8/5/12,5,,1,,,,
Fort Casey,8/5/12,6,,1,,,,
Fort Casey,6/29/13,1,,,,1,,
Fort Casey,6/29/13,2,,,1,,,
Fort Casey,7/8/13,1,,,,1,,
Fort Casey,7/8/13,3,1,,,,,
Fort Casey,7/16/13,4,,,,1,,
Fort Casey,7/16/13,1,1,,,,,
Fort Casey,7/16/13,5,,,1,,,
Fort Casey,7/16/13,6,1,,,,,
Fort Casey,7/24/13,3,,,,1,,
Fort Casey,8/4/13,3,1,,,,,
Fort Casey,8/11/13,4,,,,1,,
Fort Casey,8/11/13,7,,1,,,,
Fort Casey,8/11/13,8,,,,1,,
Fort Casey,8/17/13,7,,,1,,,
Fort Casey,8/23/13,8,,,1,,,
Fort Casey,6/27/14,1,,,1,,,
Fort Casey,7/4/14,2,1,,,,,
Fort Casey,7/4/14,3,,1,1,,,
Fort Casey,7/4/14,1,1,,,,,
Fort Casey,7/13/14,1,2,,,,,
Fort Casey,7/13/14,3,,,1,,,
Fort Casey,7/13/14,2,,1,,,,
Fort Casey,7/13/14,4,1,,,,,
Fort Casey,7/13/14,5,,1,,,,
Fort Casey,7/18/14,1,,,,1,,
Fort Casey,7/18/14,4,,,,1,,
Fort Casey,7/18/14,7,,,,1,,
Fort Casey,7/18/14,6,,,,1,,
Fort Casey,7/18/14,3,1,,,,,
Fort Casey,7/24/14,9,,,1,,,
Fort Casey,7/24/14,3,,1,,,,
Fort Casey,7/24/14,5,,1,,,,
Fort Casey,7/24/14,10,,,1,,,
Fort Casey,8/3/14,3,,1,,,,
Fort Casey,8/3/14,9,,,1,1,,
Fort Casey,8/3/14,11,,,,1,,
Fort Casey,8/8/14,1,,,,1,,
Fort Casey,8/8/14,12,,,1,,,
Fort Casey,8/8/14,13,,,,1,,
Fort Casey,8/8/14,14,,,1,,,
Fort Casey,8/8/14,14,,,1,,,
Fort Casey,8/8/14,2,,1,,,,
Fort Casey,8/15/14,15,,,,1,,
Hancock Lake #2,7/10/08,A,,,,1,,
Hancock Lake #2,7/10/08,D,,,,1,,
Hancock Lake #2,7/10/08,J,1,,,1,,
Hancock Lake #2,7/16/08,D,,,,1,,
Hancock Lake #2,7/16/08,E,,,,1,,
Hancock Lake #2,7/16/08,K,,,,1,,
Hancock Lake #2,7/31/08,H,1,,,,,
Hancock Lake #2,7/31/08,C,,,1,,,
Hancock Lake #2,7/31/08,L,1,1,,1,,
Hancock North,7/8/14,1,,1,,,,
Hancock North,7/8/14,2,,,,1,,
Hancock North,7/8/14,3,,,,1,,
Hancock North,7/8/14,7,,,,2,,
Hancock North,7/8/14,10,,,,1,,
Hancock North,7/11/14,2,,,,2,,
Hancock North,7/11/14,3,,,,1,,
Hancock North,7/11/14,5,,,,1,,
Hancock North,7/11/14,8,,,,3,,
Hancock North,7/18/14,1,1,,,5,,
Hancock North,7/18/14,2,1,,,4,,
Hancock North,7/18/14,3,,,,8,,
Hancock North,7/18/14,4,1,,,1,,
Hancock North,7/18/14,7,,,,3,,
Hancock North,7/18/14,8,,,,7,,
Hancock North,7/18/14,10,,,,3,,
Hancock North,7/18/14,11,,,,8,,
Hancock North,7/18/14,12,,,,3,,
Hancock North,7/25/14,2,1,,,,,
Hancock North,7/25/14,4,1,,,1,,
Hancock North,7/25/14,5,,,,1,,
Hancock North,7/25/14,8,,2,,2,,
Hancock North,7/25/14,9,,1,,,,
Hancock North,7/25/14,12,,,,1,,
Hancock North,7/25/14,13,,1,,,,
Hancock South,7/9/14,1,1,1,,,,
Hancock South,7/16/14,1,,,,2,,
Hancock South,7/16/14,2,,,,2,,
Hancock South,7/26/14,3,,1,,,,
Hancock South,7/31/14,4,,1,,,,
Harrington North,6/27/12,11,,1,,1,,
Harrington North,6/27/12,4,1,,,,,
Harrington North,6/27/12,RM,,,,1,,
Harrington North,7/5/12,RM,1,1,1,,,
Harrington North,7/5/12,7,,2,,,,
Harrington North,7/5/12,12,,2,,,,
Harrington North,7/11/12,RM,,1,1,,,
Harrington North,7/11/12,12,2,,,,,
Harrington North,7/19/12,12,1,,,,,
Harrington North,7/25/12,12,2,,1,,,
Harrington North,7/25/12,7,,,1,1,,
Harrington North,7/25/12,RM,2,,2,,,
Harrington North,8/1/12,12,3,,1,,,
Harrington North,8/1/12,7,1,,,,,
Harrington North,6/24/09,9,,,,1,,
Harrington North,6/24/09,11,1,,,,,
Harrington North,6/24/09,12,2,1,,,,
Harrington North,6/24/09,13,1,,,,,
Harrington North,7/1/09,5,2,1,,,,
Harrington North,7/1/09,11,1,,,,,
Harrington North,7/1/09,12,1,,,,,
Harrington North,7/1/09,13,,1,,,,
Harrington North,7/8/09,3,1,1,,1,,
Harrington North,7/8/09,8,,,,2,,
Harrington North,7/8/09,11,,,1,4,,
Harrington North,7/15/09,5,,,2,,,
Harrington North,7/15/09,8,,1,,,,
Harrington North,7/15/09,9,3,,,,,
Harrington North,7/22/09,5,2,,,,,
Harrington North,7/29/09,5,1,,1,,,
Harrington North,7/29/09,9,1,,,,,
Harrington North,6/24/08,A ,2,,,,,
Harrington North,6/24/08,B,,1,,,,
Harrington North,6/24/08,C ,,,,1,,
Harrington North,7/3/08,C,1,,,,,
Harrington North,7/3/08,D,1,,,,,
Harrington North,7/3/08,E,2,,,,,
Harrington North,7/9/08,2,3,,,,,
Harrington North,7/9/08,3,1,1,,,,
Harrington North,7/9/08,4,4,,,,,
Harrington North,7/18/08,1,2,,,,,
Harrington North,7/18/08,3,1,,,,,
Harrington North,7/18/08,4,2,,,,,
Harrington North,7/18/08,5,1,,,,,
Harrington North,7/18/08,7,1,,,,,
Harrington North,7/25/08,1,2,1,,,,
Harrington North,7/25/08,2,1,2,,,,
Harrington North,7/25/08,4,1,,,1,,
Harrington North,7/25/08,5,,1,,,,
Harrington North,7/25/08,6,1,2,,,,
Harrington North,7/25/08,7,1,,,,,
Harrington North,6/29/10,8,,,,2,,
Harrington North,6/29/10,12,,,,2,,
Harrington North,6/29/10,11,,,,1,,
Harrington North,6/29/10,7,,,,1,,
Harrington North,7/26/10,10,,,,1,,
Harrington North,7/26/10,6,,1,,2,,
Harrington North,7/13/10,6,,1,,2,,
Harrington North,7/13/10,3,,,,1,,
Harrington North,7/13/10,9,,1,,2,,
Harrington North,7/20/10,3,,,,2,,
Harrington North,7/20/10,8,,,,1,,
Harrington North,7/20/10,6,,1,,1,,
Harrington North,7/20/10,2,1,,,,,
Harrington North,7/15/10,6A,3,,,,,
Harrington North,7/22/10,6A,,1,,4,,
Harrington North,7/29/10,1,,,,2,,
Harrington North,8/12/10,M,1,,1,,,
Harrington North,7/1/11,4,1,,,,,
Harrington North,7/8/11,12,,,,1,,
Harrington North,7/12/11,7,1,,,,,
Harrington North,7/21/11,7,1,,1,,,
Harrington North,7/21/11,M,,,3,,,
Harrington North,7/28/11,M,2,1,,,,
Harrington North,7/28/11,7,1,,,,,
Harrington North,6/28/13,7,2,,,,,
Harrington North,6/28/13,RM,,,1,,,
Harrington North,7/3/13,RM,,2,,,,
Harrington North,7/11/13,7,2,,,1,,
Harrington North,7/11/13,12,,,,1,,
Harrington North,7/17/13,7,2,,,,,
Harrington North,7/17/13,RM,,1,,,,
Harrington North,7/24/13,7,1,,,,,
Harrington North,7/30/13,RM,1,,,,,
Harrington North,7/9/14,RM,1,,,,,
Harrington North,7/9/14,7,,1,,,,
Harrington North,7/16/14,7,1,,,,,
Harrington North,7/29/14,7,1,1,,,,
Harrington North,8/6/14,7,,1,,,,
Harrington South,6/24/12,3,2,,,,,
Harrington South,6/24/12,6a,2,,,2,,
Harrington South,6/24/12,29,,,,1,,
Harrington South,6/24/12,30,,,1,2,,
Harrington South,6/24/12,27,,,,3,,
Harrington South,7/3/12,29,,,,1,,
Harrington South,7/3/12,25,1,,,,,
Harrington South,7/10/12,6a,1,,,,,
Harrington South,7/10/12,25,1,,,,,
Harrington South,7/10/12,29,,,,1,,
Harrington South,7/21/12,25,2,,,,,
Harrington South,7/21/12,6a,1,,,,,
Harrington South,7/30/12,29,1,,,,,
Harrington South,7/2/09,4,2,,,,,
Harrington South,7/2/09,6A,1,,,,,
Harrington South,7/2/09,6B,,,,1,,
Harrington South,7/10/09,2,1,,,,,
Harrington South,7/10/09,3,1,,,,,
Harrington South,7/10/09,6A,3,,,,,
Harrington South,7/17/09,1,1,,,,,
Harrington South,7/17/09,2,,,,1,,
Harrington South,7/17/09,3,,1,,,,
Harrington South,7/17/09,4,1,,,,,
Harrington South,7/17/09,6B,1,1,,,,
Harrington South,7/27/09,5,,,,1,,
Harrington South,7/27/09,7,,1,,,,
Harrington South,7/27/09,6B,2,,,,,
Harrington South,7/27/09,8,,,1,,,
Harrington South,8/3/09,5,3,,,,,
Harrington South,8/3/09,6B,2,,,,,
Harrington South,8/10/09,5,2,,,,,
Harrington South,8/10/09,6B,,2,,,,
Harrington South,8/16/09,5,4,,,,,
Harrington South,8/16/09,6B,2,1,,,,
Harrington South,8/16/09,8,,,,1,,
Harrington South,6/24/08,H,,,1,1,,
Harrington South,7/2/08,J,,,,1,,
Harrington South,7/2/08,L,,,1,,,
Harrington South,7/11/08,D,,1,,,,
Harrington South,7/11/08,H,1,,,,,
Harrington South,7/11/08,I,1,,,1,,
Harrington South,7/11/08,L,,,2,,,
Harrington South,7/11/08,N,,,1,,,
Harrington South,7/18/08,B,,,1,,,
Harrington South,7/18/08,D,,,1,,,
Harrington South,7/18/08,G,,,1,,,
Harrington South,7/18/08,H,2,,,2,,
Harrington South,7/18/08,L,4,,,2,,
Harrington South,7/18/08,M,,,,2,,
Harrington South,7/25/08,D,2,1,,1,,
Harrington South,7/25/08,L,3,1,,1,,
Harrington South,7/25/08,N,1,,,,,
Harrington South,7/30/08,D,1,,,3,,
Harrington South,7/30/08,G,,,,4,,
Harrington South,7/30/08,H,,,,5,,
Harrington South,7/30/08,K,,,,4,,
Harrington South,7/30/08,N,1,,2,5,,
Harrington South,8/12/10,3,,,,3,,
Harrington South,8/12/10,6B,,,,3,,
Harrington South,8/12/10,2,,,,2,,
Harrington South,8/12/10,4,,,,3,,
Harrington South,8/12/10,25,,,,3,,
Harrington South,8/12/10,25,,2,,,,
Harrington South,8/5/10,1,,,,2,,
Harrington South,8/12/10,4,,,,1,,
Harrington South,8/12/10,1,2,1,,,,
Harrington South,7/6/10,2,,,1,,,
Harrington South,7/6/10,3,,,1,,,
Harrington South,7/6/10,4,,,1,,,
Harrington South,6/29/11,6B,1,,,,,
Harrington South,7/6/11,6A,1,,,,,
Harrington South,7/6/11,27,,,,3,,
Harrington South,7/6/11,28,,,,2,,
Harrington South,7/6/11,25,,,,1,,
Harrington South,7/6/11,6B,,,,1,,
Harrington South,7/6/11,26,,,,1,,
Harrington South,7/14/11,29,1,,,,,
Harrington South,7/21/11,6A,1,,,,,
Harrington South,7/1/13,25,,,,1,,
Harrington South,7/1/13,3,,,,1,,
Harrington South,7/1/13,6A,,,,1,,
Harrington South,7/7/13,25,,1,,,,
Harrington South,7/15/13,25,1,1,,,,
Harrington South,7/22/13,6A,3,1,,,,
Harrington South,7/22/13,25,1,2,,,,
Harrington South,8/5/13,25,,3,,,,
Harrington South,6/18/14,6,,,,1,,
Harrington South,6/18/14,7,,,,1,,
Harrington South,7/1/14,8,,,2,2,,
Harrington South,7/22/14,8,,1,,,,
Harrington South,7/28/14,5,,,,2,,
Harrington South,7/28/14,1,,,,1,,
Harrington South,7/28/14,7,,,,1,,
Harrington South,7/28/14,4,,,,1,,
Harrington South,7/28/14,8,,1,,4,,
Hastie Lake,6/30/09,1,,,,1,,
Hastie Lake,6/30/09,2,,,,1,,
Hastie Lake,6/30/09,3,,,,1,,
Hastie Lake,6/30/09,4,,,,1,,
Hastie Lake,6/30/09,5,,,,1,,
Hastie Lake,7/16/09,5,1,,,,,
Hastie Lake,7/16/09,6,,,,1,,
Hastie Lake,7/21/09,6,1,,,,,
Hastie Lake,7/29/09,6,,,,3,,
Hastie Lake,7/29/09,7,,,,2,,
Hastie Lake,7/29/09,8,,,,4,,
Hastie Lake,8/3/09,9,,,,1,,
Hastie Lake,8/15/09,9,,,,1,,
Hastie Lake,6/29/08,1,1,,,,,
Hastie Lake,7/6/08,2,1,,,,,
Hastie Lake,7/6/08,3,,,,2,,
Hastie Lake,7/12/08,2,,,,1,,
Hastie Lake,7/16/08,2,,,,1,,
Hastie Lake,7/23/08,2,,1,,1,,
Hastie Lake,6/24/10,1,,,,2,,
Hastie Lake,7/8/10,1,2,,,2,,
Hastie Lake,7/8/10,N-1,,,3,,,
Hastie Lake,7/8/10,1,,,1,,,
Hastie Lake,8/7/10,S2,1,,,,,
Hastie Lake,8/7/10,N-1,,,1,,,
Hastie Lake,8/7/10,4,,1,,,,
Hastie Lake,8/7/10,2,,,2,,,
Hastie Lake,8/14/10,N1,,,3,,,
Hastie Lake,8/14/10,1,,,1,,,
Hastie Lake,8/12/10,2,,,,1,,
Hastie Lake,8/12/10,1A,,1,,,,
Hastie Lake,7/22/10,2,,,,1,,
Hastie Lake,7/22/10,3,,,,2,,
Hastie Lake,7/22/10,4,1,,,,,
Hastie Lake,7/29/10,5,,,1,1,,
Hastie Lake,8/19/10,1A,,1,,,,
Hastie Lake,8/26/10,1A,2,,,,,
Hastie Lake,7/7/11,1,,,,1,,
Hastie Lake,7/14/11,2,2,,,,,
Hastie Lake,7/21/11,1,1,,1,,,
Hastie Lake,7/21/11,2,1,,1,,,
Hastie Lake,7/28/11,1,2,,1,,,
Hastie Lake,7/28/11,2,4,,1,,,
Hastie Lake,8/4/11,1,1,2,,,,
Hastie Lake,8/4/11,2,1,1,,,,
Hastie Lake,8/10/11,1,1,,,,,
Hastie Lake,8/18/11,1,,1,,,,
Hastie Lake North,7/9/12,1,,,,1,,
Hastie Lake North,7/9/12,2,,,,1,,
Hastie Lake North,7/31/12,1,1,,,,,
Hastie Lake North,8/7/12,2,,,,3,,
Hastie Lake North,8/7/12,3,1,,,4,,
Hastie Lake North,8/7/12,4,1,,,1,,
Hastie Lake North,7/10/13,1,,,,1,,
Hastie Lake North,7/10/13,2,,,,1,,
Hastie Lake North,7/10/13,3,1,,,,,
Hastie Lake North,7/17/13,1,,,,1,,
Hastie Lake North,7/24/13,1,2,,,,,
Hastie Lake North,7/24/13,2,1,,,,,
Hastie Lake North,7/31/13,1,,,,1,,
Hastie Lake North,8/7/13,1,2,,,,,
Hastie Lake North,8/7/13,2,,1,,,,
Hastie Lake North,6/18/14,1,,,,1,,
Hastie Lake North,6/18/14,2,,,,1,,
Hastie Lake North,6/18/14,3,,,,1,,
Hastie Lake North,7/16/14,1,,,,4,,
Hastie Lake North,7/16/14,2,,,,3,,
Hastie Lake South,6/27/12,1,,,,1,,
Hastie Lake South,6/27/12,2,,,,1,,
Hastie Lake South,6/27/12,3,,,,2,,
Hastie Lake South,7/5/12,2,,2,,,,
Hastie Lake South,7/5/12,3,,,1,,,
Hastie Lake South,7/5/12,4,,1,,,,
Hastie Lake South,7/12/12,2,,1,,,,
Hastie Lake South,7/12/12,4,1,,,,,
Hastie Lake South,7/19/12,2,1,,1,,,
Hastie Lake South,7/19/12,4,2,,,,,
Hastie Lake South,7/19/12,5,1,,1,,,
Hastie Lake South,7/26/12,2,,,,1,,
Hastie Lake South,7/26/12,5,2,,,,,
Hastie Lake South,8/9/12,5,,,2,,,
Hastie Lake South,8/16/12,5,,2,,,,
Hastie Lake South,8/30/12,5,2,,,,,
Hastie Lake South,6/30/13,1,1,,,,,
Hastie Lake South,7/3/13,1,,,1,,,
Hastie Lake South,7/3/13,2,,,,1,,
Hastie Lake South,7/3/13,3,,,,1,,
Hastie Lake South,7/3/13,4,,,1,,,
Hastie Lake South,7/11/13,1,,1,,3,,
Hastie Lake South,7/11/13,2,,,,4,,
Hastie Lake South,7/11/13,3,,,,3,,
Hastie Lake South,7/11/13,5,,,,2,,
Hastie Lake South,7/11/13,6,1,,,,,
Hastie Lake South,7/18/13,1,,,1,,,
Hastie Lake South,7/18/13,2,,,,1,,
Hastie Lake South,7/18/13,5,1,,,,,
Hastie Lake South,7/18/13,6,,,,1,,
Hastie Lake South,7/25/13,3,,,1,,,
Hastie Lake South,7/25/13,5,1,1,,,,
Hastie Lake South,8/1/13,5,1,1,,1,,
Hastie Lake South,8/1/13,7,1,1,,,,
Hastie Lake South,8/14/13,6,,,1,,,
Hastie Lake South,8/14/13,7,4,,1,,,
Hastie Lake South,8/14/13,8,1,,,,,
Hastie Lake South,8/29/13,8,3,,,,,
Hastie Lake South,6/26/14,3,1,,,,,
Hastie Lake South,7/3/14,2,1,,,,,
Hastie Lake South,7/3/14,3,1,,,,,
Hastie Lake South,7/9/14,3,2,,,,,
Hastie Lake South,7/9/14,4,,,,2,,
Hastie Lake South,7/9/14,5,,,1,,,
Hastie Lake South,7/9/14,6,,,,1,,
Hastie Lake South,7/9/14,7,,2,,,,
Hastie Lake South,7/9/14,8,,,,1,,
Hastie Lake South,7/17/14,3,,1,,1,,
Hastie Lake South,7/17/14,4,,,3,1,,
Hastie Lake South,7/17/14,5,,2,,,,
Hastie Lake South,7/17/14,6,1,,,2,,
Hastie Lake South,7/17/14,9,,,2,2,,
Hastie Lake South,7/17/14,10,,,1,,,
Hastie Lake South,7/25/14,3,,1,,,,
Hastie Lake South,7/25/14,4,,2,,,,
Hastie Lake South,7/25/14,5,,1,,,,
Hastie Lake South,7/25/14,9,,2,,,,
Hastie Lake South,7/25/14,10,1,,1,,,
Hastie Lake South,7/25/14,11,1,,1,,,
Hastie Lake South,7/25/14,6,,1,,,,
Hastie Lake South,7/31/14,6,,1,,,,
Hastie Lake South,7/31/14,9,1,,,,,
Hastie Lake South,7/31/14,11,,5,,1,,
Hastie Lake South,8/5/14,5,,1,,,,
Hastie Lake South,8/5/14,6,,1,,,,
Hastie Lake South,8/5/14,9,,1,,,,
Hastie Lake South,8/5/14,11,,1,,,,
Hastie Lake South,8/16/14,6,1,,,,,
Hastie Lake South,8/16/14,9,,,,2,,
Keystone,7/1/09,1,1,,,,,
Keystone,7/10/09,2,1,,,,,
Keystone,7/10/09,3,2,,,,,
Keystone,7/10/09,4,1,,,,,
Keystone,7/10/09,5,1,,,,,
Keystone,7/15/09,1,,,,1,,
Keystone,7/15/09,2,,,1,,,
Keystone,7/15/09,3,,,,1,,
Keystone,7/15/09,4,,,2,,,
Keystone,7/25/09,3,,,1,,,
Keystone,7/25/09,4,,,1,,,
Keystone,7/31/09,3,1,,1,,,
Keystone,7/31/09,4,2,,1,,,
Keystone,7/31/09,5,,,1,,,
Keystone,7/15/10,1,,,,2,,
Keystone,7/15/10,2,,,,2,,
Keystone,7/15/10,3,1,,,,,
Keystone,7/15/10,4,,,1,,,
Keystone,7/15/10,5,3,,,,,
Keystone,7/15/10,1,1,,,,,
