region,site,date,burrow_name,Gunnel,Sculpin,Other,burrow_visit,intern_data
Whidbey,Lagoon North #3,7/26/11,1,,,,6,
Whidbey,Lagoon North #3,7/26/11,2,,,,6,
Whidbey,Lagoon North #3,7/26/11,4,,,,3,
Whidbey,Lagoon North #3,7/26/11,5,,,,5,
Whidbey,Lagoon North #3,8/3/11,2,,,,1,
Whidbey,Lagoon North #3,8/3/11,4,,,,3,
Whidbey,Lagoon North #1,6/27/09,1,,,,1,
Whidbey,Lagoon North #1,6/27/09,2,,,,1,
Whidbey,Lagoon North #1,6/27/09,3,,,1,1,
Whidbey,Lagoon North #1,7/4/09,1,,,,2,
Whidbey,Lagoon North #1,7/4/09,2,,,,2,
Whidbey,Lagoon North #1,7/4/09,3,,,,1,
Whidbey,Lagoon North #1,7/4/09,4,,1,,2,
Whidbey,Lagoon North #1,7/4/09,5,,1,,1,
Whidbey,Lagoon North #1,7/5/09,5,,,,2,
Whidbey,Lagoon North #1,7/5/09,6,,,,3,
Whidbey,Lagoon North #1,7/13/09,4,,,,2,
Whidbey,Lagoon North #1,7/19/09,2,1,,,1,
Whidbey,Lagoon North #1,7/19/09,7,,1,,1,
Whidbey,Lagoon North #1,7/19/09,8,1,,,1,
Whidbey,Lagoon North #1,7/19/09,9,1,,,1,
Whidbey,Lagoon North #1,7/19/09,1A-1,,,1,1,
Whidbey,Lagoon North #1,7/19/09,1A-2,,,1,1,
Whidbey,Lagoon North #1,8/1/09,12,,,1,6,
Whidbey,Lagoon North #1,8/1/09,13,,,,3,
Whidbey,Lagoon North #1,8/1/09,2,,,1,,
Whidbey,Lagoon North #1,8/1/09,4,,,1,,
Whidbey,Lagoon North #1,8/8/09,2,1,,1,,
Whidbey,Lagoon North #1,8/8/09,9,3,1,1,,
Whidbey,Lagoon North #1,8/8/09,6,,1,,,
Whidbey,Lagoon North #1,8/8/09,12,1,,,2,
Whidbey,Lagoon North #1,7/3/10,2,,,,2,
Whidbey,Lagoon North #1,7/3/10,5,,,,3,
Whidbey,Lagoon North #1,7/3/10,11,,,,2,
Whidbey,Lagoon North #1,7/3/10,3,,,,3,
Whidbey,Lagoon North #1,7/10/10,3,,,,1,
Whidbey,Lagoon North #1,7/10/10,11,,,,1,
Whidbey,Lagoon North #1,7/10/10,5,,,,1,
Whidbey,Lagoon North #1,7/16/10,11,,,,1,
Whidbey,Lagoon North #1,7/16/10,6,,,,1,
Whidbey,Lagoon North #1,7/16/10,12,,,,1,
Whidbey,Lagoon North #1,7/20/10,11,1,,,1,
Whidbey,Lagoon North #1,7/20/10,5,1,,,1,
Whidbey,Lagoon North #1,7/20/10,10,,,,1,
Whidbey,Lagoon North #1,7/20/10,2,1,,,2,
Whidbey,Lagoon North #1,7/28/10,2,,,,6,
Whidbey,Lagoon North #1,7/28/10,11,,,,1,
Whidbey,Lagoon North #1,8/13/10,3,,,,1,
Whidbey,Lagoon North #1,8/13/10,11,1,1,,,
Whidbey,Lagoon North #3,6/18/14,1,,,,1,
Whidbey,Lagoon North #3,6/27/14,2,1,,,,
Whidbey,Lagoon North #3,6/27/14,3,,,,1,
Whidbey,Lagoon North #3,6/27/14,5,,,,1,
Whidbey,Lagoon North #3,6/27/14,6,,,,1,
Whidbey,Lagoon North #3,7/3/14,2A,,,,3,
Whidbey,Lagoon North #3,7/3/14,3,,,,1,
Whidbey,Lagoon North #3,7/3/14,7,,,,4,
Whidbey,Lagoon North #3,7/3/14,2B,,,,1,
Whidbey,Lagoon North #3,7/3/14,6,,,,1,
Whidbey,Lagoon North #3,7/19/14,2,,2,,2,
Whidbey,Lagoon North #3,7/19/14,5,,,,2,
Whidbey,Lagoon North #3,7/25/14,1A,,,,4,
Whidbey,Lagoon North #3,7/25/14,1B,,,1,5,
Whidbey,Lagoon North #3,7/25/14,3,,,,3,
Whidbey,Lagoon North #3,7/25/14,6,,,,2,
Whidbey,Lagoon North #3,7/25/14,4,,,,1,
Whidbey,Lagoon North #3,7/25/14,2,,,2,1,
Whidbey,Lagoon North #1,6/19/14,1D,,,,1,
Whidbey,Lagoon North #1,6/19/14,1C,,,,1,
Whidbey,Lagoon North #1,6/19/14,1B,,,,2,
Whidbey,Lagoon North #1,6/19/14,1A,,,,1,
Whidbey,Lagoon North #1,6/19/14,1,,,,3,
Whidbey,Lagoon North #1,6/19/14,7,,,,1,
Whidbey,Lagoon North #1,6/19/14,5,,,,1,
Whidbey,Lagoon North #1,6/19/14,3,,,,4,
Whidbey,Lagoon North #1,6/26/14,1,1,,,,
Whidbey,Lagoon North #1,7/13/14,7,,,,1,
Whidbey,Lagoon North #1,7/18/14,8,1,,,,
Whidbey,Lagoon North #1,7/18/14,1E,,1,2,1,
Whidbey,Lagoon North #1,7/29/14,8,1,,,,
Whidbey,Lagoon North #1,8/1/14,8,,1,,,
Whidbey,Lagoon North #1,8/1/14,1B,,1,,,
Whidbey,Lagoon North #2,6/20/14,2,,,,1,
Whidbey,Lagoon North #2,7/3/14,2,2,1,,,
Whidbey,Lagoon North #2,7/10/14,2,,,,1,
Whidbey,Lagoon South,6/27/14,1A,1,,,,
Whidbey,Lagoon South,7/4/14,1A,,,,6,
Whidbey,Lagoon South,7/4/14,2A,,,,5,
Whidbey,Lagoon South,7/4/14,2B,,,,3,
Whidbey,Lagoon South,7/4/14,2C,,,,5,
Whidbey,Lagoon South,7/4/14,2D,,,,1,
Whidbey,Lagoon South,7/4/14,2E,,,,2,
Whidbey,Lagoon South,7/4/14,2F,,,,1,
Whidbey,Lagoon South,7/4/14,2G,,,,1,
Whidbey,Lagoon South,7/4/14,2H,,1,,,
Whidbey,Lagoon South,7/4/14,3A,,,,14,
Whidbey,Lagoon South,7/4/14,3B,,,,9,
Whidbey,Lagoon South,7/4/14,3C,,,,2,
Whidbey,Lagoon South,7/4/14,3D,,,,9,
Whidbey,Lagoon South,7/11/14,2D,1,,,,
Whidbey,Lagoon South,7/18/14,1A,,1,,,
Whidbey,Lagoon South,7/18/14,2A,,,,11,
Whidbey,Lagoon South,7/18/14,2D,1,3,1,,
Whidbey,Lagoon South,7/18/14,3A,,,,2,
Whidbey,Lagoon South,7/18/14,3C,,,,1,
Whidbey,Lagoon South,7/25/14,1A,,1,,,
Whidbey,Lagoon South,7/25/14,2C,,,,1,
Whidbey,Lagoon South,8/1/14,1A,,,,5,
Whidbey,Lagoon South,8/1/14,1B,,,,4,
Whidbey,Lagoon South,8/1/14,1C,,,,2,
Whidbey,Lagoon South,8/1/14,2D,1,1,,7,
Whidbey,Lagoon South,8/1/14,2H,,,,1,
Whidbey,Lagoon South,8/1/14,2C,,,,1,
Whidbey,Lagoon South,8/1/14,2J,,,,1,
Whidbey,Lagoon South,6/28/12,1,,,,1,
Whidbey,Lagoon South,7/4/12,2,,,1,1,
Whidbey,Lagoon South,7/4/12,3,,,1,,
Whidbey,Lagoon South,7/4/12,A,,,,1,
Whidbey,Lagoon South,7/4/12,B,,,,1,
Whidbey,Lagoon South,7/4/12,C,,,,1,
Whidbey,Lagoon South,7/4/12,D,,,,1,
Whidbey,Lagoon South,7/19/12,7,,,,1,
Whidbey,Lagoon South,7/19/12,8,,,1,1,
Whidbey,Lagoon South,7/19/12,1,,,,1,
Whidbey,Lagoon South,7/19/12,2,,1,,1,
Whidbey,Lagoon South,7/19/12,6,1,,,,
Whidbey,Lagoon South,7/19/12,4,,1,,,
Whidbey,Lagoon South,7/19/12,E,,,,1,
Whidbey,Lagoon South,7/19/12,D,,,,2,
Whidbey,Lagoon South,7/12/12,3,1,,,,
Whidbey,Lagoon South,7/12/12,2,1,,,1,
Whidbey,Lagoon South,7/12/12,4,1,,,,
Whidbey,Lagoon South,7/12/12,6,,2,,1,
Whidbey,Lagoon South,7/12/12,B,,,,1,
Whidbey,Lagoon South,7/12/12,Trees,,,,5,
Whidbey,Lagoon South,7/12/12,A,,,1,,
Whidbey,Lagoon South,7/26/12,3,,,1,1,
Whidbey,Lagoon South,7/26/12,6,2,1,2,,
Whidbey,Lagoon South,7/26/12,1,,,,2,
Whidbey,Lagoon South,7/26/12,2,2,,,5,
Whidbey,Lagoon South,7/26/12,8,,1,,1,
Whidbey,Lagoon South,7/26/12,4,,,,2,
Whidbey,Lagoon South,7/26/12,9,,,,2,
Whidbey,Lagoon South,7/26/12,10,,,,1,
Whidbey,Lagoon South,7/26/12,5,,,,1,
Whidbey,Lagoon South,7/26/12,I,,,,1,
Whidbey,Lagoon South,7/26/12,G,,1,,1,
Whidbey,Lagoon South,7/26/12,A,,,,1,
Whidbey,Lagoon South,7/26/12,H,,,,1,
Whidbey,Lagoon South,7/26/12,E,,,,1,
Whidbey,Lagoon South,8/2/12,2,,,,4,
Whidbey,Lagoon South,8/2/12,1,,1,,3,
Whidbey,Lagoon South,8/2/12,5,,,1,6,
Whidbey,Lagoon South,8/2/12,4,,1,,14,
Whidbey,Lagoon South,8/2/12,9,,,,4,
Whidbey,Lagoon South,8/2/12,10,,,,4,
Whidbey,Lagoon South,8/2/12,7,,,,3,
Whidbey,Lagoon South,8/2/12,3,,,,2,
Whidbey,Lagoon South,8/2/12,6,,,,2,
Whidbey,Lagoon South,8/2/12,A,,,,3,
Whidbey,Lagoon South,8/2/12,B,,,,4,
Whidbey,Lagoon South,8/2/12,E,,,,1,
Whidbey,Lagoon South,8/2/12,F,,,,1,
Whidbey,Lagoon South,8/2/12,G,,,,1,
Whidbey,Lagoon South,8/2/12,C,,,,4,
Whidbey,Lagoon South,8/2/12,D,,,,1,
Whidbey,Lagoon South,8/2/12,I,,,,4,
Whidbey,Lagoon South,8/9/12,6,,1,,,
Whidbey,Lagoon South,8/9/12,G,,,,1,
Whidbey,Lagoon South,8/9/12,F,,,,3,
Whidbey,Lagoon South,8/9/12,A,2,,,2,
Whidbey,Lagoon South,8/9/12,E,1,,,,
Whidbey,Lagoon South,6/30/09,1,1,,,,
Whidbey,Lagoon South,7/3/09,A,,,,1,
Whidbey,Lagoon South,7/3/09,B,,,,1,
Whidbey,Lagoon South,7/8/09,B,,,,1,
Whidbey,Lagoon South,7/8/09,1,1,,,,
Whidbey,Lagoon South,7/14/09,A,2,,,1,
Whidbey,Lagoon South,7/14/09,B,,,,,
Whidbey,Lagoon South,7/14/09,C,,,,1,
Whidbey,Lagoon South,7/14/09,D,1,,,1,
Whidbey,Lagoon South,7/14/09,E,,,,1,
Whidbey,Lagoon South,7/14/09,1,,,,2,
Whidbey,Lagoon South,7/14/09,2,,1,,,
Whidbey,Lagoon South,7/14/09,3,,,,3,
Whidbey,Lagoon South,7/14/09,4,,,,1,
Whidbey,Lagoon South,7/14/09,6,,1,,1,
Whidbey,Lagoon South,7/22/09,A,,,,1,
Whidbey,Lagoon South,7/22/09,D,1,,,2,
Whidbey,Lagoon South,7/22/09,E,,,,1,
Whidbey,Lagoon South,7/22/09,1,,,2,2,
Whidbey,Lagoon South,7/22/09,2,1,,,,
Whidbey,Lagoon South,7/22/09,7,,,,1,
Whidbey,Lagoon South,8/5/09,1,,,1,,
Whidbey,Lagoon South,8/12/09,1,,,,1,
Whidbey,Lagoon South,8/12/09,3,,1,,2,
Whidbey,Lagoon South,8/12/09,D,1,,,,
Whidbey,Lagoon South,7/2/08,A,,,,1,
Whidbey,Lagoon South,7/10/08,A,,,,1,
Whidbey,Lagoon South,7/10/08,B,,,,1,
Whidbey,Lagoon South,7/16/08,A,,1,1,2,
Whidbey,Lagoon South,7/16/08,B,,,2,2,
Whidbey,Lagoon South,7/16/08,D,,,3,3,
Whidbey,Lagoon South,7/16/08,E,,1,,1,
Whidbey,Lagoon South,7/23/08,A,1,1,,6,
Whidbey,Lagoon South,7/23/08,B,,,1,4,
Whidbey,Lagoon South,7/23/08,C,,,1,1,
Whidbey,Lagoon South,7/23/08,D,1,1,,7,
Whidbey,Lagoon South,7/23/08,E,,,1,6,
Whidbey,Lagoon South,7/23/08,F,,,1,1,
Whidbey,Lagoon South,7/30/08,B,1,,,2,
Whidbey,Lagoon South,7/30/08,D,,1,,1,
Whidbey,Lagoon South,7/30/08,E,,1,,2,
Whidbey,Lagoon South,8/6/08,B,,a,,,
Whidbey,Lagoon South,8/6/08,D,4,,,,
Whidbey,Lagoon South,8/6/08,E,2,,2,2,
Whidbey,Lagoon South,8/6/08,X,,,,4,
Whidbey,Lagoon South,8/6/08,Y,,,,5,
Whidbey,Lagoon South,6/29/10,1,,,,2,
Whidbey,Lagoon South,6/29/10,2,,,,1,
Whidbey,Lagoon South,6/29/10,3,,,,1,
Whidbey,Lagoon South,6/29/10,4,,,,2,
Whidbey,Lagoon South,6/29/10,5,,,,1,
Whidbey,Lagoon South,6/29/10,6,,,,1,
Whidbey,Lagoon South,7/15/10,1,,,1,1,
Whidbey,Lagoon South,7/15/10,2,,,1,1,
Whidbey,Lagoon South,7/15/10,3,,,1,1,
Whidbey,Lagoon South,7/22/10,2,,,3,4,
Whidbey,Lagoon South,7/22/10,3,,,2,2,
Whidbey,Lagoon South,7/22/10,4,,,1,,
Whidbey,Lagoon South,7/22/10,5,,,2,2,
Whidbey,Lagoon South,8/5/10,2,1,,4,,
Whidbey,Lagoon South,8/5/10,5,,,3,,
Whidbey,Lagoon South,8/5/10,6,,,1,,
Whidbey,Lagoon South,8/12/10,2,,,1,1,
Whidbey,Lagoon South,8/19/10,6,,,1,,
Whidbey,Lagoon South,8/19/10,2,1,,1,,
Whidbey,Lagoon South,8/19/10,7,1,,2,,
Whidbey,Lagoon South,7/5/11,A,,,,6,
Whidbey,Lagoon South,7/5/11,1,,,,3,
Whidbey,Lagoon South,7/5/11,2,,,,1,
Whidbey,Lagoon South,7/5/11,3,,,,3,
Whidbey,Lagoon South,7/5/11,4,,,,5,
Whidbey,Lagoon South,7/5/11,5,,,,3,
Whidbey,Lagoon South,7/5/11,6,,,,2,
Whidbey,Lagoon South,7/5/11,7,,,,2,
Whidbey,Lagoon South,7/5/11,8,,,,1,
Whidbey,Lagoon South,7/12/11,B,,,,4,
Whidbey,Lagoon South,7/12/11,C,,,,1,
Whidbey,Lagoon South,7/12/11,1,,,1,,
Whidbey,Lagoon South,7/19/11,B,,,,1,
Whidbey,Lagoon South,7/19/11,C,,,,1,
Whidbey,Lagoon South,7/19/11,1,1,1,,4,
Whidbey,Lagoon South,7/19/11,2,,,,4,
Whidbey,Lagoon South,7/19/11,3,,,,1,
Whidbey,Lagoon South,7/19/11,4,,,,1,
Whidbey,Lagoon South,7/19/11,5,,3,,3,
Whidbey,Lagoon South,7/19/11,6,,,,7,
Whidbey,Lagoon South,7/19/11,7,,,,2,
Whidbey,Lagoon South,7/19/11,8,,,,1,
Whidbey,Lagoon South,7/19/11,9,,,,1,
Whidbey,Lagoon South,7/26/11,D,,,,1,
Whidbey,Lagoon South,7/26/11,E,,,1,,
Whidbey,Lagoon South,7/26/11,1,,,1,,
Whidbey,Lagoon South,7/26/11,2,1,,,,
Whidbey,Lagoon South,7/26/11,4,,1,,,
Whidbey,Lagoon South,7/26/11,5,,1,,,
Whidbey,Lagoon South,7/26/11,6,,,1,,
Whidbey,Lagoon South,8/2/11,B,,,,1,
Whidbey,Lagoon South,8/2/11,F,,,,1,
Whidbey,Lagoon South,8/2/11,G,,,1,1,
Whidbey,Lagoon South,8/2/11,1,,,,1,
Whidbey,Lagoon South,8/2/11,6,,,,7,
Whidbey,Lagoon South,8/2/11,9,,1,1,,
Whidbey,Lagoon South,8/9/11,D,2,,,,
Whidbey,Lagoon South,8/9/11,F,,,,2,
Whidbey,Lagoon South,8/9/11,G,1,,,,
Whidbey,Lagoon South,8/9/11,1,,1,,,
Whidbey,Lagoon South,8/9/11,5,,,1,,
Whidbey,Lagoon South,8/9/11,6,1,1,,,
Whidbey,Lagoon South,8/16/11,B,,,,1,
Whidbey,Lagoon South,8/16/11,F,,,,1,
Whidbey,Lagoon South,8/23/11,F,,,1,,
Whidbey,Lagoon South,8/23/11,H,1,,,,
Whidbey,Lagoon South,8/30/11,9,,,1,,
Whidbey,Lagoon South,7/2/13,1,,1,,,
Whidbey,Lagoon South,7/9/13,1,,,1,,
Whidbey,Lagoon South,7/9/13,2,,,,1,
Whidbey,Lagoon South,7/9/13,A,,,,2,
Whidbey,Lagoon South,7/9/13,B,,,,2,
Whidbey,Lagoon South,7/9/13,C,,,,1,
Whidbey,Lagoon South,7/9/13,D,,,,1,
Whidbey,Lagoon South,7/22/13,E,,,,2,
Whidbey,Lagoon South,7/22/13,D,,,,1,
Whidbey,Lagoon South,7/22/13,4,1,1,,2,
Whidbey,Lagoon South,7/15/13,3,,,,4,
Whidbey,Lagoon South,7/15/13,4,2,,,1,
Whidbey,Lagoon South,7/15/13,1,,,1,,
Whidbey,Lagoon South,7/15/13,5,,,,5,
Whidbey,Lagoon South,7/15/13,6,,,,1,
Whidbey,Lagoon South,7/15/13,7,,,,1,
Whidbey,Lagoon South,7/15/13,8,,,,1,
Whidbey,Lagoon South,7/15/13,9,,,,2,
Whidbey,Lagoon South,7/15/13,2,,,,1,
Whidbey,Lagoon South,7/15/13,11,,,,1,
Whidbey,Lagoon South,7/15/13,E,,,,3,
Whidbey,Lagoon South,7/15/13,A,,,,3,
Whidbey,Lagoon South,7/15/13,F,,,,2,
Whidbey,Lagoon South,7/15/13,G,,,,2,
Whidbey,Lagoon South,7/15/13,H,,,,2,
Whidbey,Lagoon South,7/15/13,I,,,,2,
Whidbey,Lagoon South,7/15/13,C,,,,1,
Whidbey,Lagoon South,7/15/13,D,,,,1,
Whidbey,Lagoon South,7/31/13,4,2,3,,,
Whidbey,Lagoon South,7/31/13,3,,1,,,
Whidbey,Lagoon South,7/31/13,E,1,,,,
Whidbey,Lagoon South,7/31/13,D,,,,1,
Whidbey,Lagoon South,8/5/13,E,,,1,,
Whidbey,Lagoon South,8/5/13,4,1,3,,,
Whidbey,Lagoon South,8/13/13,E,1,1,,,
Whidbey,Hancock Lake,7/7/09,1,,,,1,
Whidbey,Hancock Lake,7/7/09,2,1,1,,1,
Whidbey,Hancock Lake,7/7/09,3,,,1,,
Whidbey,Hancock Lake,7/17/09,1,2,,,5,
Whidbey,Hancock Lake,7/17/09,2,1,,,,
Whidbey,Hancock Lake,7/17/09,3,1,,,,
Whidbey,Hancock Lake,7/17/09,4,,,,4,
Whidbey,Hancock Lake,7/17/09,5,,,,5,
Whidbey,Hancock Lake,7/17/09,6,,,,2,
Whidbey,Hancock Lake,7/17/09,7,2,,,5,
Whidbey,Hancock Lake,7/17/09,8,,,,1,
Whidbey,Hancock Lake,7/21/09,1,2,,,,
Whidbey,Hancock Lake,7/21/09,2,1,,,1,
Whidbey,Hancock Lake,7/21/09,4,1,,,1,
Whidbey,Hancock Lake,7/21/09,5,,,,1,
Whidbey,Hancock Lake,7/21/09,7,2,,,,
Whidbey,Hancock Lake,7/21/09,9,2,,,,
Whidbey,Hancock Lake,7/31/09,1,4,,,1,
Whidbey,Hancock Lake,7/31/09,2,1,1,1,,
Whidbey,Hancock Lake,7/31/09,4,,,,1,
Whidbey,Hancock Lake,8/4/09,3,,1,,,
Whidbey,Hancock Lake,8/4/09,4,,,,1,
Whidbey,Hancock Lake,8/4/09,5,2,,,,
Whidbey,Hancock Lake,8/4/09,7,,,,1,
Whidbey,Hancock Lake,8/4/09,9,1,,,,
Whidbey,Hancock Lake,8/4/09,10,1,,,,
Whidbey,Hancock Lake,6/26/10,1,,,,1,
Whidbey,Hancock Lake,6/26/10,2,,,,1,
Whidbey,Hancock Lake,7/7/10,3,,,,1,
Whidbey,Hancock Lake,7/7/10,4,,,,1,
Whidbey,Hancock Lake,7/7/10,5,,,,1,
Whidbey,Hancock Lake,7/7/10,6,,,,1,
Whidbey,Hancock Lake,7/7/10,7,,,,1,
Whidbey,Hancock Lake,7/7/10,8,,,,1,
Whidbey,Hancock Lake,7/7/10,9,,,,1,
Whidbey,Hancock Lake,7/7/10,10,,,,1,
Whidbey,Hancock Lake,7/13/10,3,1,,,3,
Whidbey,Hancock Lake,7/13/10,7,,,,4,
Whidbey,Hancock Lake,7/13/10,10,1,1,,3,
Whidbey,Hancock Lake,7/13/10,11,,,,1,
Whidbey,Hancock Lake,7/13/10,12,,,,4,
Whidbey,Hancock Lake,7/13/10,13,,,,2,
Whidbey,Hancock Lake,7/13/10,14,,,,4,
Whidbey,Hancock Lake,7/13/10,15,,,,2,
Whidbey,Hancock Lake,7/21/10,3,,,,3,
Whidbey,Hancock Lake,7/21/10,7,,,,3,
Whidbey,Hancock Lake,7/21/10,9,,,,2,
Whidbey,Hancock Lake,7/21/10,10,1,,1,14,
Whidbey,Hancock Lake,7/21/10,11,,,,1,
Whidbey,Hancock Lake,7/21/10,12,,,,2,
Whidbey,Hancock Lake,7/21/10,14,,,,6,
Whidbey,Hancock Lake,7/21/10,15,,,,4,
Whidbey,Hancock Lake,7/24/10,3,,,,2,
Whidbey,Hancock Lake,7/24/10,10,2,,,1,
Whidbey,Hancock Lake,7/24/10,15,,,,1,
Whidbey,Hancock Lake,7/24/10,16,2,,,2,
Whidbey,Hancock Lake,8/6/10,16,1,,,1,
Whidbey,Hancock Lake,8/9/10,10,,,1,1,
Whidbey,Hancock Lake,8/9/10,11,,,,1,
Whidbey,Hancock Lake,8/9/10,15,,,,1,
Whidbey,Hancock Lake,8/9/10,16,,,,2,
Whidbey,Hancock Lake,7/1/11,1,,,,2,
Whidbey,Hancock Lake,7/1/11,2,,,,1,
Whidbey,Hancock Lake,7/8/11,1,1,,,2,
Whidbey,Hancock Lake,7/8/11,2,,,,1,
Whidbey,Hancock Lake,7/8/11,3,,,,2,
Whidbey,Hancock Lake,7/8/11,4,,,,1,
Whidbey,Hancock Lake,7/8/11,1S,2,,,,
Whidbey,Hancock Lake,7/15/11,1,2,,,,
Whidbey,Hancock Lake,7/15/11,2,1,,,1,
Whidbey,Hancock Lake,7/15/11,3,4,,,1,
Whidbey,Hancock Lake,7/15/11,4,1,1,,,
Whidbey,Hancock Lake,7/15/11,5,1,,1,1,
Whidbey,Hancock Lake,7/15/11,6,,,,3,
Whidbey,Hancock Lake,7/22/11,2,,4,,,
Whidbey,Hancock Lake,7/22/11,3,,1,,,
Whidbey,Hancock Lake,7/22/11,4,,2,,,
Whidbey,Hancock Lake,7/22/11,5,,1,,,
Whidbey,Hancock Lake,7/22/11,6,1,1,1,,
Whidbey,Hancock Lake,7/22/11,7,,,,1,
Whidbey,Hancock Lake,7/22/11,2S,,1,1,,
Whidbey,Hancock Lake,7/29/11,1,,,,1,
Whidbey,Hancock Lake,7/29/11,2,2,,,1,
Whidbey,Hancock Lake,7/29/11,3,1,1,,,
Whidbey,Hancock Lake,7/29/11,4,1,1,,1,
Whidbey,Hancock Lake,7/29/11,5,,,,2,
Whidbey,Hancock Lake,7/29/11,6,3,,,,
Whidbey,Hancock Lake,7/29/11,7,,,,2,
Whidbey,Hancock Lake,7/29/11,8,1,,,2,
Whidbey,Hancock Lake,7/29/11,10,2,,,,
Whidbey,Hancock Lake,7/29/11,2,3,1,1,1,
Whidbey,Hancock Lake,7/29/11,4,2,,,1,
Whidbey,Hancock Lake,7/29/11,5,1,,,,
Whidbey,Hancock Lake,7/29/11,6,2,,,,
Whidbey,Hancock Lake,7/29/11,8,3,,,2,
Whidbey,Hancock Lake,7/29/11,9,,,,2,
Whidbey,Hancock Lake,7/29/11,10,2,,,,
Whidbey,Hancock Lake,7/29/11,2S,1,,,,
Whidbey,Hancock Lake,8/10/11,8,1,1,,,
Whidbey,Hancock Lake,8/10/11,4,,2,,,
Whidbey,Hancock Lake,8/10/11,2,1,,,,
Whidbey,Hancock Lake,8/10/11,2S,,2,,,
Whidbey,Hancock Lake,6/27/12,1,,,,3,
Whidbey,Hancock Lake,6/27/12,2,,,,4,
Whidbey,Hancock Lake,6/27/12,3,,,,2,
Whidbey,Hancock Lake,6/27/12,4,,,,1,
Whidbey,Hancock Lake,6/27/12,5,,,,4,
Whidbey,Hancock Lake,6/27/12,6,,,,4,
Whidbey,Hancock Lake,6/27/12,7,,,,2,
Whidbey,Hancock Lake,6/27/12,8,,,,2,
Whidbey,Hancock Lake,6/27/12,9,,,,1,
Whidbey,Hancock Lake,6/27/12,10,,,,2,
Whidbey,Hancock Lake,6/27/12,11,,,,3,
Whidbey,Hancock Lake,6/27/12,12,,,,2,
Whidbey,Hancock Lake,6/27/12,13,,,,3,
Whidbey,Hancock Lake,6/27/12,14,,,,1,
Whidbey,Hancock Lake,6/27/12,15,,,,1,
Whidbey,Hancock Lake,6/27/12,16,,,,1,
Whidbey,Hancock Lake,7/4/12,1,,,,1,
Whidbey,Hancock Lake,7/4/12,3,1,,,,
Whidbey,Hancock Lake,7/4/12,5,,,,1,
Whidbey,Hancock Lake,7/4/12,16,,,,3,
Whidbey,Hancock Lake,7/4/12,18,,,,3,
Whidbey,Hancock Lake,7/4/12,17,,,,1,
Whidbey,Hancock Lake,7/9/12,2,1,,,,
Whidbey,Hancock Lake,7/9/12,3,1,,,,
Whidbey,Hancock Lake,7/9/12,6,,,,2,
Whidbey,Hancock Lake,7/9/12,11,,,,1,
Whidbey,Hancock Lake,7/9/12,14,,,,3,
Whidbey,Hancock Lake,7/9/12,19,1,,,,
Whidbey,Hancock Lake,7/21/12,2,1,1,,2,
Whidbey,Hancock Lake,7/21/12,3,3,,,3,
Whidbey,Hancock Lake,7/21/12,4,1,,,3,
Whidbey,Hancock Lake,7/21/12,5,,,,4,
Whidbey,Hancock Lake,7/21/12,6,2,2,,4,
Whidbey,Hancock Lake,7/21/12,7,,,,1,
Whidbey,Hancock Lake,7/21/12,8,,,,1,
Whidbey,Hancock Lake,7/21/12,9,,,,2,
Whidbey,Hancock Lake,7/21/12,11,1,,,2,
Whidbey,Hancock Lake,7/21/12,17,,,,1,
Whidbey,Hancock Lake,7/21/12,20,,,,2,
Whidbey,Hancock Lake,7/21/12,14,,,,2,
Whidbey,Hancock Lake,7/21/12,15,,,,2,
Whidbey,Hancock Lake,7/21/12,16,,,,5,
Whidbey,Hancock Lake,7/21/12,18,,,,1,
Whidbey,Hancock Lake,7/21/12,19,,,,2,
Whidbey,Hancock Lake,7/21/12,21,,,,3,
Whidbey,Hancock Lake,7/21/12,22,,,,1,
Whidbey,Hancock Lake,7/21/12,23,,,,4,
Whidbey,Hancock Lake,7/21/12,24,,,,4,
Whidbey,Hancock Lake,7/21/12,25,,,,1,
Whidbey,Hancock Lake,7/26/12,1,,,,1,
Whidbey,Hancock Lake,7/26/12,2,2,,,1,
Whidbey,Hancock Lake,7/26/12,3,,,,1,
Whidbey,Hancock Lake,7/26/12,4,2,,,4,
Whidbey,Hancock Lake,7/26/12,5,1,3,,2,
Whidbey,Hancock Lake,7/26/12,6,1,,,4,
Whidbey,Hancock Lake,7/26/12,7,,1,,2,
Whidbey,Hancock Lake,7/26/12,11,1,2,,1,
Whidbey,Hancock Lake,7/26/12,17,,,,1,
Whidbey,Hancock Lake,7/26/12,18,1,1,,,
Whidbey,Hancock Lake,8/2/12,1,,,,1,
Whidbey,Hancock Lake,8/2/12,2,,,,2,
Whidbey,Hancock Lake,8/2/12,3,,,,2,
Whidbey,Hancock Lake,8/2/12,4,,1,,1,
Whidbey,Hancock Lake,8/2/12,5,1,1,,4,
Whidbey,Hancock Lake,8/2/12,6,3,,,6,
Whidbey,Hancock Lake,8/2/12,7,,1,,1,
Whidbey,Hancock Lake,8/2/12,11,2,1,,3,
Whidbey,Hancock Lake,8/2/12,13,,,,2,
Whidbey,Hancock Lake,8/2/12,17,,1,,1,
Whidbey,Hancock Lake,8/2/12,14,,,,2,
Whidbey,Hancock Lake,8/2/12,18,,,1,,
Whidbey,Hancock Lake,8/2/12,19,,,,1,
Whidbey,Hancock Lake,8/2/12,23,,,,1,
Whidbey,Hancock Lake,8/2/12,25,,,,1,
